Code;Niveau;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%
5208331000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208332000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208339000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
520839;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208391000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208392000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208399000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520841;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208411000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208412000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208419000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520842;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208421000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208422000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208429000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520843;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208431000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208432000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208439000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
520849;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208491000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208492000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208499000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520851;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208511000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208512000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208519000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520852;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208521000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208522000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208529000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520859;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5208591000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5208592000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5208599000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520911;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209111000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209112000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209119000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520912;HS6;52;Tissus de coton écrus ≥85% coton >100g/m2;Unbleached cotton fabrics ≥85% cotton >100g/m2;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209121000;HS10;52;Tissus de coton écrus ≥85% coton >100g/m2 - Type 1;Unbleached cotton fabrics ≥85% cotton >100g/m2 - Type 1;;;10.0;;;;;
5209122000;HS10;52;Tissus de coton écrus ≥85% coton >100g/m2 - Type 2;Unbleached cotton fabrics ≥85% cotton >100g/m2 - Type 2;;;10.0;;;;;
5209129000;HS10;52;Tissus de coton écrus ≥85% coton >100g/m2 - Autre;Unbleached cotton fabrics ≥85% cotton >100g/m2 - Other;;;10.0;;;;;
520919;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209191000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209192000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209199000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520921;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209211000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209212000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209219000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520922;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209221000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209222000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209229000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
520929;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209291000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209292000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209299000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520931;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209311000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209312000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209319000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520932;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209321000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209322000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209329000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
520939;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209391000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209392000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209399000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520941;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209411000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209412000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209419000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520942;HS6;52;Tissus dits Denim;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209421000;HS10;52;Tissus dits Denim - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209422000;HS10;52;Tissus dits Denim - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209429000;HS10;52;Tissus dits Denim - Autre;Fabrics - Other;;;10.0;;;;;
520943;HS6;52;Autres tissus à armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209431000;HS10;52;Autres tissus à armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209432000;HS10;52;Autres tissus à armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209439000;HS10;52;Autres tissus à armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
520949;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209491000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209492000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209499000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
520951;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209511000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209512000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209519000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
520952;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209521000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209522000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209529000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
520959;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5209591000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5209592000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5209599000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521011;HS6;52;Tissus de coton blanchis <85% coton ≤200g/m2;Bleached cotton fabrics <85% cotton ≤200g/m2;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210111000;HS10;52;Tissus de coton blanchis <85% coton ≤200g/m2 - Type 1;Bleached cotton fabrics <85% cotton ≤200g/m2 - Type 1;;;10.0;;;;;
5210112000;HS10;52;Tissus de coton blanchis <85% coton ≤200g/m2 - Type 2;Bleached cotton fabrics <85% cotton ≤200g/m2 - Type 2;;;10.0;;;;;
5210119000;HS10;52;Tissus de coton blanchis <85% coton ≤200g/m2 - Autre;Bleached cotton fabrics <85% cotton ≤200g/m2 - Other;;;10.0;;;;;
521019;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210191000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210192000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210199000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521021;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210211000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210212000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210219000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521029;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210291000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210292000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210299000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521031;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210311000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210312000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210319000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521032;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210321000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210322000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210329000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
521039;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210391000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210392000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210399000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521041;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210411000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210412000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210419000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521049;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210491000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210492000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210499000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521051;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210511000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210512000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210519000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521059;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5210591000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5210592000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5210599000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521111;HS6;52;Tissus de coton ≥85% coton imprimés ≤200g/m2;Printed cotton fabrics ≥85% cotton ≤200g/m2;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211111000;HS10;52;Tissus de coton ≥85% coton imprimés ≤200g/m2 - Type 1;Printed cotton fabrics ≥85% cotton ≤200g/m2 - Type 1;;;10.0;;;;;
5211112000;HS10;52;Tissus de coton ≥85% coton imprimés ≤200g/m2 - Type 2;Printed cotton fabrics ≥85% cotton ≤200g/m2 - Type 2;;;10.0;;;;;
5211119000;HS10;52;Tissus de coton ≥85% coton imprimés ≤200g/m2 - Autre;Printed cotton fabrics ≥85% cotton ≤200g/m2 - Other;;;10.0;;;;;
521112;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211121000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211122000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211129000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
521119;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211191000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211192000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211199000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521120;HS6;52;Blanchis;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211201000;HS10;52;Blanchis - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211202000;HS10;52;Blanchis - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211209000;HS10;52;Blanchis - Autre;Fabrics - Other;;;10.0;;;;;
521131;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211311000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211312000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211319000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521132;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211321000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211322000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211329000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
521139;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211391000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211392000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211399000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521141;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211411000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211412000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211419000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521142;HS6;52;Tissus dits Denim;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211421000;HS10;52;Tissus dits Denim - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211422000;HS10;52;Tissus dits Denim - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211429000;HS10;52;Tissus dits Denim - Autre;Fabrics - Other;;;10.0;;;;;
521143;HS6;52;Autres tissus à armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211431000;HS10;52;Autres tissus à armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211432000;HS10;52;Autres tissus à armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211439000;HS10;52;Autres tissus à armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
521149;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211491000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211492000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211499000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521151;HS6;52;A armure toile;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211511000;HS10;52;A armure toile - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211512000;HS10;52;A armure toile - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211519000;HS10;52;A armure toile - Autre;Fabrics - Other;;;10.0;;;;;
521152;HS6;52;A armure sergé;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211521000;HS10;52;A armure sergé - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211522000;HS10;52;A armure sergé - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211529000;HS10;52;A armure sergé - Autre;Fabrics - Other;;;10.0;;;;;
521159;HS6;52;Autres tissus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5211591000;HS10;52;Autres tissus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5211592000;HS10;52;Autres tissus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5211599000;HS10;52;Autres tissus - Autre;Fabrics - Other;;;10.0;;;;;
521211;HS6;52;Ecrus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212111000;HS10;52;Ecrus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212112000;HS10;52;Ecrus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212119000;HS10;52;Ecrus - Autre;Fabrics - Other;;;10.0;;;;;
521212;HS6;52;Blanchis;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212121000;HS10;52;Blanchis - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212122000;HS10;52;Blanchis - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212129000;HS10;52;Blanchis - Autre;Fabrics - Other;;;10.0;;;;;
521213;HS6;52;Teints;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212131000;HS10;52;Teints - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212132000;HS10;52;Teints - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212139000;HS10;52;Teints - Autre;Fabrics - Other;;;10.0;;;;;
521214;HS6;52;En fils de diverses couleurs;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212141000;HS10;52;En fils de diverses couleurs - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212142000;HS10;52;En fils de diverses couleurs - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212149000;HS10;52;En fils de diverses couleurs - Autre;Fabrics - Other;;;10.0;;;;;
521215;HS6;52;Autres tissus de coton imprimés ≥85% >200g/m2;Other printed cotton fabrics ≥85% >200g/m2;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212151000;HS10;52;Autres tissus de coton imprimés ≥85% >200g/m2 - Type 1;Other printed cotton fabrics ≥85% >200g/m2 - Type 1;;;10.0;;;;;
5212152000;HS10;52;Autres tissus de coton imprimés ≥85% >200g/m2 - Type 2;Other printed cotton fabrics ≥85% >200g/m2 - Type 2;;;10.0;;;;;
5212159000;HS10;52;Autres tissus de coton imprimés ≥85% >200g/m2 - Autre;Other printed cotton fabrics ≥85% >200g/m2 - Other;;;10.0;;;;;
521221;HS6;52;Ecrus;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212211000;HS10;52;Ecrus - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212212000;HS10;52;Ecrus - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212219000;HS10;52;Ecrus - Autre;Fabrics - Other;;;10.0;;;;;
521222;HS6;52;Blanchis;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212221000;HS10;52;Blanchis - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212222000;HS10;52;Blanchis - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212229000;HS10;52;Blanchis - Autre;Fabrics - Other;;;10.0;;;;;
521223;HS6;52;Teints;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212231000;HS10;52;Teints - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212232000;HS10;52;Teints - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212239000;HS10;52;Teints - Autre;Fabrics - Other;;;10.0;;;;;
521224;HS6;52;En fils de diverses couleurs;Fabrics;cotton;KG;10.0;15.0;0.0;D.D:10.0% | CEDEAO:1.0% | T.V.A:15.0%;910 Déclaration d'Importation du Produit;26.0
5212241000;HS10;52;En fils de diverses couleurs - Type 1;Fabrics - Type 1;;;10.0;;;;;
5212242000;HS10;52;En fils de diverses couleurs - Type 2;Fabrics - Type 2;;;10.0;;;;;
5212249000;HS10;52;En fils de diverses couleurs - Autre;Fabrics - Other;;;10.0;;;;;
