Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;DAPS_%;DD_%;PRCT_%;TCS_%;TVA_%;Formalites;Total_%
1211309000;HS10;Coca (feuille de) - Autre;Coca leaf - Other;Agriculture;;10.0;;;7.5;=;17.5
121140;HS6;Paille de pavot;Poppy straw;;;;;;;;
1211401000;HS10;Paille de pavot - Type 1;Poppy straw - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1211402000;HS10;Paille de pavot - Type 2;Poppy straw - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1211409000;HS10;Paille de pavot - Autre;Poppy straw - Other;Agriculture;;10.0;;;7.5;=;17.5
121150;HS6;Ephédra;Ephedra;;;;;;;;
1211501000;HS10;Ephédra - Type 1;Ephedra - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1211502000;HS10;Ephédra - Type 2;Ephedra - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1211509000;HS10;Ephédra - Autre;Ephedra - Other;Agriculture;;10.0;;;7.5;=;17.5
121160;HS6;Ecorce de cerisier africain (Prunus africana);Bark of African cherry (Prunus africana);;;;;;;;
1211601000;HS10;Ecorce de cerisier africain (Prunus africana) - Type 1;Bark of African cherry (Prunus africana) - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1211602000;HS10;Ecorce de cerisier africain (Prunus africana) - Type 2;Bark of African cherry (Prunus africana) - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1211609000;HS10;Ecorce de cerisier africain (Prunus africana) - Autre;Bark of African cherry (Prunus africana) - Other;Agriculture;;10.0;;;7.5;=;17.5
121190;HS6;Plantes pour parfumerie/pharmacie;Plants for perfumery/pharmacy;;;;;;;;
1211901000;HS10;Plantes pour parfumerie/pharmacie - Espèce 1;Plants for perfumery/pharmacy - Species 1;Agriculture;;10.0;;;7.5;=;17.5
1211902000;HS10;Plantes pour parfumerie/pharmacie - Espèce 2;Plants for perfumery/pharmacy - Species 2;Agriculture;;10.0;;;7.5;=;17.5
1211909000;HS10;Plantes pour parfumerie/pharmacie - Autre espèce;Plants for perfumery/pharmacy - Other species;Agriculture;;10.0;;;7.5;=;17.5
1212;RANGEE 12;"Locust beans, seaweeds and other algae, sugar beet, sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.c.";;;;;;;;;
121221;HS6;Destinées à l'alimentation humaine;Seaweeds and other algae;;;;;;;;
1212211000;HS10;Destinées à l'alimentation humaine - Type 1;Seaweeds and other algae - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1212212000;HS10;Destinées à l'alimentation humaine - Type 2;Seaweeds and other algae - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1212219000;HS10;Destinées à l'alimentation humaine - Autre;Seaweeds and other algae - Other;Agriculture;;10.0;;;7.5;=;17.5
121229;HS6;Autres;Seaweeds and other algae;;;;;;;;
1212291000;HS10;Autres - Type 1;Seaweeds and other algae - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1212292000;HS10;Autres - Type 2;Seaweeds and other algae - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1212299000;HS10;Autres - Autre;Seaweeds and other algae - Other;Agriculture;;10.0;;;7.5;=;17.5
121291;HS6;Betteraves à sucre;Sugar beet;;;;;;;;
1212911000;HS10;Betteraves à sucre - Type 1;Sugar beet - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1212912000;HS10;Betteraves à sucre - Type 2;Sugar beet - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1212919000;HS10;Betteraves à sucre - Autre;Sugar beet - Other;Agriculture;;10.0;;;7.5;=;17.5
121292;HS6;Canne à sucre fraîche;Fresh sugar cane;;;;;;;;
121292;HS6-DIRECT;Canne à sucre fraîche;Fresh sugar cane;Agriculture;;10.0;;;7.5;=;17.5
121293;HS6;Cannes à sucre;Sugar cane;;;;;;;;
1212931000;HS10;Cannes à sucre - Type 1;Sugar cane - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1212932000;HS10;Cannes à sucre - Type 2;Sugar cane - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1212939000;HS10;Cannes à sucre - Autre;Sugar cane - Other;Agriculture;;10.0;;;7.5;=;17.5
121294;HS6;Racines de chicorée;Chicory roots (Chicorium intybus sativum);;;;;;;;
1212941000;HS10;Racines de chicorée - Type 1;Chicory roots (Chicorium intybus sativum) - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1212942000;HS10;Racines de chicorée - Type 2;Chicory roots (Chicorium intybus sativum) - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1212949000;HS10;Racines de chicorée - Autre;Chicory roots (Chicorium intybus sativum) - Other;Agriculture;;10.0;;;7.5;=;17.5
121299;HS6;Autres;Vegetable products;;;;;;;;
1212991000;HS10;Autres - Type 1;Vegetable products - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1212992000;HS10;Autres - Type 2;Vegetable products - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1212999000;HS10;Autres - Autre;Vegetable products - Other;Agriculture;;10.0;;;7.5;=;17.5
1213;RANGEE 13;"Cereal straw and husks, unprepared; whether or not chopped, ground, pressed or in the form of pellets";;;;;;;;;
121300;HS6;Pailles et balles de céréales brutes;Cereal straw and husks;;;;;;;;
1213001000;HS10;Pailles et balles de céréales brutes - Type 1;Cereal straw and husks - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1213002000;HS10;Pailles et balles de céréales brutes - Type 2;Cereal straw and husks - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1213009000;HS10;Pailles et balles de céréales brutes - Autre;Cereal straw and husks - Other;Agriculture;;10.0;;;7.5;=;17.5
1214;RANGEE 14;Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets;;;;;;;;;
121410;HS6;Farine et agglomérés sous forme de pellets de luzerne;Lucerne (alfalfa) meal and pellets;;;;;;;;
1214101000;HS10;Farine et agglomérés sous forme de pellets de luzerne - Type 1;Lucerne (alfalfa) meal and pellets - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1214102000;HS10;Farine et agglomérés sous forme de pellets de luzerne - Type 2;Lucerne (alfalfa) meal and pellets - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1214109000;HS10;Farine et agglomérés sous forme de pellets de luzerne - Autre;Lucerne (alfalfa) meal and pellets - Other;Agriculture;;10.0;;;7.5;=;17.5
121490;HS6;Autres;Forage products including swedes;;;;;;;;
1214901000;HS10;Autres - Type 1;Forage products including swedes - Type 1;Agriculture;;10.0;;;7.5;=;17.5
1214902000;HS10;Autres - Type 2;Forage products including swedes - Type 2;Agriculture;;10.0;;;7.5;=;17.5
1214909000;HS10;Autres - Autre;Forage products including swedes - Other;Agriculture;;10.0;;;7.5;=;17.5
CHAPITRE 13;CHAPITRE;Gommes, résines;;;;;;;;;
1301;RANGEE 01;"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)";;;;;;;;;
130120;HS6;Gomme arabique;Gum Arabic;;;;;;;;
1301201000;HS10;Gomme arabique - Type 1;Gum Arabic - Type 1;Industrie;;10.0;;;7.5;910 Déclaration d'Importation du Produit;17.5
1301202000;HS10;Gomme arabique - Type 2;Gum Arabic - Type 2;Industrie;;10.0;;;7.5;=;17.5
1301209000;HS10;Gomme arabique - Autre;Gum Arabic - Other;Industrie;;10.0;;;7.5;=;17.5
130190;HS6;Autres;Natural gums;;;;;;;;
1301901000;HS10;Autres - Type 1;Natural gums - Type 1;Industrie;;10.0;;;7.5;=;17.5
1301902000;HS10;Autres - Type 2;Natural gums - Type 2;Industrie;;10.0;;;7.5;=;17.5
1301909000;HS10;Autres - Autre;Natural gums - Other;Industrie;;10.0;;;7.5;=;17.5
1302;RANGEE 02;"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products";;;;;;;;;
130211;HS6;Opium;Vegetable saps and extracts;;;;;;;;
1302111000;HS10;Opium - Type 1;Vegetable saps and extracts - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302112000;HS10;Opium - Type 2;Vegetable saps and extracts - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302119000;HS10;Opium - Autre;Vegetable saps and extracts - Other;Industrie;;10.0;;;7.5;=;17.5
130212;HS6;De réglisse;Vegetable saps and extracts;;;;;;;;
1302121000;HS10;De réglisse - Type 1;Vegetable saps and extracts - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302122000;HS10;De réglisse - Type 2;Vegetable saps and extracts - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302129000;HS10;De réglisse - Autre;Vegetable saps and extracts - Other;Industrie;;10.0;;;7.5;=;17.5
130213;HS6;De houblon;Vegetable saps and extracts;;;;;;;;
1302131000;HS10;De houblon - Type 1;Vegetable saps and extracts - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302132000;HS10;De houblon - Type 2;Vegetable saps and extracts - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302139000;HS10;De houblon - Autre;Vegetable saps and extracts - Other;Industrie;;10.0;;;7.5;=;17.5
130214;HS6;D'éphédra;Vegetable saps and extracts;;;;;;;;
1302141000;HS10;D'éphédra - Type 1;Vegetable saps and extracts - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302142000;HS10;D'éphédra - Type 2;Vegetable saps and extracts - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302149000;HS10;D'éphédra - Autre;Vegetable saps and extracts - Other;Industrie;;10.0;;;7.5;=;17.5
130219;HS6;Autres sucs et extraits végétaux;Other vegetable saps and extracts;;;;;;;;
1302191000;HS10;Autres sucs et extraits végétaux - Espèce 1;Other vegetable saps and extracts - Species 1;Industrie;;10.0;;;7.5;=;17.5
1302192000;HS10;Autres sucs et extraits végétaux - Espèce 2;Other vegetable saps and extracts - Species 2;Industrie;;10.0;;;7.5;=;17.5
1302199000;HS10;Autres sucs et extraits végétaux - Autre espèce;Other vegetable saps and extracts - Other species;Industrie;;10.0;;;7.5;=;17.5
130220;HS6;Matières pectiques;Pectic substances;;;;;;;;
1302201000;HS10;Matières pectiques - Type 1;Pectic substances - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302202000;HS10;Matières pectiques - Type 2;Pectic substances - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302209000;HS10;Matières pectiques - Autre;Pectic substances - Other;Industrie;;10.0;;;7.5;=;17.5
130231;HS6;Agar-agar;Mucilages and thickeners;;;;;;;;
1302311000;HS10;Agar-agar - Type 1;Mucilages and thickeners - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302312000;HS10;Agar-agar - Type 2;Mucilages and thickeners - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302319000;HS10;Agar-agar - Autre;Mucilages and thickeners - Other;Industrie;;10.0;;;7.5;=;17.5
130232;HS6;Mucilages et épaississants de caroubes;Mucilages and thickeners;;;;;;;;
1302321000;HS10;Mucilages et épaississants de caroubes - Type 1;Mucilages and thickeners - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302322000;HS10;Mucilages et épaississants de caroubes - Type 2;Mucilages and thickeners - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302329000;HS10;Mucilages et épaississants de caroubes - Autre;Mucilages and thickeners - Other;Industrie;;10.0;;;7.5;=;17.5
130239;HS6;Autres;Mucilages and thickeners;;;;;;;;
1302391000;HS10;Autres - Type 1;Mucilages and thickeners - Type 1;Industrie;;10.0;;;7.5;=;17.5
1302392000;HS10;Autres - Type 2;Mucilages and thickeners - Type 2;Industrie;;10.0;;;7.5;=;17.5
1302399000;HS10;Autres - Autre;Mucilages and thickeners - Other;Industrie;;10.0;;;7.5;=;17.5
CHAPITRE 14;CHAPITRE;Matières à tresser;;;;;;;;;
1401;RANGEE 01;"Vegetable materials of a kind used primarily for plaiting; (e.g. bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw and lime bark)";;;;;;;;;
140110;HS6;Bambous;Bamboos;;;;;;;;
1401101000;HS10;Bambous - Espèce 1;Bamboos - Species 1;Industrie;;10.0;;;7.5;910 Déclaration d'Importation du Produit;17.5
1401102000;HS10;Bambous - Espèce 2;Bamboos - Species 2;Industrie;;10.0;;;7.5;=;17.5
1401109000;HS10;Bambous - Autre espèce;Bamboos - Other species;Industrie;;10.0;;;7.5;=;17.5
140120;HS6;Rotins;Rattans;;;;;;;;
1401200010;HS10;Rotins - Usage spécifique;Rattans - Specific use;Industrie;;10.0;;;7.5;=;17.5
1401200090;HS10;Rotins - Autre usage;Rattans - Other use;Industrie;;10.0;;;7.5;=;17.5
140190;HS6;Autres;Vegetable materials of a kind used primarily for plaiting;;;;;;;;
1401901000;HS10;Autres - Type 1;Vegetable materials of a kind used primarily for plaiting - Type 1;Industrie;;10.0;;;7.5;=;17.5
1401902000;HS10;Autres - Type 2;Vegetable materials of a kind used primarily for plaiting - Type 2;Industrie;;10.0;;;7.5;=;17.5
1401909000;HS10;Autres - Autre;Vegetable materials of a kind used primarily for plaiting - Other;Industrie;;10.0;;;7.5;=;17.5
1404;RANGEE 04;Vegetable products not elsewhere specified or included;;;;;;;;;
140420;HS6;Linters de coton;Vegetable products;;;;;;;;
1404201000;HS10;Linters de coton - Type 1;Vegetable products - Type 1;Industrie;;10.0;;;7.5;=;17.5
1404202000;HS10;Linters de coton - Type 2;Vegetable products - Type 2;Industrie;;10.0;;;7.5;=;17.5
1404209000;HS10;Linters de coton - Autre;Vegetable products - Other;Industrie;;10.0;;;7.5;=;17.5
140490;HS6;Autres;Vegetable products;;;;;;;;
1404901000;HS10;Autres - Type 1;Vegetable products - Type 1;Industrie;;10.0;;;7.5;=;17.5
1404902000;HS10;Autres - Type 2;Vegetable products - Type 2;Industrie;;10.0;;;7.5;=;17.5
1404909000;HS10;Autres - Autre;Vegetable products - Other;Industrie;;10.0;;;7.5;=;17.5
SECTION III;SECTION;Graisses et huiles animales ou végétales;Animal or vegetable fats and oils;;;;;;;;
CHAPITRE 15;CHAPITRE;Graisses et huiles;;;;;;;;;
1501;RANGEE 01;Pig fat (including lard) and poultry fat, other than that of heading 0209 or 1503;;;;;;;;;
150110;HS6;Saindoux;Pig fat;;;;;;;;
1501101000;HS10;Saindoux - Type 1;Pig fat - Type 1;Alimentation;;20.0;;;7.5;910 Déclaration d'Importation du Produit;27.5
1501102000;HS10;Saindoux - Type 2;Pig fat - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1501109000;HS10;Saindoux - Autre;Pig fat - Other;Alimentation;;20.0;;;7.5;=;27.5
150120;HS6;Autres graisses de porc;Pig fat;;;;;;;;
1501201000;HS10;Autres graisses de porc - Type 1;Pig fat - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1501202000;HS10;Autres graisses de porc - Type 2;Pig fat - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1501209000;HS10;Autres graisses de porc - Autre;Pig fat - Other;Alimentation;;20.0;;;7.5;=;27.5
150190;HS6;Autres;Poultry fat;;;;;;;;
1501901000;HS10;Autres - Type 1;Poultry fat - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1501902000;HS10;Autres - Type 2;Poultry fat - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1501909000;HS10;Autres - Autre;Poultry fat - Other;Alimentation;;20.0;;;7.5;=;27.5
1502;RANGEE 02;Fats of bovine animals, sheep or goats, other than those of heading 1503;;;;;;;;;
150210;HS6;Suif;Tallow;;;;;;;;
1502101000;HS10;Suif - Type 1;Tallow - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1502102000;HS10;Suif - Type 2;Tallow - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1502109000;HS10;Suif - Autre;Tallow - Other;Alimentation;;20.0;;;7.5;=;27.5
150290;HS6;Autres;Fats of bovine animals;;;;;;;;
1502901000;HS10;Autres - Type 1;Fats of bovine animals - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1502902000;HS10;Autres - Type 2;Fats of bovine animals - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1502909000;HS10;Autres - Autre;Fats of bovine animals - Other;Alimentation;;20.0;;;7.5;=;27.5
1503;RANGEE 03;"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared";;;;;;;;;
150300;HS6;Stéarine solaire;Lard stearin;;;;;;;;
1503001000;HS10;Stéarine solaire - Type 1;Lard stearin - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1503002000;HS10;Stéarine solaire - Type 2;Lard stearin - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1503009000;HS10;Stéarine solaire - Autre;Lard stearin - Other;Alimentation;;20.0;;;7.5;=;27.5
1504;RANGEE 04;"Fats and oils and their fractions of fish or marine mammals; whether or not refined, but not chemically modified";;;;;;;;;
150410;HS6;Huiles de foies de poissons et leurs fractions;Oils of fish;;;;;;;;
1504101000;HS10;Huiles de foies de poissons et leurs fractions - Type 1;Oils of fish - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1504102000;HS10;Huiles de foies de poissons et leurs fractions - Type 2;Oils of fish - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1504109000;HS10;Huiles de foies de poissons et leurs fractions - Autre;Oils of fish - Other;Alimentation;;20.0;;;7.5;=;27.5
150420;HS6;Graisses et huiles de poissons et leurs fractions;Fats and oils and their fractions;;;;;;;;
1504201000;HS10;Graisses et huiles de poissons et leurs fractions - Type 1;Fats and oils and their fractions - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1504202000;HS10;Graisses et huiles de poissons et leurs fractions - Type 2;Fats and oils and their fractions - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1504209000;HS10;Graisses et huiles de poissons et leurs fractions - Autre;Fats and oils and their fractions - Other;Alimentation;;20.0;;;7.5;=;27.5
150430;HS6;Graisses et huiles de mammifères marins et leurs fractions;Fats and oils and their fractions;;;;;;;;
1504301000;HS10;Graisses et huiles de mammifères marins et leurs fractions - Type 1;Fats and oils and their fractions - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1504302000;HS10;Graisses et huiles de mammifères marins et leurs fractions - Type 2;Fats and oils and their fractions - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1504309000;HS10;Graisses et huiles de mammifères marins et leurs fractions - Autre;Fats and oils and their fractions - Other;Alimentation;;20.0;;;7.5;=;27.5
1505;RANGEE 05;Wool grease and fatty substances derived therefrom (including lanolin);;;;;;;;;
150500;HS6;Graisse de suint et substances grasses dérivées;Wool grease and fatty substances derived therefrom (including lanolin);;;;;;;;
1505001000;HS10;Graisse de suint et substances grasses dérivées - Type 1;Wool grease and fatty substances derived therefrom (including lanolin) - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1505002000;HS10;Graisse de suint et substances grasses dérivées - Type 2;Wool grease and fatty substances derived therefrom (including lanolin) - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1505009000;HS10;Graisse de suint et substances grasses dérivées - Autre;Wool grease and fatty substances derived therefrom (including lanolin) - Other;Alimentation;;20.0;;;7.5;=;27.5
1506;RANGEE 06;"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15";;;;;;;;;
150600;HS6;Autres graisses et huiles animales et leurs fractions;Animal fats and oils and their fractions;;;;;;;;
1506001000;HS10;Autres graisses et huiles animales et leurs fractions - Type 1;Animal fats and oils and their fractions - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1506002000;HS10;Autres graisses et huiles animales et leurs fractions - Type 2;Animal fats and oils and their fractions - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1506009000;HS10;Autres graisses et huiles animales et leurs fractions - Autre;Animal fats and oils and their fractions - Other;Alimentation;;20.0;;;7.5;=;27.5
1507;RANGEE 07;"Soya-bean oil and its fractions; whether or not refined, but not chemically modified";;;;;;;;;
150710;HS6;Huile de soja brute;Crude soybean oil;;;;;;;;
1507100010;HS10;Huile de soja brute - Usage spécifique;Crude soybean oil - Specific use;Alimentation;;20.0;;;7.5;=;27.5
1507100090;HS10;Huile de soja brute - Autre usage;Crude soybean oil - Other use;Alimentation;;20.0;;;7.5;=;27.5
150790;HS6;Huile de soja raffinée;Refined soybean oil;;;;;;;;
1507901000;HS10;Huile de soja raffinée - Production locale;Refined soybean oil - Local production;Alimentation;;20.0;;;7.5;=;27.5
1507909000;HS10;Huile de soja raffinée - Importé;Refined soybean oil - Imported;Alimentation;;20.0;;;7.5;=;27.5
1508;RANGEE 08;"Ground nut oil and its fractions; whether or not refined, but not chemically modified";;;;;;;;;
150810;HS6;Huile d'arachide brute;Crude groundnut oil;;;;;;;;
150810;HS6-DIRECT;Huile d'arachide brute;Crude groundnut oil;Alimentation;;20.0;;;7.5;=;27.5
150890;HS6;Huile d'arachide raffinée;Refined groundnut oil;;;;;;;;
1508901000;HS10;Huile d'arachide raffinée - Production locale;Refined groundnut oil - Local production;Alimentation;;20.0;;;7.5;=;27.5
1508909000;HS10;Huile d'arachide raffinée - Importé;Refined groundnut oil - Imported;Alimentation;;20.0;;;7.5;=;27.5
1509;RANGEE 09;"Olive oil and its fractions; whether or not refined, but not chemically modified";;;;;;;;;
150910;HS6;Huile d'olive vierge;Virgin olive oil;;;;;;;;
1509101000;HS10;Huile d'olive vierge - Type 1;Virgin olive oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1509102000;HS10;Huile d'olive vierge - Type 2;Virgin olive oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1509109000;HS10;Huile d'olive vierge - Autre;Virgin olive oil - Other;Alimentation;;20.0;;;7.5;=;27.5
150920;HS6;Huile d'olive vierge extra;Vegetable oils;;;;;;;;
1509201000;HS10;Huile d'olive vierge extra - Type 1;Vegetable oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1509202000;HS10;Huile d'olive vierge extra - Type 2;Vegetable oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1509209000;HS10;Huile d'olive vierge extra - Autre;Vegetable oils - Other;Alimentation;;20.0;;;7.5;=;27.5
150930;HS6;Huile d'olive vierge;Vegetable oils;;;;;;;;
1509301000;HS10;Huile d'olive vierge - Type 1;Vegetable oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1509302000;HS10;Huile d'olive vierge - Type 2;Vegetable oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1509309000;HS10;Huile d'olive vierge - Autre;Vegetable oils - Other;Alimentation;;20.0;;;7.5;=;27.5
150940;HS6;Autres huiles d'olive vierges;Vegetable oils;;;;;;;;
1509401000;HS10;Autres huiles d'olive vierges - Type 1;Vegetable oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1509402000;HS10;Autres huiles d'olive vierges - Type 2;Vegetable oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1509409000;HS10;Autres huiles d'olive vierges - Autre;Vegetable oils - Other;Alimentation;;20.0;;;7.5;=;27.5
150990;HS6;Autres huiles d'olive;Other olive oil;;;;;;;;
1509901000;HS10;Autres huiles d'olive - Type 1;Other olive oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1509902000;HS10;Autres huiles d'olive - Type 2;Other olive oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1509909000;HS10;Autres huiles d'olive - Autre;Other olive oil - Other;Alimentation;;20.0;;;7.5;=;27.5
1510;RANGEE 10;"Vegetable oils; oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509";;;;;;;;;
151010;HS6;Huile de grignons d'olive brute;Vegetable oils;;;;;;;;
1510101000;HS10;Huile de grignons d'olive brute - Type 1;Vegetable oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1510102000;HS10;Huile de grignons d'olive brute - Type 2;Vegetable oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1510109000;HS10;Huile de grignons d'olive brute - Autre;Vegetable oils - Other;Alimentation;;20.0;;;7.5;=;27.5
151090;HS6;Autres;Vegetable oils;;;;;;;;
1510901000;HS10;Autres - Type 1;Vegetable oils - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1510902000;HS10;Autres - Type 2;Vegetable oils - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1510909000;HS10;Autres - Autre;Vegetable oils - Other;Alimentation;;20.0;;;7.5;=;27.5
1511;RANGEE 11;"Palm oil and its fractions; whether or not refined, but not chemically modified";;;;;;;;;
151110;HS6;Huile de palme brute;Crude palm oil;;;;;;;;
1511100010;HS10;Huile de palme brute pour industrie;Crude palm oil for industry;Alimentation;;20.0;;;7.5;=;27.5
1511100090;HS10;Autre huile de palme brute;Other crude palm oil;Alimentation;;35.0;;;7.5;=;42.5
151190;HS6;Huile de palme raffinée;Refined palm oil;;;;;;;;
1511900010;HS10;Huile de palme raffinée - Usage spécifique;Refined palm oil - Specific use;Alimentation;;20.0;;;7.5;=;27.5
1511900090;HS10;Huile de palme raffinée - Autre usage;Refined palm oil - Other use;Alimentation;;20.0;;;7.5;=;27.5
1512;RANGEE 12;"Sun-flower seed, safflower or cotton-seed oil and their fractions; whether or not refined, but not chemically modified";;;;;;;;;
151211;HS6;Huile de tournesol brute;Crude sunflower oil;;;;;;;;
151211;HS6-DIRECT;Huile de tournesol brute;Crude sunflower oil;Alimentation;;20.0;;;7.5;=;27.5
151219;HS6;Huile de tournesol raffinée;Refined sunflower oil;;;;;;;;
1512191000;HS10;Huile de tournesol raffinée - Production locale;Refined sunflower oil - Local production;Alimentation;;20.0;;;7.5;=;27.5
1512199000;HS10;Huile de tournesol raffinée - Importé;Refined sunflower oil - Imported;Alimentation;;20.0;;;7.5;=;27.5
151221;HS6;Huile de coton brute;Crude cottonseed oil;;;;;;;;
1512211000;HS10;Huile de coton brute - Type 1;Crude cottonseed oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1512212000;HS10;Huile de coton brute - Type 2;Crude cottonseed oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1512219000;HS10;Huile de coton brute - Autre;Crude cottonseed oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151229;HS6;Autres huiles de coton;Other cottonseed oil;;;;;;;;
1512291000;HS10;Autres huiles de coton - Type 1;Other cottonseed oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1512292000;HS10;Autres huiles de coton - Type 2;Other cottonseed oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1512299000;HS10;Autres huiles de coton - Autre;Other cottonseed oil - Other;Alimentation;;20.0;;;7.5;=;27.5
1513;RANGEE 13;"Coconut (copra), palm kernel or babassu oil and their fractions; whether or not refined but not chemically modified";;;;;;;;;
151311;HS6;Huile de coco brute;Crude coconut oil;;;;;;;;
1513111000;HS10;Huile de coco brute - Type 1;Crude coconut oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1513112000;HS10;Huile de coco brute - Type 2;Crude coconut oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1513119000;HS10;Huile de coco brute - Autre;Crude coconut oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151319;HS6;Autres huiles de coco;Other coconut oil;;;;;;;;
1513191000;HS10;Autres huiles de coco - Type 1;Other coconut oil - Type 1;Alimentation;;20.0;;;7.5;=;27.5
1513192000;HS10;Autres huiles de coco - Type 2;Other coconut oil - Type 2;Alimentation;;20.0;;;7.5;=;27.5
1513199000;HS10;Autres huiles de coco - Autre;Other coconut oil - Other;Alimentation;;20.0;;;7.5;=;27.5
151321;HS6;Huile de palmiste brute;Crude palm kernel oil;;;;;;;;
151321;HS6-DIRECT;Huile de palmiste brute;Crude palm kernel oil;Alimentation;;20.0;;;7.5;=;27.5
