Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;DAPS_%;DD_%;PRCT_%;TCS_%;TVA_%;Formalites;Total_%
2714902000;HS10;Autres bitumes - Type 2;Other bitumen - Type 2;Énergie;;0.0;;;15.0;=;15.0
2714909000;HS10;Autres bitumes - Autre;Other bitumen - Other;Énergie;;0.0;;;15.0;=;15.0
2715;RANGEE 15;"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)";;;;;;;;;
271500;HS6;Mélanges bitumineux;Bituminous mixtures;;;;;;;;
2715001000;HS10;Mélanges bitumineux - Type 1;Bituminous mixtures - Type 1;Énergie;;0.0;;;15.0;=;15.0
2715002000;HS10;Mélanges bitumineux - Type 2;Bituminous mixtures - Type 2;Énergie;;0.0;;;15.0;=;15.0
2715009000;HS10;Mélanges bitumineux - Autre;Bituminous mixtures - Other;Énergie;;0.0;;;15.0;=;15.0
2716;RANGEE 16;Electrical energy;;;;;;;;;
271600;HS6;Énergie électrique;Electrical energy;;;;;;;;
2716000010;HS10;Énergie électrique - Origine spécifique;Electrical energy - Specific origin;Énergie;;0.0;;;15.0;=;15.0
2716000090;HS10;Énergie électrique - Autre origine;Electrical energy - Other origin;Énergie;;0.0;;;15.0;=;15.0
SECTION VI;SECTION;Produits des industries chimiques ou des industries connexes;Products of the chemical or allied industries;;;;;;;;
CHAPITRE 28;CHAPITRE;Produits chimiques inorganiques;;;;;;;;;
2801;RANGEE 01;Fluorine, chlorine, bromine and iodine;;;;;;;;;
280110;HS6;Chlore;Chlorine;;;;;;;;
280110;HS6-DIRECT;Chlore;Chlorine;Industrie chimique;;0.0;;;15.0;910 Déclaration d'Importation du Produit;15.0
280120;HS6;Iode;Iodine;;;;;;;;
2801201000;HS10;Iode - Type 1;Iodine - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2801202000;HS10;Iode - Type 2;Iodine - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2801209000;HS10;Iode - Autre;Iodine - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280130;HS6;Fluor;brome;;;;;;;;
2801301000;HS10;Fluor - Type 1;brome - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2801302000;HS10;Fluor - Type 2;brome - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2801309000;HS10;Fluor - Autre;brome - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2802;RANGEE 02;"Sulphur; sublimed or precipitated, colloidal sulphur";;;;;;;;;
280200;HS6;Soufre sublimé ou précipité;soufre colloïdal;;;;;;;;
2802001000;HS10;Soufre sublimé ou précipité - Type 1;soufre colloïdal - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2802002000;HS10;Soufre sublimé ou précipité - Type 2;soufre colloïdal - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2802009000;HS10;Soufre sublimé ou précipité - Autre;soufre colloïdal - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2803;RANGEE 03;"Carbon; carbon blacks and other forms of carbon n.e.c.";;;;;;;;;
280300;HS6;Carbone (noirs de carbone et autres formes de carbone non dénommées ni comprises ailleurs);Carbon;;;;;;;;
2803001000;HS10;Carbone (noirs de carbone et autres formes de carbone non dénommées ni comprises ailleurs) - Type 1;Carbon - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2803002000;HS10;Carbone (noirs de carbone et autres formes de carbone non dénommées ni comprises ailleurs) - Type 2;Carbon - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2803009000;HS10;Carbone (noirs de carbone et autres formes de carbone non dénommées ni comprises ailleurs) - Autre;Carbon - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2804;RANGEE 04;Hydrogen, rare gases and other non-metals;;;;;;;;;
280410;HS6;Hydrogène;Hydrogen;;;;;;;;
2804101000;HS10;Hydrogène - Type 1;Hydrogen - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804102000;HS10;Hydrogène - Type 2;Hydrogen - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804109000;HS10;Hydrogène - Autre;Hydrogen - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280421;HS6;Argon;Gases;;;;;;;;
2804211000;HS10;Argon - Type 1;Gases - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804212000;HS10;Argon - Type 2;Gases - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804219000;HS10;Argon - Autre;Gases - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280429;HS6;Autres;Gases;;;;;;;;
2804291000;HS10;Autres - Type 1;Gases - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804292000;HS10;Autres - Type 2;Gases - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804299000;HS10;Autres - Autre;Gases - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280430;HS6;Azote;Nitrogen;;;;;;;;
2804301000;HS10;Azote - Type 1;Nitrogen - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804302000;HS10;Azote - Type 2;Nitrogen - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804309000;HS10;Azote - Autre;Nitrogen - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280440;HS6;Oxygène;Oxygen;;;;;;;;
2804401000;HS10;Oxygène - Type 1;Oxygen - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804402000;HS10;Oxygène - Type 2;Oxygen - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804409000;HS10;Oxygène - Autre;Oxygen - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280450;HS6;Bore;tellure;;;;;;;;
2804501000;HS10;Bore - Type 1;tellure - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804502000;HS10;Bore - Type 2;tellure - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804509000;HS10;Bore - Autre;tellure - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280461;HS6;Silicium de pureté ≥99,99%;Silicon ≥99.99% pure;;;;;;;;
280461;HS6-DIRECT;Silicium de pureté ≥99,99%;Silicon ≥99.99% pure;Industrie chimique;;0.0;;;15.0;=;15.0
280469;HS6;Autres;Silicon;;;;;;;;
2804691000;HS10;Autres - Type 1;Silicon - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804692000;HS10;Autres - Type 2;Silicon - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804699000;HS10;Autres - Autre;Silicon - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280470;HS6;Phosphore;Phosphorus;;;;;;;;
2804701000;HS10;Phosphore - Type 1;Phosphorus - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804702000;HS10;Phosphore - Type 2;Phosphorus - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804709000;HS10;Phosphore - Autre;Phosphorus - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280480;HS6;Arsenic;Arsenic;;;;;;;;
2804801000;HS10;Arsenic - Type 1;Arsenic - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804802000;HS10;Arsenic - Type 2;Arsenic - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804809000;HS10;Arsenic - Autre;Arsenic - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280490;HS6;Sélénium;Selenium;;;;;;;;
2804901000;HS10;Sélénium - Type 1;Selenium - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2804902000;HS10;Sélénium - Type 2;Selenium - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2804909000;HS10;Sélénium - Autre;Selenium - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2805;RANGEE 05;"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury";;;;;;;;;
280511;HS6;Sodium;Alkali or alkali-earth metals;;;;;;;;
2805111000;HS10;Sodium - Type 1;Alkali or alkali-earth metals - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2805112000;HS10;Sodium - Type 2;Alkali or alkali-earth metals - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2805119000;HS10;Sodium - Autre;Alkali or alkali-earth metals - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280512;HS6;Calcium;Alkali or alkali-earth metals;;;;;;;;
2805121000;HS10;Calcium - Type 1;Alkali or alkali-earth metals - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2805122000;HS10;Calcium - Type 2;Alkali or alkali-earth metals - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2805129000;HS10;Calcium - Autre;Alkali or alkali-earth metals - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280519;HS6;Autres;Alkali or alkali-earth metals;;;;;;;;
2805191000;HS10;Autres - Type 1;Alkali or alkali-earth metals - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2805192000;HS10;Autres - Type 2;Alkali or alkali-earth metals - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2805199000;HS10;Autres - Autre;Alkali or alkali-earth metals - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280530;HS6;Métaux de terres rares;Earth-metals;;;;;;;;
2805301000;HS10;Métaux de terres rares - Type 1;Earth-metals - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2805302000;HS10;Métaux de terres rares - Type 2;Earth-metals - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2805309000;HS10;Métaux de terres rares - Autre;Earth-metals - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280540;HS6;Mercure;Mercury;;;;;;;;
2805401000;HS10;Mercure - Type 1;Mercury - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2805402000;HS10;Mercure - Type 2;Mercury - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2805409000;HS10;Mercure - Autre;Mercury - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2806;RANGEE 06;"Hydrogen chloride (hydrochloric acid); chlorosulphuric acid";;;;;;;;;
280610;HS6;Chlorure d'hydrogène (acide chlorhydrique);Hydrogen chloride (hydrochloric acid);;;;;;;;
2806101000;HS10;Chlorure d'hydrogène (acide chlorhydrique) - Type 1;Hydrogen chloride (hydrochloric acid) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2806102000;HS10;Chlorure d'hydrogène (acide chlorhydrique) - Type 2;Hydrogen chloride (hydrochloric acid) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2806109000;HS10;Chlorure d'hydrogène (acide chlorhydrique) - Autre;Hydrogen chloride (hydrochloric acid) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280620;HS6;Acide chlorosulfurique;Chlorosulphuric acid;;;;;;;;
2806201000;HS10;Acide chlorosulfurique - Type 1;Chlorosulphuric acid - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2806202000;HS10;Acide chlorosulfurique - Type 2;Chlorosulphuric acid - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2806209000;HS10;Acide chlorosulfurique - Autre;Chlorosulphuric acid - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2807;RANGEE 07;"Sulphuric acid; oleum";;;;;;;;;
280700;HS6;Acide sulfurique;oléum;;;;;;;;
2807001000;HS10;Acide sulfurique - Type 1;oléum - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2807002000;HS10;Acide sulfurique - Type 2;oléum - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2807009000;HS10;Acide sulfurique - Autre;oléum - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2808;RANGEE 08;"Nitric acid; sulphonitric acids";;;;;;;;;
280800;HS6;Acide nitrique;acides sulfonitriques;;;;;;;;
2808001000;HS10;Acide nitrique - Type 1;acides sulfonitriques - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2808002000;HS10;Acide nitrique - Type 2;acides sulfonitriques - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2808009000;HS10;Acide nitrique - Autre;acides sulfonitriques - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2809;RANGEE 09;"Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined";;;;;;;;;
280910;HS6;Pentaoxyde de diphosphore;Diphosphorus pentoxide;;;;;;;;
2809101000;HS10;Pentaoxyde de diphosphore - Type 1;Diphosphorus pentoxide - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2809102000;HS10;Pentaoxyde de diphosphore - Type 2;Diphosphorus pentoxide - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2809109000;HS10;Pentaoxyde de diphosphore - Autre;Diphosphorus pentoxide - Other;Industrie chimique;;0.0;;;15.0;=;15.0
280920;HS6;Acide phosphorique et acides polyphosphoriques;Phosphoric acid and polyphosphoric acids;;;;;;;;
2809201000;HS10;Acide phosphorique et acides polyphosphoriques - Type 1;Phosphoric acid and polyphosphoric acids - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2809202000;HS10;Acide phosphorique et acides polyphosphoriques - Type 2;Phosphoric acid and polyphosphoric acids - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2809209000;HS10;Acide phosphorique et acides polyphosphoriques - Autre;Phosphoric acid and polyphosphoric acids - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2810;RANGEE 10;"Oxides of boron; boric acids";;;;;;;;;
281000;HS6;Oxydes de bore;acides boriques;;;;;;;;
2810001000;HS10;Oxydes de bore - Type 1;acides boriques - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2810002000;HS10;Oxydes de bore - Type 2;acides boriques - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2810009000;HS10;Oxydes de bore - Autre;acides boriques - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2811;RANGEE 11;"Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 2810";;;;;;;;;
281111;HS6;Fluorure d'hydrogène (acide fluorhydrique);Hydrogen fluoride (hydrofluoric acid);;;;;;;;
2811111000;HS10;Fluorure d'hydrogène (acide fluorhydrique) - Type 1;Hydrogen fluoride (hydrofluoric acid) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2811112000;HS10;Fluorure d'hydrogène (acide fluorhydrique) - Type 2;Hydrogen fluoride (hydrofluoric acid) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2811119000;HS10;Fluorure d'hydrogène (acide fluorhydrique) - Autre;Hydrogen fluoride (hydrofluoric acid) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281112;HS6;Cyanure d'hydrogène (acide cyanhydrique);Hydrogen cyanide (hydrocyanic acid);;;;;;;;
2811121000;HS10;Cyanure d'hydrogène (acide cyanhydrique) - Type 1;Hydrogen cyanide (hydrocyanic acid) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2811122000;HS10;Cyanure d'hydrogène (acide cyanhydrique) - Type 2;Hydrogen cyanide (hydrocyanic acid) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2811129000;HS10;Cyanure d'hydrogène (acide cyanhydrique) - Autre;Hydrogen cyanide (hydrocyanic acid) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281119;HS6;Autres;Inorganic acids;;;;;;;;
2811191000;HS10;Autres - Type 1;Inorganic acids - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2811192000;HS10;Autres - Type 2;Inorganic acids - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2811199000;HS10;Autres - Autre;Inorganic acids - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281121;HS6;Dioxyde de carbone;Carbon dioxide;;;;;;;;
2811211000;HS10;Dioxyde de carbone - Type 1;Carbon dioxide - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2811212000;HS10;Dioxyde de carbone - Type 2;Carbon dioxide - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2811219000;HS10;Dioxyde de carbone - Autre;Carbon dioxide - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281122;HS6;Dioxyde de silicium;Silicon dioxide;;;;;;;;
2811221000;HS10;Dioxyde de silicium - Type 1;Silicon dioxide - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2811222000;HS10;Dioxyde de silicium - Type 2;Silicon dioxide - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2811229000;HS10;Dioxyde de silicium - Autre;Silicon dioxide - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281129;HS6;Autres;Inorganic oxygen compounds;;;;;;;;
2811291000;HS10;Autres - Type 1;Inorganic oxygen compounds - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2811292000;HS10;Autres - Type 2;Inorganic oxygen compounds - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2811299000;HS10;Autres - Autre;Inorganic oxygen compounds - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2812;RANGEE 12;Halides and halide oxides of non-metals;;;;;;;;;
281211;HS6;Dichlorure de carbonyle (phosgène);Carbonyl dichloride (phosgene);;;;;;;;
2812111000;HS10;Dichlorure de carbonyle (phosgène) - Type 1;Carbonyl dichloride (phosgene) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812112000;HS10;Dichlorure de carbonyle (phosgène) - Type 2;Carbonyl dichloride (phosgene) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812119000;HS10;Dichlorure de carbonyle (phosgène) - Autre;Carbonyl dichloride (phosgene) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281212;HS6;Oxychlorure de phosphore;Phosphorus oxychloride;;;;;;;;
2812121000;HS10;Oxychlorure de phosphore - Type 1;Phosphorus oxychloride - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812122000;HS10;Oxychlorure de phosphore - Type 2;Phosphorus oxychloride - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812129000;HS10;Oxychlorure de phosphore - Autre;Phosphorus oxychloride - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281213;HS6;Trichlorure de phosphore;Phosphorus trichloride;;;;;;;;
2812131000;HS10;Trichlorure de phosphore - Type 1;Phosphorus trichloride - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812132000;HS10;Trichlorure de phosphore - Type 2;Phosphorus trichloride - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812139000;HS10;Trichlorure de phosphore - Autre;Phosphorus trichloride - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281214;HS6;Pentachlorure de phosphore;Phosphorus pentachloride;;;;;;;;
2812141000;HS10;Pentachlorure de phosphore - Type 1;Phosphorus pentachloride - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812142000;HS10;Pentachlorure de phosphore - Type 2;Phosphorus pentachloride - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812149000;HS10;Pentachlorure de phosphore - Autre;Phosphorus pentachloride - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281215;HS6;Monochlorure de soufre;Sulphur monochloride;;;;;;;;
2812151000;HS10;Monochlorure de soufre - Type 1;Sulphur monochloride - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812152000;HS10;Monochlorure de soufre - Type 2;Sulphur monochloride - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812159000;HS10;Monochlorure de soufre - Autre;Sulphur monochloride - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281216;HS6;Dichlorure de soufre;Sulphur dichloride;;;;;;;;
2812161000;HS10;Dichlorure de soufre - Type 1;Sulphur dichloride - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812162000;HS10;Dichlorure de soufre - Type 2;Sulphur dichloride - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812169000;HS10;Dichlorure de soufre - Autre;Sulphur dichloride - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281217;HS6;Chlorure de thionyle;Thionyl chloride;;;;;;;;
2812171000;HS10;Chlorure de thionyle - Type 1;Thionyl chloride - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812172000;HS10;Chlorure de thionyle - Type 2;Thionyl chloride - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812179000;HS10;Chlorure de thionyle - Autre;Thionyl chloride - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281219;HS6;Autres;Arsenic trichloride and other chlorides and chloride oxides;;;;;;;;
2812191000;HS10;Autres - Type 1;Arsenic trichloride and other chlorides and chloride oxides - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812192000;HS10;Autres - Type 2;Arsenic trichloride and other chlorides and chloride oxides - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812199000;HS10;Autres - Autre;Arsenic trichloride and other chlorides and chloride oxides - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281290;HS6;Autres;Halides and halide oxides of non-metals;;;;;;;;
2812901000;HS10;Autres - Type 1;Halides and halide oxides of non-metals - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2812902000;HS10;Autres - Type 2;Halides and halide oxides of non-metals - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2812909000;HS10;Autres - Autre;Halides and halide oxides of non-metals - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2813;RANGEE 13;"Sulphides of non-metals; commercial phosphorus trisulphide";;;;;;;;;
281310;HS6;Disulfure de carbone;Carbon disulphide;;;;;;;;
2813101000;HS10;Disulfure de carbone - Type 1;Carbon disulphide - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2813102000;HS10;Disulfure de carbone - Type 2;Carbon disulphide - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2813109000;HS10;Disulfure de carbone - Autre;Carbon disulphide - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281390;HS6;Autres;Sulphides of non-metals;;;;;;;;
2813901000;HS10;Autres - Type 1;Sulphides of non-metals - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2813902000;HS10;Autres - Type 2;Sulphides of non-metals - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2813909000;HS10;Autres - Autre;Sulphides of non-metals - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2814;RANGEE 14;"Ammonia; anhydrous or in aqueous solution";;;;;;;;;
281410;HS6;Ammoniac anhydre;Anhydrous ammonia;;;;;;;;
281410;HS6-DIRECT;Ammoniac anhydre;Anhydrous ammonia;Industrie chimique;;0.0;;;15.0;=;15.0
281420;HS6;Ammoniac en solution aqueuse (ammoniaque);Ammonia;;;;;;;;
2814201000;HS10;Ammoniac en solution aqueuse (ammoniaque) - Type 1;Ammonia - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2814202000;HS10;Ammoniac en solution aqueuse (ammoniaque) - Type 2;Ammonia - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2814209000;HS10;Ammoniac en solution aqueuse (ammoniaque) - Autre;Ammonia - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2815;RANGEE 15;"Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium";;;;;;;;;
281511;HS6;Solide;Sodium hydroxide (caustic soda);;;;;;;;
2815111000;HS10;Solide - Type 1;Sodium hydroxide (caustic soda) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2815112000;HS10;Solide - Type 2;Sodium hydroxide (caustic soda) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2815119000;HS10;Solide - Autre;Sodium hydroxide (caustic soda) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281512;HS6;En solution aqueuse (lessive de soude caustique);Sodium hydroxide (caustic soda);;;;;;;;
2815121000;HS10;En solution aqueuse (lessive de soude caustique) - Type 1;Sodium hydroxide (caustic soda) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2815122000;HS10;En solution aqueuse (lessive de soude caustique) - Type 2;Sodium hydroxide (caustic soda) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2815129000;HS10;En solution aqueuse (lessive de soude caustique) - Autre;Sodium hydroxide (caustic soda) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281520;HS6;Hydroxyde de potassium (potasse caustique);Potassium hydroxide (caustic potash);;;;;;;;
2815201000;HS10;Hydroxyde de potassium (potasse caustique) - Type 1;Potassium hydroxide (caustic potash) - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2815202000;HS10;Hydroxyde de potassium (potasse caustique) - Type 2;Potassium hydroxide (caustic potash) - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2815209000;HS10;Hydroxyde de potassium (potasse caustique) - Autre;Potassium hydroxide (caustic potash) - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281530;HS6;Peroxydes de sodium ou de potassium;Peroxides of sodium or potassium;;;;;;;;
2815301000;HS10;Peroxydes de sodium ou de potassium - Type 1;Peroxides of sodium or potassium - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2815302000;HS10;Peroxydes de sodium ou de potassium - Type 2;Peroxides of sodium or potassium - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2815309000;HS10;Peroxydes de sodium ou de potassium - Autre;Peroxides of sodium or potassium - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2816;RANGEE 16;"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium";;;;;;;;;
281610;HS6;Hydroxyde et péroxyde de magnésium;Hydroxide and peroxide of magnesium;;;;;;;;
2816101000;HS10;Hydroxyde et péroxyde de magnésium - Type 1;Hydroxide and peroxide of magnesium - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2816102000;HS10;Hydroxyde et péroxyde de magnésium - Type 2;Hydroxide and peroxide of magnesium - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2816109000;HS10;Hydroxyde et péroxyde de magnésium - Autre;Hydroxide and peroxide of magnesium - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281640;HS6;Oxydes;Oxides;;;;;;;;
2816401000;HS10;Oxydes - Type 1;Oxides - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2816402000;HS10;Oxydes - Type 2;Oxides - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2816409000;HS10;Oxydes - Autre;Oxides - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2817;RANGEE 17;"Zinc; oxide and peroxide";;;;;;;;;
281700;HS6;Oxyde de zinc;peroxyde de zinc;;;;;;;;
2817001000;HS10;Oxyde de zinc - Type 1;peroxyde de zinc - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2817002000;HS10;Oxyde de zinc - Type 2;peroxyde de zinc - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2817009000;HS10;Oxyde de zinc - Autre;peroxyde de zinc - Other;Industrie chimique;;0.0;;;15.0;=;15.0
2818;RANGEE 18;"Aluminium oxide (including artificial corundum); aluminium hydroxide";;;;;;;;;
281810;HS6;Corindon artificiel;Aluminium oxide;;;;;;;;
2818101000;HS10;Corindon artificiel - Type 1;Aluminium oxide - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
2818102000;HS10;Corindon artificiel - Type 2;Aluminium oxide - Type 2;Industrie chimique;;0.0;;;15.0;=;15.0
2818109000;HS10;Corindon artificiel - Autre;Aluminium oxide - Other;Industrie chimique;;0.0;;;15.0;=;15.0
281820;HS6;Oxyde d'aluminium autre que le corindon artificiel;Aluminium oxide;;;;;;;;
2818201000;HS10;Oxyde d'aluminium autre que le corindon artificiel - Type 1;Aluminium oxide - Type 1;Industrie chimique;;0.0;;;15.0;=;15.0
