Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
CHAPITRE 43;CHAPITRE;Pelleteries et fourrures;;;;;;;;;
4301;RANGEE 01;Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103;;;;;;;;;
430110;HS6;Pelleteries brutes de visons;Raw furskins of mink;;;;;;;;
430110;HS6-DIRECT;Pelleteries brutes de visons;Raw furskins of mink;Industrie;15.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;36.0
430130;HS6;Pelleteries brutes d'agneaux astrakan, breitschwanz, karakul;Raw furskins of lamb, Astrakhan, Broadtail, Caracul;;;;;;;;
430130;HS6-DIRECT;Pelleteries brutes d'agneaux astrakan, breitschwanz, karakul;Raw furskins of lamb, Astrakhan, Broadtail, Caracul;Industrie;15.0;2.0;;19.0;;=;36.0
430160;HS6;Pelleteries brutes de renards;Raw furskins of fox;;;;;;;;
430160;HS6-DIRECT;Pelleteries brutes de renards;Raw furskins of fox;Industrie;15.0;2.0;;19.0;;=;36.0
430180;HS6;Autres pelleteries brutes;Other raw furskins;;;;;;;;
4301801000;HS10;Autres pelleteries entieres meme sans les tetes queues ou pattes de ratons laveurs;Autres pelleteries entieres meme sans les tetes queues ou pattes de ratons laveurs;Industrie;15.0;2.0;;19.0;;=;36.0
4301802000;HS10;Autres pelleteries entieres meme sans les tetes queues ou pattes de lynx chats sauvages;Autres pelleteries entieres meme sans les tetes queues ou pattes de lynx chats sauvages;Industrie;15.0;2.0;;19.0;;=;36.0
4301809000;HS10;Autres pelleteries brutes - Autre;Other raw furskins - Other;Industrie;15.0;2.0;;19.0;;=;36.0
430190;HS6;Têtes, queues, pattes et autres morceaux de pelleteries;Heads, tails, paws and other pieces of raw furskins;;;;;;;;
430190;HS6-DIRECT;Têtes, queues, pattes et autres morceaux de pelleteries;Heads, tails, paws and other pieces of raw furskins;Industrie;15.0;2.0;;19.0;;=;36.0
4302;RANGEE 02;Tanned or dressed furskins (including heads, tails, paws, other pieces, cuttings), unassembled, or assembled (without addition of other materials), excluding those of heading no. 4303;;;;;;;;;
430211;HS6;Pelleteries tannées de visons entières;Whole tanned furskins of mink;;;;;;;;
430211;HS6-DIRECT;Pelleteries tannées de visons entières;Whole tanned furskins of mink;Industrie;15.0;2.0;;19.0;;=;36.0
430219;HS6;Autres pelleteries tannées entières;Other whole tanned furskins;;;;;;;;
4302191000;HS10;Pelleteries entieres meme sans les tetes queues ou pattes non assemblees autres de castors;Pelleteries entieres meme sans les tetes queues ou pattes non assemblees autres de castors;Industrie;15.0;2.0;;19.0;;=;36.0
4302192000;HS10;Pelleteries entieres meme sans les tetes queues ou pattes non assemblees autres de rats musques;Pelleteries entieres meme sans les tetes queues ou pattes non assemblees autres de rats musques;Industrie;15.0;2.0;;19.0;;=;36.0
4302199000;HS10;Autres pelleteries tannées entières - Autre;Other whole tanned furskins - Other;Industrie;15.0;2.0;;19.0;;=;36.0
430220;HS6;Têtes, queues, pattes et autres morceaux de pelleteries tannées;Heads, tails, paws and other pieces of tanned furskins;;;;;;;;
430220;HS6-DIRECT;Têtes, queues, pattes et autres morceaux de pelleteries tannées;Heads, tails, paws and other pieces of tanned furskins;Industrie;15.0;2.0;;19.0;;=;36.0
430230;HS6;Pelleteries tannées assemblées en nappes;Tanned furskins assembled in plates;;;;;;;;
430230;HS6-DIRECT;Pelleteries tannées assemblées en nappes;Tanned furskins assembled in plates;Industrie;15.0;2.0;;19.0;;=;36.0
4303;RANGEE 03;Articles of apparel, clothing accessories and other articles of furskin;;;;;;;;;
430310;HS6;Vêtements et accessoires du vêtement en pelleteries;Articles of apparel and clothing accessories of furskin;;;;;;;;
4303101000;HS10;Vetements et accessoires du vetement gants et moufles mitaines;Vetements et accessoires du vetement gants et moufles mitaines;Industrie;15.0;2.0;;19.0;;=;36.0
4303102000;HS10;Vetements et accessoires du vetement vetement en cuir doubles de fourrures;Vetements et accessoires du vetement vetement en cuir doubles de fourrures;Industrie;15.0;2.0;;19.0;;=;36.0
4303109000;HS10;Vêtements et accessoires du vêtement en pelleteries - Autre;Articles of apparel and clothing accessories of furskin - Other;Industrie;15.0;2.0;;19.0;;=;36.0
430390;HS6;Autres articles en pelleteries;Other articles of furskin;;;;;;;;
430390;HS6-DIRECT;Autres articles en pelleteries;Other articles of furskin;Industrie;15.0;2.0;;19.0;;=;36.0
4304;RANGEE 04;Artificial fur and articles thereof;;;;;;;;;
430400;HS6;Pelleteries factices et articles en pelleteries factices;Artificial fur and articles thereof;;;;;;;;
430400;HS6-DIRECT;Pelleteries factices et articles en pelleteries factices;Artificial fur and articles thereof;Industrie;15.0;2.0;;19.0;;=;36.0
SECTION IX;SECTION;"Bois, charbon de bois et ouvrages en bois; liège et ouvrages en liège";"Wood and articles of wood; cork and articles of cork";;;;;;;;
CHAPITRE 44;CHAPITRE;Bois et ouvrages en bois;;;;;;;;;
4401;RANGEE 01;"Fuel wood, in logs, billets, twigs, faggots or similar forms; wood in chip or particles; sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms";;;;;;;;;
440111;HS6;De conifères;Wood;;;;;;;;
4401111000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;36.0
4401112000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401119000;HS10;De conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440112;HS6;Autres que de conifères;Wood;;;;;;;;
4401121000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401122000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401129000;HS10;Autres que de conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440121;HS6;De conifères;Wood;;;;;;;;
4401211000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401212000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401219000;HS10;De conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440122;HS6;Autres que de conifères;Wood;;;;;;;;
4401221000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401222000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401229000;HS10;Autres que de conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440131;HS6;Granulés de bois;Wood;;;;;;;;
4401311000;HS10;Granulés de bois;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401312000;HS10;Granulés de bois;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401319000;HS10;Granulés de bois - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440132;HS6;Briquettes de bois;Wood;;;;;;;;
4401321000;HS10;Briquettes de bois;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401322000;HS10;Briquettes de bois;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401329000;HS10;Briquettes de bois - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440139;HS6;Autres;Wood;;;;;;;;
4401391000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401392000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401399000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440141;HS6;Sciures;Wood;;;;;;;;
4401411000;HS10;Sciures;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401412000;HS10;Sciures;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401419000;HS10;Sciures - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440149;HS6;Autres;Wood;;;;;;;;
4401491000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401492000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4401499000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
4402;RANGEE 02;Wood charcoal (including shell or nut charcoal), whether or not agglomerated;;;;;;;;;
440210;HS6;De bambou;Wood;;;;;;;;
4402101000;HS10;De bambou a usage industriel;De bambou a usage industriel;Industrie;15.0;2.0;;19.0;;=;36.0
4402102000;HS10;De bambou;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4402109000;HS10;De bambou - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440220;HS6;De coques ou de noix;Wood;;;;;;;;
4402201000;HS10;De coques ou de noix a usage industriel;De coques ou de noix a usage industriel;Industrie;15.0;2.0;;19.0;;=;36.0
4402202000;HS10;De coques ou de noix;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4402209000;HS10;De coques ou de noix - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440290;HS6;Autres;Wood;;;;;;;;
4402901000;HS10;Autres a usage industriel;Autres a usage industriel;Industrie;15.0;2.0;;19.0;;=;36.0
4402902000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4402909000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
4403;RANGEE 03;Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared;;;;;;;;;
440311;HS6;De conifères;Wood;;;;;;;;
4403111000;HS10;Poteaux en bois bruts de conifères traités lignes électriquestélégraphiques;Poteaux en bois bruts de conifères traités lignes électriquestélégraphiques;Industrie;15.0;2.0;;19.0;;=;36.0
4403112000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403119000;HS10;De conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440312;HS6;Autres que de conifères;Wood;;;;;;;;
4403121000;HS10;Poteaux en bois bruts non conifères traités lignes électriquestélégraphiques;Poteaux en bois bruts non conifères traités lignes électriquestélégraphiques;Industrie;15.0;2.0;;19.0;;=;36.0
4403122000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403129000;HS10;Autres que de conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440320;HS6;Bois bruts traités;Treated rough wood;;;;;;;;
4403201000;HS10;Bois bruts traités - Espèce 1;Treated rough wood - Species 1;Industrie;15.0;2.0;;19.0;;=;36.0
4403202000;HS10;Bois bruts traités - Espèce 2;Treated rough wood - Species 2;Industrie;15.0;2.0;;19.0;;=;36.0
4403209000;HS10;Bois bruts traités - Autre espèce;Treated rough wood - Other species;Industrie;15.0;2.0;;19.0;;=;36.0
440321;HS6;De pin (Pinus spp.);Wood;;;;;;;;
4403211000;HS10;Bois bruts de pin 15 cm non traités pour poteaux;Bois bruts de pin 15 cm non traités pour poteaux;Industrie;15.0;2.0;;19.0;;=;36.0
4403212000;HS10;De pin (Pinus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403219000;HS10;De pin (Pinus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440322;HS6;De pin (Pinus spp.);Wood;;;;;;;;
4403221000;HS10;Bois bruts de pin 15 cm non traités pour poteaux;Bois bruts de pin 15 cm non traités pour poteaux;Industrie;15.0;2.0;;19.0;;=;36.0
4403222000;HS10;De pin (Pinus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403229000;HS10;De pin (Pinus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440323;HS6;De sapin (Abies spp.) et d'épicéa (Picea spp.);Wood;;;;;;;;
4403231000;HS10;Bois bruts de sapin et épicéa 15 cm non traités pour poteaux;Bois bruts de sapin et épicéa 15 cm non traités pour poteaux;Industrie;15.0;2.0;;19.0;;=;36.0
4403232000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403239000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440324;HS6;De sapin (Abies spp.) et d'épicéa (Picea spp.);Wood;;;;;;;;
4403241000;HS10;Bois bruts de sapin et épicéa 15 cm non traités pour poteaux;Bois bruts de sapin et épicéa 15 cm non traités pour poteaux;Industrie;15.0;2.0;;19.0;;=;36.0
4403242000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403249000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440325;HS6;Autres;Wood;;;;;;;;
4403251000;HS10;Autres bois bruts de conifères 15 cm non traités pour poteaux;Autres bois bruts de conifères 15 cm non traités pour poteaux;Industrie;15.0;2.0;;19.0;;=;36.0
4403252000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403259000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440326;HS6;Autres;Wood;;;;;;;;
4403261000;HS10;Autres bois bruts de conifères 15 cm non traités pour poteaux;Autres bois bruts de conifères 15 cm non traités pour poteaux;Industrie;15.0;2.0;;19.0;;=;36.0
4403262000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403269000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440341;HS6;Dark red Meranti;Wood;;;;;;;;
4403411000;HS10;Dark red Meranti;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403412000;HS10;Dark red Meranti;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403419000;HS10;Dark red Meranti - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440342;HS6;Teak;Wood;;;;;;;;
4403421000;HS10;Teak;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403422000;HS10;Teak;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403429000;HS10;Teak - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440349;HS6;Autres;Wood;;;;;;;;
4403491000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403492000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403499000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440391;HS6;De chêne (Quercus spp.);Wood;;;;;;;;
4403911000;HS10;De chêne (Quercus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403912000;HS10;De chêne (Quercus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403919000;HS10;De chêne (Quercus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440393;HS6;De hêtre (Fagus spp.);Wood;;;;;;;;
4403931000;HS10;De hêtre (Fagus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403932000;HS10;De hêtre (Fagus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403939000;HS10;De hêtre (Fagus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440394;HS6;De hêtre (Fagus spp.);Wood;;;;;;;;
4403941000;HS10;De hêtre (Fagus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403942000;HS10;De hêtre (Fagus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403949000;HS10;De hêtre (Fagus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440395;HS6;De bouleau (Betula spp.);Wood;;;;;;;;
4403951000;HS10;De bouleau (Betula spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403952000;HS10;De bouleau (Betula spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403959000;HS10;De bouleau (Betula spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440396;HS6;De bouleau (Betula spp.);Wood;;;;;;;;
4403961000;HS10;De bouleau (Betula spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403962000;HS10;De bouleau (Betula spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403969000;HS10;De bouleau (Betula spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440397;HS6;De peuplier (Populus spp.);Wood;;;;;;;;
4403971000;HS10;De peuplier (Populus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403972000;HS10;De peuplier (Populus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403979000;HS10;De peuplier (Populus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440398;HS6;D'eucalyptus (Eucalyptus spp.);Wood;;;;;;;;
4403981000;HS10;D'eucalyptus (Eucalyptus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403982000;HS10;D'eucalyptus (Eucalyptus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403989000;HS10;D'eucalyptus (Eucalyptus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440399;HS6;Autres;Wood;;;;;;;;
4403991000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403992000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4403999000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
4404;RANGEE 04;"Hoopwood; split poles; piles, pickets, stakes of wood, pointed, not sawn lengthwise; wooden sticks, roughly trimmed, not turned, bent, etc., suitable for walking sticks, umbrellas, tool handles, etc.";;;;;;;;;
440410;HS6;De conifères;Wood;;;;;;;;
4404101000;HS10;Bois fendus et piquets de conifères non sciés longitudinalement;Bois fendus et piquets de conifères non sciés longitudinalement;Industrie;15.0;2.0;;19.0;;=;36.0
4404102000;HS10;Bois en éclisses lames ou rubans copeaux de conifères pour la vinaigrerie;Bois en éclisses lames ou rubans copeaux de conifères pour la vinaigrerie;Industrie;15.0;2.0;;19.0;;=;36.0
4404109000;HS10;De conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440420;HS6;Autres que de conifères;Wood;;;;;;;;
4404201000;HS10;Bois fendus et piquets non conifères non sciés longitudinalement;Bois fendus et piquets non conifères non sciés longitudinalement;Industrie;15.0;2.0;;19.0;;=;36.0
4404202000;HS10;Bois en éclisses lames ou rubans copeaux non conifères pour la vinaigrerie;Bois en éclisses lames ou rubans copeaux non conifères pour la vinaigrerie;Industrie;15.0;2.0;;19.0;;=;36.0
4404209000;HS10;Autres que de conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
4405;RANGEE 05;"Wood wool; wood flour";;;;;;;;;
440500;HS6;Laine (paille) de bois;farine de bois;;;;;;;;
4405001000;HS10;Laine paille de bois;Laine paille de bois;Industrie;15.0;2.0;;19.0;;=;36.0
4405002000;HS10;Farine de bois;Farine de bois;Industrie;15.0;2.0;;19.0;;=;36.0
4405009000;HS10;Laine (paille) de bois - Autre;farine de bois - Other;Industrie;15.0;2.0;;19.0;;=;36.0
4406;RANGEE 06;Railway or tramway sleepers (cross-ties) of wood;;;;;;;;;
440611;HS6;De conifères;Wood;;;;;;;;
4406111000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406112000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406119000;HS10;De conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440612;HS6;Autres que de conifères;Wood;;;;;;;;
4406121000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406122000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406129000;HS10;Autres que de conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440691;HS6;De conifères;Wood;;;;;;;;
4406911000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406912000;HS10;De conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406919000;HS10;De conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440692;HS6;Autres que de conifères;Wood;;;;;;;;
4406921000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406922000;HS10;Autres que de conifères;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4406929000;HS10;Autres que de conifères - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
4407;RANGEE 07;Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm;;;;;;;;;
440711;HS6;De pins (Pinus spp.) :;Wood;;;;;;;;
4407111000;HS10;De pins (Pinus spp.) :;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407112000;HS10;De pins (Pinus spp.) :;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407119000;HS10;De pins (Pinus spp.) : - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440712;HS6;De sapin (Abies spp.) et d'épicéa (Picea spp.) :;Wood;;;;;;;;
4407121000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.) :;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407122000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.) :;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407129000;HS10;De sapin (Abies spp.) et d'épicéa (Picea spp.) : - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440713;HS6;De E-P-S (épicéa (Picea spp.);Wood;;;;;;;;
4407131000;HS10;De E-P-S (épicéa (Picea spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407132000;HS10;De E-P-S (épicéa (Picea spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407139000;HS10;De E-P-S (épicéa (Picea spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440714;HS6;De Hem-fir (hemlock de l'Ouest (Tsuga heterophylla) et sapin (Abies spp.) :;Wood;;;;;;;;
4407141000;HS10;De Hem-fir (hemlock de l'Ouest (Tsuga heterophylla) et sapin (Abies spp.) :;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407142000;HS10;De Hem-fir (hemlock de l'Ouest (Tsuga heterophylla) et sapin (Abies spp.) :;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407149000;HS10;De Hem-fir (hemlock de l'Ouest (Tsuga heterophylla) et sapin (Abies spp.) : - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440719;HS6;Autres;Wood;;;;;;;;
4407191000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407192000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407199000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440721;HS6;Mahogany (Swietenia spp.);Wood;;;;;;;;
4407211000;HS10;Mahogany (Swietenia spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407212000;HS10;Mahogany (Swietenia spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407219000;HS10;Mahogany (Swietenia spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440722;HS6;Virola;Wood;;;;;;;;
4407221000;HS10;Virola;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407222000;HS10;Virola;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407229000;HS10;Virola - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440723;HS6;Teak;Wood;;;;;;;;
4407231000;HS10;Teak;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407232000;HS10;Teak;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407239000;HS10;Teak - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440725;HS6;Dark Red Maranti;Wood;;;;;;;;
4407251000;HS10;Dark Red Maranti;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407252000;HS10;Dark Red Maranti;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407259000;HS10;Dark Red Maranti - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440726;HS6;White Lauan;Wood;;;;;;;;
4407261000;HS10;White Lauan;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407262000;HS10;White Lauan;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407269000;HS10;White Lauan - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440727;HS6;Sapelli;Wood;;;;;;;;
4407271000;HS10;Sapelli;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407272000;HS10;Sapelli;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407279000;HS10;Sapelli - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440728;HS6;Iroko;Wood;;;;;;;;
4407281000;HS10;Iroko;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407282000;HS10;Iroko;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407289000;HS10;Iroko - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440729;HS6;Autres;Wood;;;;;;;;
4407291000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407292000;HS10;Autres;Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407299000;HS10;Autres - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440791;HS6;De chêne (Quercus spp.);Wood;;;;;;;;
4407911000;HS10;De chêne (Quercus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407912000;HS10;De chêne (Quercus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407919000;HS10;De chêne (Quercus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440792;HS6;De hêtre (Fagus spp.);Wood;;;;;;;;
4407921000;HS10;De hêtre (Fagus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407922000;HS10;De hêtre (Fagus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407929000;HS10;De hêtre (Fagus spp.) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440793;HS6;D'érable (Acer spp);Wood;;;;;;;;
4407931000;HS10;D'érable (Acer spp);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407932000;HS10;D'érable (Acer spp);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407939000;HS10;D'érable (Acer spp) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440794;HS6;De cerisier (Prunus spp);Wood;;;;;;;;
4407941000;HS10;De cerisier (Prunus spp);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407942000;HS10;De cerisier (Prunus spp);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407949000;HS10;De cerisier (Prunus spp) - Autre;Wood - Other;Industrie;15.0;2.0;;19.0;;=;36.0
440795;HS6;De frêne (Fraxinus spp.);Wood;;;;;;;;
4407951000;HS10;De frêne (Fraxinus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
4407952000;HS10;De frêne (Fraxinus spp.);Wood;Industrie;15.0;2.0;;19.0;;=;36.0
