Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
620211;HS6;Manteaux pour femmes en laine;Women's wool overcoats;;;;;;;;
6202111000;HS10;Manteaux pour femmes en laine;Women's wool overcoats;Habillement;30.0;2.0;;19.0;;=;51.0
6202112000;HS10;Manteaux pour femmes en laine;Women's wool overcoats;Habillement;30.0;2.0;;19.0;;=;51.0
6202119000;HS10;Manteaux pour femmes en laine - Autre;Women's wool overcoats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620220;HS6;De laine ou de poils fins;Coats;;;;;;;;
6202201000;HS10;De laine ou de poils fins;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202202000;HS10;De laine ou de poils fins;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202209000;HS10;De laine ou de poils fins - Autre;Coats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620230;HS6;De coton;Coats;;;;;;;;
6202301000;HS10;De coton;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202302000;HS10;De coton;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202309000;HS10;De coton - Autre;Coats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620240;HS6;De fibres synthétiques ou artificielles;Coats;;;;;;;;
6202401000;HS10;De fibres synthétiques ou artificielles;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202402000;HS10;De fibres synthétiques ou artificielles;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202409000;HS10;De fibres synthétiques ou artificielles - Autre;Coats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620290;HS6;D'autres matières textiles;Coats;;;;;;;;
6202901000;HS10;D'autres matières textiles;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202902000;HS10;D'autres matières textiles;Coats;Habillement;30.0;2.0;;19.0;;=;51.0
6202909000;HS10;D'autres matières textiles - Autre;Coats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
6203;RANGEE 03;"Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)";;;;;;;;;
620311;HS6;Costumes pour hommes en laine;Men's wool suits;;;;;;;;
6203111000;HS10;Costumes ou complets de laine ou de poils fins traditionnels;Costumes ou complets de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203112000;HS10;Costumes ou complets de laine ou de poils fins autres que traditionnels;Costumes ou complets de laine ou de poils fins autres que traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203119000;HS10;Costumes pour hommes en laine - Autre;Men's wool suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620312;HS6;De fibres synthétiques;Suits;;;;;;;;
6203121000;HS10;Costumes ou complets de fibres synthétiques de polyesters;Costumes ou complets de fibres synthetiques de polyesters;Habillement;30.0;2.0;;19.0;;=;51.0
6203122000;HS10;De fibres synthétiques;Suits;Habillement;30.0;2.0;;19.0;;=;51.0
6203129000;HS10;De fibres synthétiques - Autre;Suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620319;HS6;D'autres matières textiles;Suits;;;;;;;;
6203191000;HS10;Costumes ou complets dautres matieres textiles traditionnels;Costumes ou complets dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203192000;HS10;D'autres matières textiles;Suits;Habillement;30.0;2.0;;19.0;;=;51.0
6203199000;HS10;D'autres matières textiles - Autre;Suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620322;HS6;De coton;Ensembles;;;;;;;;
6203221000;HS10;Ensembles de coton traditionnels;Ensembles de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203222000;HS10;De coton;Ensembles;Habillement;30.0;2.0;;19.0;;=;51.0
6203229000;HS10;De coton - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620323;HS6;De fibres synthétiques;Ensembles;;;;;;;;
6203231000;HS10;Ensembles de fibres synthétiques de travail;Ensembles de fibres synthetiques de travail;Habillement;30.0;2.0;;19.0;;=;51.0
6203232000;HS10;De fibres synthétiques;Ensembles;Habillement;30.0;2.0;;19.0;;=;51.0
6203239000;HS10;De fibres synthétiques - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620329;HS6;D'autres matières textiles;Ensembles;;;;;;;;
6203291000;HS10;Ensembles dautres matieres textiles traditionnels;Ensembles dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203292000;HS10;D'autres matières textiles;Ensembles;Habillement;30.0;2.0;;19.0;;=;51.0
6203299000;HS10;D'autres matières textiles - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620331;HS6;De laine ou de poils fins;Jackets and blazers;;;;;;;;
6203311000;HS10;Vestons de laine ou de poils fins traditionnels;Vestons de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203312000;HS10;Vestons de laine ou de poils fins autres que traditionnels;Vestons de laine ou de poils fins autres que traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203319000;HS10;De laine ou de poils fins - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620332;HS6;De coton;Jackets and blazers;;;;;;;;
6203321000;HS10;Vestons de coton traditionnels;Vestons de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203322000;HS10;De coton;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6203329000;HS10;De coton - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620333;HS6;De fibres synthétiques;Jackets and blazers;;;;;;;;
6203331000;HS10;Vestons de fibres synthétiques de travail;Vestons de fibres synthetiques de travail;Habillement;30.0;2.0;;19.0;;=;51.0
6203332000;HS10;De fibres synthétiques;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6203339000;HS10;De fibres synthétiques - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620339;HS6;D'autres matières textiles;Jackets and blazers;;;;;;;;
6203391000;HS10;Vestons dautres matieres textiles traditionnels;Vestons dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203392000;HS10;D'autres matières textiles;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6203399000;HS10;D'autres matières textiles - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620341;HS6;De laine ou de poils fins;Trousers;;;;;;;;
6203411000;HS10;Pantalons salopettes a bretelles culottes et shorts de laine ou de poils fins traditionnels;Pantalons salopettes a bretelles culottes et shorts de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203412000;HS10;De laine ou de poils fins;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6203419000;HS10;De laine ou de poils fins - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620342;HS6;De coton;Trousers;;;;;;;;
6203421000;HS10;Pantalons salopettes a bretelles culottes et shorts de coton traditionnels;Pantalons salopettes a bretelles culottes et shorts de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203422000;HS10;De coton;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6203429000;HS10;De coton - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620343;HS6;De fibres synthétiques;Trousers;;;;;;;;
6203431000;HS10;De fibres synthétiques;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6203432000;HS10;De fibres synthétiques;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6203439000;HS10;De fibres synthétiques - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620349;HS6;D'autres matières textiles;Trousers;;;;;;;;
6203491000;HS10;Pantalons salopettes a bretelles culottes et shorts dautres matieres textiles traditionnels;Pantalons salopettes a bretelles culottes et shorts dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6203492000;HS10;D'autres matières textiles;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6203499000;HS10;D'autres matières textiles - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
6204;RANGEE 04;"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)";;;;;;;;;
620411;HS6;Costumes tailleurs pour femmes en laine;Women's wool suits;;;;;;;;
6204111000;HS10;Costumes tailleurs de laine ou de poils fins traditionnels;Costumes tailleurs de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204112000;HS10;Costumes tailleurs de laine ou de poils fins autres que traditionnels;Costumes tailleurs de laine ou de poils fins autres que traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204119000;HS10;Costumes tailleurs pour femmes en laine - Autre;Women's wool suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620412;HS6;De coton;Suits;;;;;;;;
6204121000;HS10;Costumes tailleurs de coton traditionnels;Costumes tailleurs de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204122000;HS10;Costumes tailleurs de coton autres que traditionnels;Costumes tailleurs de coton autres que traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204129000;HS10;De coton - Autre;Suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620413;HS6;De fibres synthétiques;Suits;;;;;;;;
6204131000;HS10;De fibres synthétiques;Suits;Habillement;30.0;2.0;;19.0;;=;51.0
6204132000;HS10;De fibres synthétiques;Suits;Habillement;30.0;2.0;;19.0;;=;51.0
6204139000;HS10;De fibres synthétiques - Autre;Suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620419;HS6;D'autres matières textiles;Suits;;;;;;;;
6204191000;HS10;Costumes tailleurs dautres matieres textiles traditionnels;Costumes tailleurs dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204192000;HS10;D'autres matières textiles;Suits;Habillement;30.0;2.0;;19.0;;=;51.0
6204199000;HS10;D'autres matières textiles - Autre;Suits - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620421;HS6;De laine ou de poils fins;Ensembles;;;;;;;;
6204211000;HS10;Ensembles de laine ou de poils fins traditionnels;Ensembles de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204212000;HS10;Ensembles de laine ou de poils fins autres que traditionnels;Ensembles de laine ou de poils fins autres que traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204219000;HS10;De laine ou de poils fins - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620422;HS6;De coton;Ensembles;;;;;;;;
6204221000;HS10;Ensembles de coton traditionnels;Ensembles de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204222000;HS10;De coton;Ensembles;Habillement;30.0;2.0;;19.0;;=;51.0
6204229000;HS10;De coton - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620423;HS6;De fibres synthétiques;Ensembles;;;;;;;;
6204231000;HS10;Ensembles de fibres synthétiques de travail;Ensembles de fibres synthetiques de travail;Habillement;30.0;2.0;;19.0;;=;51.0
6204232000;HS10;De fibres synthétiques;Ensembles;Habillement;30.0;2.0;;19.0;;=;51.0
6204239000;HS10;De fibres synthétiques - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620429;HS6;D'autres matières textiles;Ensembles;;;;;;;;
6204291000;HS10;Ensembles dautres matieres textiles traditionnels;Ensembles dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204292000;HS10;D'autres matières textiles;Ensembles;Habillement;30.0;2.0;;19.0;;=;51.0
6204299000;HS10;D'autres matières textiles - Autre;Ensembles - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620431;HS6;De laine ou de poils fins;Jackets and blazers;;;;;;;;
6204311000;HS10;Vestes de laine ou de poils fins traditionnels;Vestes de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204312000;HS10;De laine ou de poils fins;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6204319000;HS10;De laine ou de poils fins - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620432;HS6;De coton;Jackets and blazers;;;;;;;;
6204321000;HS10;Vestes de coton traditionnels;Vestes de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204322000;HS10;De coton;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6204329000;HS10;De coton - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620433;HS6;De fibres synthétiques;Jackets and blazers;;;;;;;;
6204331000;HS10;Vestes de fibres synthétiques de travail;Vestes de fibres synthetiques de travail;Habillement;30.0;2.0;;19.0;;=;51.0
6204332000;HS10;De fibres synthétiques;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6204339000;HS10;De fibres synthétiques - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620439;HS6;D'autres matières textiles;Jackets and blazers;;;;;;;;
6204391000;HS10;Vestes dautres matieres textiles traditionnels;Vestes dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204392000;HS10;D'autres matières textiles;Jackets and blazers;Habillement;30.0;2.0;;19.0;;=;51.0
6204399000;HS10;D'autres matières textiles - Autre;Jackets and blazers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620441;HS6;De laine ou de poils fins;Dresses;;;;;;;;
6204411000;HS10;Robes de laine ou de poils fins traditionnels;Robes de laine ou de poils fins traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204412000;HS10;De laine ou de poils fins;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204419000;HS10;De laine ou de poils fins - Autre;Dresses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620442;HS6;De coton;Dresses;;;;;;;;
6204421000;HS10;Robes de coton traditionnels;Robes de coton traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204422000;HS10;De coton;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204429000;HS10;De coton - Autre;Dresses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620443;HS6;De fibres synthétiques;Dresses;;;;;;;;
6204431000;HS10;De fibres synthétiques;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204432000;HS10;De fibres synthétiques;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204439000;HS10;De fibres synthétiques - Autre;Dresses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620444;HS6;De fibres artificielles;Dresses;;;;;;;;
6204441000;HS10;De fibres artificielles;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204442000;HS10;De fibres artificielles;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204449000;HS10;De fibres artificielles - Autre;Dresses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620449;HS6;D'autres matières textiles;Dresses;;;;;;;;
6204491000;HS10;Robes dautres matieres textiles traditionnels;Robes dautres matieres textiles traditionnels;Habillement;30.0;2.0;;19.0;;=;51.0
6204492000;HS10;D'autres matières textiles;Dresses;Habillement;30.0;2.0;;19.0;;=;51.0
6204499000;HS10;D'autres matières textiles - Autre;Dresses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620451;HS6;De laine ou de poils fins;Skirts and divided skirts;;;;;;;;
6204511000;HS10;De laine ou de poils fins;Skirts and divided skirts;Habillement;30.0;2.0;;19.0;;=;51.0
6204512000;HS10;De laine ou de poils fins;Skirts and divided skirts;Habillement;30.0;2.0;;19.0;;=;51.0
6204519000;HS10;De laine ou de poils fins - Autre;Skirts and divided skirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620452;HS6;De coton;Skirts and divided skirts;;;;;;;;
6204521000;HS10;De coton;Skirts and divided skirts;Habillement;30.0;2.0;;19.0;;=;51.0
6204522000;HS10;De coton;Skirts and divided skirts;Habillement;30.0;2.0;;19.0;;=;51.0
6204529000;HS10;De coton - Autre;Skirts and divided skirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620453;HS6;De fibres synthétiques;Skirts and divided skirts;;;;;;;;
6204531000;HS10;De fibres synthétiques;Skirts and divided skirts;Habillement;30.0;2.0;;19.0;;=;51.0
6204532000;HS10;De fibres synthétiques;Skirts and divided skirts;Habillement;30.0;2.0;;19.0;;=;51.0
6204539000;HS10;De fibres synthétiques - Autre;Skirts and divided skirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620459;HS6;D'autres matières textiles;Skirts and divided skirts;;;;;;;;
6204591000;HS10;Jupes et jupes culottes en fibres artificielles femmesfillettes;Jupes et jupes culottes en fibres artificielles femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6204592000;HS10;Jupes et jupes culottes en soie ou déchets de soie femmesfillettes;Jupes et jupes culottes en soie ou déchets de soie femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6204599000;HS10;D'autres matières textiles - Autre;Skirts and divided skirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620461;HS6;De laine ou de poils fins;Trousers;;;;;;;;
6204611000;HS10;Pantalons pour femmes ou fillettes en laine ou poils fins;Pantalons pour femmes ou fillettes en laine ou poils fins;Habillement;30.0;2.0;;19.0;;=;51.0
6204612000;HS10;Salopettes à bretelles pour femmes ou fillettes en laine ou poils fins;Salopettes à bretelles pour femmes ou fillettes en laine ou poils fins;Habillement;30.0;2.0;;19.0;;=;51.0
6204619000;HS10;De laine ou de poils fins - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620462;HS6;De coton;Trousers;;;;;;;;
6204621000;HS10;De coton;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6204622000;HS10;De coton;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6204629000;HS10;De coton - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620463;HS6;De fibres synthétiques;Trousers;;;;;;;;
6204631000;HS10;De fibres synthétiques;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6204632000;HS10;De fibres synthétiques;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6204639000;HS10;De fibres synthétiques - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620469;HS6;D'autres matières textiles;Trousers;;;;;;;;
6204691000;HS10;D'autres matières textiles;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6204692000;HS10;D'autres matières textiles;Trousers;Habillement;30.0;2.0;;19.0;;=;51.0
6204699000;HS10;D'autres matières textiles - Autre;Trousers - Other;Habillement;30.0;2.0;;19.0;;=;51.0
6205;RANGEE 05;"Shirts; men's or boys' (not knitted or crocheted)";;;;;;;;;
620520;HS6;Chemises pour hommes de coton;Men's cotton shirts;;;;;;;;
6205201000;HS10;Chemises et chemisettes traditionnelles en coton hommesgarçonnets;Chemises et chemisettes traditionnelles en coton hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6205202000;HS10;Autres chemises et chemisettes en coton hommesgarçonnets;Autres chemises et chemisettes en coton hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6205209000;HS10;Chemises pour hommes de coton - Autre;Men's cotton shirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620530;HS6;De fibres synthétiques ou artificielles;Shirts;;;;;;;;
6205301000;HS10;De fibres synthétiques ou artificielles;Shirts;Habillement;30.0;2.0;;19.0;;=;51.0
6205302000;HS10;De fibres synthétiques ou artificielles;Shirts;Habillement;30.0;2.0;;19.0;;=;51.0
6205309000;HS10;De fibres synthétiques ou artificielles - Autre;Shirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620590;HS6;D'autres matières textiles;Shirts;;;;;;;;
6205901000;HS10;Chemises et chemisettes traditionnelles en autres matières textiles hommesgarçonnets;Chemises et chemisettes traditionnelles en autres matières textiles hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6205902000;HS10;D'autres matières textiles;Shirts;Habillement;30.0;2.0;;19.0;;=;51.0
6205909000;HS10;D'autres matières textiles - Autre;Shirts - Other;Habillement;30.0;2.0;;19.0;;=;51.0
6206;RANGEE 06;"Blouses, shirts and shirt-blouses; women's or girls' (not knitted or crocheted)";;;;;;;;;
620610;HS6;De soie ou de déchets de soie;Blouses;;;;;;;;
6206101000;HS10;Chemisiers et blouses traditionnelles en soie ou déchets de soie femmesfillettes;Chemisiers et blouses traditionnelles en soie ou déchets de soie femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6206102000;HS10;De soie ou de déchets de soie;Blouses;Habillement;30.0;2.0;;19.0;;=;51.0
6206109000;HS10;De soie ou de déchets de soie - Autre;Blouses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620620;HS6;De laine ou de poils fins;Blouses;;;;;;;;
6206201000;HS10;Chemisiers et blouses traditionnelles en laine ou poils fins femmesfillettes;Chemisiers et blouses traditionnelles en laine ou poils fins femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6206202000;HS10;De laine ou de poils fins;Blouses;Habillement;30.0;2.0;;19.0;;=;51.0
6206209000;HS10;De laine ou de poils fins - Autre;Blouses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620630;HS6;Chemisiers pour femmes de coton;Women's cotton blouses;;;;;;;;
6206301000;HS10;Chemisiers et blouses traditionnelles en coton femmesfillettes;Chemisiers et blouses traditionnelles en coton femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6206302000;HS10;Chemisiers pour femmes de coton;Women's cotton blouses;Habillement;30.0;2.0;;19.0;;=;51.0
6206309000;HS10;Chemisiers pour femmes de coton - Autre;Women's cotton blouses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620640;HS6;De fibres synthétiques ou artificielles;Blouses;;;;;;;;
6206401000;HS10;De fibres synthétiques ou artificielles;Blouses;Habillement;30.0;2.0;;19.0;;=;51.0
6206402000;HS10;De fibres synthétiques ou artificielles;Blouses;Habillement;30.0;2.0;;19.0;;=;51.0
6206409000;HS10;De fibres synthétiques ou artificielles - Autre;Blouses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620690;HS6;D'autres matières textiles;Blouses;;;;;;;;
6206901000;HS10;Chemisiers et blouses traditionnelles en autres matières textiles femmesfillettes;Chemisiers et blouses traditionnelles en autres matières textiles femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6206902000;HS10;D'autres matières textiles;Blouses;Habillement;30.0;2.0;;19.0;;=;51.0
6206909000;HS10;D'autres matières textiles - Autre;Blouses - Other;Habillement;30.0;2.0;;19.0;;=;51.0
6207;RANGEE 07;"Singlets and other vests, underpants, briefs, night-shirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys' (not knitted or crocheted)";;;;;;;;;
620711;HS6;De coton;Underpants and briefs;;;;;;;;
6207111000;HS10;De coton;Underpants and briefs;Habillement;30.0;2.0;;19.0;;=;51.0
6207112000;HS10;De coton;Underpants and briefs;Habillement;30.0;2.0;;19.0;;=;51.0
6207119000;HS10;De coton - Autre;Underpants and briefs - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620719;HS6;D'autres matières textiles;Underpants and briefs;;;;;;;;
6207191000;HS10;Slips et caleçons en soie ou déchets de soie hommesgarçonnets;Slips et caleçons en soie ou déchets de soie hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207192000;HS10;D'autres matières textiles;Underpants and briefs;Habillement;30.0;2.0;;19.0;;=;51.0
6207199000;HS10;D'autres matières textiles - Autre;Underpants and briefs - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620721;HS6;De coton;Nightshirts and pyjamas;;;;;;;;
6207211000;HS10;Chemises de nuit en coton hommesgarçonnets;Chemises de nuit en coton hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207212000;HS10;Pyjamas en coton hommesgarçonnets;Pyjamas en coton hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207219000;HS10;De coton - Autre;Nightshirts and pyjamas - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620722;HS6;De fibres synthétiques ou artificielles;Nightshirts and pyjamas;;;;;;;;
6207221000;HS10;Chemises de nuit en fibres synthétiques ou artificielles hommesgarçonnets;Chemises de nuit en fibres synthétiques ou artificielles hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207222000;HS10;Pyjamas en fibres synthétiques ou artificielles hommesgarçonnets;Pyjamas en fibres synthétiques ou artificielles hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207229000;HS10;De fibres synthétiques ou artificielles - Autre;Nightshirts and pyjamas - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620729;HS6;D'autres matières textiles;Nightshirts and pyjamas;;;;;;;;
6207291000;HS10;Chemises de nuit en autres matières textiles hommesgarçonnets;Chemises de nuit en autres matières textiles hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207292000;HS10;D'autres matières textiles;Nightshirts and pyjamas;Habillement;30.0;2.0;;19.0;;=;51.0
6207299000;HS10;D'autres matières textiles - Autre;Nightshirts and pyjamas - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620791;HS6;De coton;Singlets and other vests;;;;;;;;
6207911000;HS10;De coton;Singlets and other vests;Habillement;30.0;2.0;;19.0;;=;51.0
6207912000;HS10;De coton;Singlets and other vests;Habillement;30.0;2.0;;19.0;;=;51.0
6207919000;HS10;De coton - Autre;Singlets and other vests - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620799;HS6;D'autres matières textiles;Singlets and other vests;;;;;;;;
6207991000;HS10;Autres sous vêtements et vêtements dintérieur en fibres synthétiques ou artificielles hommesgarçonnets;Autres sous vêtements et vêtements dintérieur en fibres synthétiques ou artificielles hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207992000;HS10;Autres sous vêtements et vêtements dintérieur en soie ou déchets de soie hommesgarçonnets;Autres sous vêtements et vêtements dintérieur en soie ou déchets de soie hommesgarçonnets;Habillement;30.0;2.0;;19.0;;=;51.0
6207999000;HS10;D'autres matières textiles - Autre;Singlets and other vests - Other;Habillement;30.0;2.0;;19.0;;=;51.0
6208;RANGEE 08;"Singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls' (not knitted or crocheted)";;;;;;;;;
620811;HS6;De fibres synthétiques ou artificielles;Slips and petticoats;;;;;;;;
6208111000;HS10;De fibres synthétiques ou artificielles;Slips and petticoats;Habillement;30.0;2.0;;19.0;;=;51.0
6208112000;HS10;De fibres synthétiques ou artificielles;Slips and petticoats;Habillement;30.0;2.0;;19.0;;=;51.0
6208119000;HS10;De fibres synthétiques ou artificielles - Autre;Slips and petticoats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620819;HS6;D'autres matières textiles;Slips and petticoats;;;;;;;;
6208191000;HS10;Combinaisons fonds de robes et jupons en soie ou déchets de soie femmesfillettes;Combinaisons fonds de robes et jupons en soie ou déchets de soie femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
6208192000;HS10;D'autres matières textiles;Slips and petticoats;Habillement;30.0;2.0;;19.0;;=;51.0
6208199000;HS10;D'autres matières textiles - Autre;Slips and petticoats - Other;Habillement;30.0;2.0;;19.0;;=;51.0
620821;HS6;De coton;Nightdresses and pyjamas;;;;;;;;
6208211000;HS10;Chemises de nuit en coton femmesfillettes;Chemises de nuit en coton femmesfillettes;Habillement;30.0;2.0;;19.0;;=;51.0
