Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;DAPS_%;DD_%;PRCT_%;TCS_%;TVA_%;Formalites;Total_%
9209;RANGEE 09;"Musical instrument parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments); metronomes, tuning forks and pitch pipes";;;;;;;;;
920930;HS6;Cordes harmoniques;Musical instrument strings;;;;;;;;
9209301000;HS10;Cordes harmoniques - Type 1;Musical instrument strings - Type 1;Divers;;10.0;;;15.0;=;25.0
9209302000;HS10;Cordes harmoniques - Type 2;Musical instrument strings - Type 2;Divers;;10.0;;;15.0;=;25.0
9209309000;HS10;Cordes harmoniques - Autre;Musical instrument strings - Other;Divers;;10.0;;;15.0;=;25.0
920991;HS6;Parties et accessoires de pianos;Musical instruments;;;;;;;;
9209911000;HS10;Parties et accessoires de pianos - Type 1;Musical instruments - Type 1;Divers;;10.0;;;15.0;=;25.0
9209912000;HS10;Parties et accessoires de pianos - Type 2;Musical instruments - Type 2;Divers;;10.0;;;15.0;=;25.0
9209919000;HS10;Parties et accessoires de pianos - Autre;Musical instruments - Other;Divers;;10.0;;;15.0;=;25.0
920992;HS6;Parties et accessoires des instruments de musiques du n°92.02;Musical instruments;;;;;;;;
9209921000;HS10;Parties et accessoires des instruments de musiques du n°92.02 - Type 1;Musical instruments - Type 1;Divers;;10.0;;;15.0;=;25.0
9209922000;HS10;Parties et accessoires des instruments de musiques du n°92.02 - Type 2;Musical instruments - Type 2;Divers;;10.0;;;15.0;=;25.0
9209929000;HS10;Parties et accessoires des instruments de musiques du n°92.02 - Autre;Musical instruments - Other;Divers;;10.0;;;15.0;=;25.0
920994;HS6;Parties et accessoires des instruments de musiques du n°92.07;Musical instruments;;;;;;;;
9209941000;HS10;Parties et accessoires des instruments de musiques du n°92.07 - Type 1;Musical instruments - Type 1;Divers;;10.0;;;15.0;=;25.0
9209942000;HS10;Parties et accessoires des instruments de musiques du n°92.07 - Type 2;Musical instruments - Type 2;Divers;;10.0;;;15.0;=;25.0
9209949000;HS10;Parties et accessoires des instruments de musiques du n°92.07 - Autre;Musical instruments - Other;Divers;;10.0;;;15.0;=;25.0
920999;HS6;Autres;Musical instruments;;;;;;;;
9209991000;HS10;Autres - Type 1;Musical instruments - Type 1;Divers;;10.0;;;15.0;=;25.0
9209992000;HS10;Autres - Type 2;Musical instruments - Type 2;Divers;;10.0;;;15.0;=;25.0
9209999000;HS10;Autres - Autre;Musical instruments - Other;Divers;;10.0;;;15.0;=;25.0
SECTION XIX;SECTION;Armes, munitions et leurs parties et accessoires;"Arms and ammunition; parts and accessories thereof";;;;;;;;
CHAPITRE 93;CHAPITRE;Armes et munitions;;;;;;;;;
9301;RANGEE 01;"Military weapons; other than revolvers, pistols and arms of heading no. 9307";;;;;;;;;
930110;HS6;Pièces d'artillerie (canons;Military weapons;;;;;;;;
9301101000;HS10;Pièces d'artillerie (canons - Type 1;Military weapons - Type 1;Armement;;10.0;;;15.0;910 Déclaration d'Importation du Produit;25.0
9301102000;HS10;Pièces d'artillerie (canons - Type 2;Military weapons - Type 2;Armement;;10.0;;;15.0;=;25.0
9301109000;HS10;Pièces d'artillerie (canons - Autre;Military weapons - Other;Armement;;10.0;;;15.0;=;25.0
930120;HS6;Tubes lance-missiles;lance-flammes;;;;;;;;
9301201000;HS10;Tubes lance-missiles - Type 1;lance-flammes - Type 1;Armement;;10.0;;;15.0;=;25.0
9301202000;HS10;Tubes lance-missiles - Type 2;lance-flammes - Type 2;Armement;;10.0;;;15.0;=;25.0
9301209000;HS10;Tubes lance-missiles - Autre;lance-flammes - Other;Armement;;10.0;;;15.0;=;25.0
930190;HS6;Autres;Military weapons;;;;;;;;
9301901000;HS10;Autres - Type 1;Military weapons - Type 1;Armement;;10.0;;;15.0;=;25.0
9301902000;HS10;Autres - Type 2;Military weapons - Type 2;Armement;;10.0;;;15.0;=;25.0
9301909000;HS10;Autres - Autre;Military weapons - Other;Armement;;10.0;;;15.0;=;25.0
9302;RANGEE 02;"Revolvers and pistols; other than those of heading no. 9303 or 9304";;;;;;;;;
930200;HS6;Révolvers et pistolets;Revolvers and pistols;;;;;;;;
9302001000;HS10;Révolvers et pistolets - Type 1;Revolvers and pistols - Type 1;Armement;;10.0;;;15.0;=;25.0
9302002000;HS10;Révolvers et pistolets - Type 2;Revolvers and pistols - Type 2;Armement;;10.0;;;15.0;=;25.0
9302009000;HS10;Révolvers et pistolets - Autre;Revolvers and pistols - Other;Armement;;10.0;;;15.0;=;25.0
9303;RANGEE 03;"Firearms; other similar devices (e.g. sporting shotguns and rifles, muzzle-loading firearms, very pistols, devices for firing flares or blank ammunition, captive bolt humane killers, line throwing guns)";;;;;;;;;
930310;HS6;Armes à feu ne pouvant être chargées que par le canon;Firearms;;;;;;;;
9303101000;HS10;Armes à feu ne pouvant être chargées que par le canon - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9303102000;HS10;Armes à feu ne pouvant être chargées que par le canon - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9303109000;HS10;Armes à feu ne pouvant être chargées que par le canon - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
930320;HS6;Autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon lisse;Firearms;;;;;;;;
9303201000;HS10;Autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon lisse - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9303202000;HS10;Autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon lisse - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9303209000;HS10;Autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon lisse - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
930330;HS6;Autres fusils et carabines de chasse ou de tir sportif;Firearms;;;;;;;;
9303301000;HS10;Autres fusils et carabines de chasse ou de tir sportif - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9303302000;HS10;Autres fusils et carabines de chasse ou de tir sportif - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9303309000;HS10;Autres fusils et carabines de chasse ou de tir sportif - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
930390;HS6;Autres;Firearms;;;;;;;;
9303901000;HS10;Autres - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9303902000;HS10;Autres - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9303909000;HS10;Autres - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
9304;RANGEE 04;"Firearms; (e.g. spring, air or gas guns and pistols, truncheons), excluding those of heading no. 9307";;;;;;;;;
930400;HS6;Autres armes (fusils;Firearms;;;;;;;;
9304001000;HS10;Autres armes (fusils - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9304002000;HS10;Autres armes (fusils - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9304009000;HS10;Autres armes (fusils - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
9305;RANGEE 05;"Firearms; parts and accessories of articles of heading no. 9301 to 9304";;;;;;;;;
930510;HS6;De révolvers ou de pistolets :;Firearms;;;;;;;;
9305101000;HS10;De révolvers ou de pistolets : - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9305102000;HS10;De révolvers ou de pistolets : - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9305109000;HS10;De révolvers ou de pistolets : - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
930520;HS6;De fusils ou de carabines du n°93.03 :;Firearms;;;;;;;;
9305201000;HS10;De fusils ou de carabines du n°93.03 : - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9305202000;HS10;De fusils ou de carabines du n°93.03 : - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9305209000;HS10;De fusils ou de carabines du n°93.03 : - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
930591;HS6;Des armes de guerre du n° 93.01 :;Firearms;;;;;;;;
9305911000;HS10;Des armes de guerre du n° 93.01 : - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9305912000;HS10;Des armes de guerre du n° 93.01 : - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9305919000;HS10;Des armes de guerre du n° 93.01 : - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
930599;HS6;Autres;Firearms;;;;;;;;
9305991000;HS10;Autres - Type 1;Firearms - Type 1;Armement;;10.0;;;15.0;=;25.0
9305992000;HS10;Autres - Type 2;Firearms - Type 2;Armement;;10.0;;;15.0;=;25.0
9305999000;HS10;Autres - Autre;Firearms - Other;Armement;;10.0;;;15.0;=;25.0
9306;RANGEE 06;"Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition, projectiles and parts thereof, including shot and cartridge wads";;;;;;;;;
930621;HS6;Cartouches;Ammunition;;;;;;;;
9306211000;HS10;Cartouches - Type 1;Ammunition - Type 1;Armement;;10.0;;;15.0;=;25.0
9306212000;HS10;Cartouches - Type 2;Ammunition - Type 2;Armement;;10.0;;;15.0;=;25.0
9306219000;HS10;Cartouches - Autre;Ammunition - Other;Armement;;10.0;;;15.0;=;25.0
930629;HS6;Autres;Ammunition;;;;;;;;
9306291000;HS10;Autres - Type 1;Ammunition - Type 1;Armement;;10.0;;;15.0;=;25.0
9306292000;HS10;Autres - Type 2;Ammunition - Type 2;Armement;;10.0;;;15.0;=;25.0
9306299000;HS10;Autres - Autre;Ammunition - Other;Armement;;10.0;;;15.0;=;25.0
930630;HS6;Autres cartouches et leurs parties :;Ammunition;;;;;;;;
9306301000;HS10;Autres cartouches et leurs parties : - Type 1;Ammunition - Type 1;Armement;;10.0;;;15.0;=;25.0
9306302000;HS10;Autres cartouches et leurs parties : - Type 2;Ammunition - Type 2;Armement;;10.0;;;15.0;=;25.0
9306309000;HS10;Autres cartouches et leurs parties : - Autre;Ammunition - Other;Armement;;10.0;;;15.0;=;25.0
930690;HS6;Autres :;Ammunition;;;;;;;;
9306901000;HS10;Autres : - Type 1;Ammunition - Type 1;Armement;;10.0;;;15.0;=;25.0
9306902000;HS10;Autres : - Type 2;Ammunition - Type 2;Armement;;10.0;;;15.0;=;25.0
9306909000;HS10;Autres : - Autre;Ammunition - Other;Armement;;10.0;;;15.0;=;25.0
9307;RANGEE 07;"Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor";;;;;;;;;
930700;HS6;Sabres;Arms;;;;;;;;
9307001000;HS10;Sabres - Type 1;Arms - Type 1;Armement;;10.0;;;15.0;=;25.0
9307002000;HS10;Sabres - Type 2;Arms - Type 2;Armement;;10.0;;;15.0;=;25.0
9307009000;HS10;Sabres - Autre;Arms - Other;Armement;;10.0;;;15.0;=;25.0
SECTION XX;SECTION;Marchandises et produits divers;Miscellaneous manufactured articles;;;;;;;;
CHAPITRE 94;CHAPITRE;Meubles, literie, éclairage;;;;;;;;;
9401;RANGEE 01;Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof;;;;;;;;;
940110;HS6;Sièges des types utilisés dans les véhicules aériens;Seats;;;;;;;;
9401101000;HS10;Sièges des types utilisés dans les véhicules aériens - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;910 Déclaration d'Importation du Produit;30.0
9401102000;HS10;Sièges des types utilisés dans les véhicules aériens - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401109000;HS10;Sièges des types utilisés dans les véhicules aériens - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940120;HS6;Sièges des types utilisés pour véhicules automobiles;Seats;;;;;;;;
9401201000;HS10;Sièges des types utilisés pour véhicules automobiles - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401202000;HS10;Sièges des types utilisés pour véhicules automobiles - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401209000;HS10;Sièges des types utilisés pour véhicules automobiles - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940131;HS6;En bois;Seats;;;;;;;;
9401311000;HS10;En bois - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401312000;HS10;En bois - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401319000;HS10;En bois - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940139;HS6;Autres;Seats;;;;;;;;
9401391000;HS10;Autres - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401392000;HS10;Autres - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401399000;HS10;Autres - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940141;HS6;En bois;Seats;;;;;;;;
9401411000;HS10;En bois - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401412000;HS10;En bois - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401419000;HS10;En bois - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940149;HS6;Autres;Seats;;;;;;;;
9401491000;HS10;Autres - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401492000;HS10;Autres - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401499000;HS10;Autres - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940152;HS6;En bambou;Seats;;;;;;;;
9401521000;HS10;En bambou - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401522000;HS10;En bambou - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401529000;HS10;En bambou - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940153;HS6;En rotin;Seats;;;;;;;;
9401531000;HS10;En rotin - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401532000;HS10;En rotin - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401539000;HS10;En rotin - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940159;HS6;Autres;Seats;;;;;;;;
9401591000;HS10;Autres - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401592000;HS10;Autres - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401599000;HS10;Autres - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940161;HS6;Rembourrés;Seats;;;;;;;;
9401611000;HS10;Rembourrés - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401612000;HS10;Rembourrés - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401619000;HS10;Rembourrés - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940169;HS6;Autres;Seats;;;;;;;;
9401691000;HS10;Autres - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401692000;HS10;Autres - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401699000;HS10;Autres - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940171;HS6;Rembourrés;Seats;;;;;;;;
9401711000;HS10;Rembourrés - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401712000;HS10;Rembourrés - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401719000;HS10;Rembourrés - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940179;HS6;Autres;Seats;;;;;;;;
9401791000;HS10;Autres - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401792000;HS10;Autres - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401799000;HS10;Autres - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940180;HS6;Autres sièges;Seats;;;;;;;;
9401801000;HS10;Autres sièges - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401802000;HS10;Autres sièges - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401809000;HS10;Autres sièges - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940191;HS6;En bois;Seats;;;;;;;;
9401911000;HS10;En bois - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401912000;HS10;En bois - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401919000;HS10;En bois - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
940199;HS6;Autres;Seats;;;;;;;;
9401991000;HS10;Autres - Type 1;Seats - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9401992000;HS10;Autres - Type 2;Seats - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9401999000;HS10;Autres - Autre;Seats - Other;Ameublement;;15.0;;;15.0;=;30.0
9402;RANGEE 02;"Furniture; medical, surgical, dental or veterinary (e.g. operating tables, hospital beds, dentists' chairs) barbers' chairs; parts";;;;;;;;;
940210;HS6;Fauteuils de dentistes;Chairs;;;;;;;;
9402101000;HS10;Fauteuils de dentistes - Type 1;Chairs - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9402102000;HS10;Fauteuils de dentistes - Type 2;Chairs - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9402109000;HS10;Fauteuils de dentistes - Autre;Chairs - Other;Ameublement;;15.0;;;15.0;=;30.0
940290;HS6;Autres;Furniture;;;;;;;;
9402901000;HS10;Autres - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9402902000;HS10;Autres - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9402909000;HS10;Autres - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
9403;RANGEE 03;Furniture and parts thereof, n.e.c. in chapter 94;;;;;;;;;
940310;HS6;Meubles en métal des types utilisés dans les bureaux;Furniture;;;;;;;;
9403101000;HS10;Meubles en métal des types utilisés dans les bureaux - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403102000;HS10;Meubles en métal des types utilisés dans les bureaux - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403109000;HS10;Meubles en métal des types utilisés dans les bureaux - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940320;HS6;Autres meubles en métal;Furniture;;;;;;;;
9403201000;HS10;Autres meubles en métal - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403202000;HS10;Autres meubles en métal - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403209000;HS10;Autres meubles en métal - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940330;HS6;Meubles en bois des types utilisés dans les bureaux;Furniture;;;;;;;;
9403301000;HS10;Meubles en bois des types utilisés dans les bureaux - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403302000;HS10;Meubles en bois des types utilisés dans les bureaux - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403309000;HS10;Meubles en bois des types utilisés dans les bureaux - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940340;HS6;Meubles en bois des types utilisés dans les cuisines;Furniture;;;;;;;;
9403401000;HS10;Meubles en bois des types utilisés dans les cuisines - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403402000;HS10;Meubles en bois des types utilisés dans les cuisines - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403409000;HS10;Meubles en bois des types utilisés dans les cuisines - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940350;HS6;Meubles en bois des types utilisés dans les chambres à coucher;Furniture;;;;;;;;
9403501000;HS10;Meubles en bois des types utilisés dans les chambres à coucher - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403502000;HS10;Meubles en bois des types utilisés dans les chambres à coucher - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403509000;HS10;Meubles en bois des types utilisés dans les chambres à coucher - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940360;HS6;Autres meubles en bois;Furniture;;;;;;;;
9403601000;HS10;Autres meubles en bois - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403602000;HS10;Autres meubles en bois - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403609000;HS10;Autres meubles en bois - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940370;HS6;Meubles en matières plastiques;Furniture;;;;;;;;
9403701000;HS10;Meubles en matières plastiques - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403702000;HS10;Meubles en matières plastiques - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403709000;HS10;Meubles en matières plastiques - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940382;HS6;En bambou;Furniture;;;;;;;;
9403821000;HS10;En bambou - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403822000;HS10;En bambou - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403829000;HS10;En bambou - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940383;HS6;En rotin;Furniture;;;;;;;;
9403831000;HS10;En rotin - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403832000;HS10;En rotin - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403839000;HS10;En rotin - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940389;HS6;Autres;Furniture;;;;;;;;
9403891000;HS10;Autres - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403892000;HS10;Autres - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403899000;HS10;Autres - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940390;HS6;Parties de meubles;Parts of furniture;;;;;;;;
9403900010;HS10;Parties de meubles - Usage spécifique;Parts of furniture - Specific use;Ameublement;;15.0;;;15.0;=;30.0
9403900090;HS10;Parties de meubles - Autre usage;Parts of furniture - Other use;Ameublement;;15.0;;;15.0;=;30.0
940391;HS6;En bois;Furniture;;;;;;;;
9403911000;HS10;En bois - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403912000;HS10;En bois - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403919000;HS10;En bois - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
940399;HS6;Autres;Furniture;;;;;;;;
9403991000;HS10;Autres - Type 1;Furniture - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9403992000;HS10;Autres - Type 2;Furniture - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9403999000;HS10;Autres - Autre;Furniture - Other;Ameublement;;15.0;;;15.0;=;30.0
9404;RANGEE 04;"Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pillows), fitted with springs or stuffed, whether or not covered";;;;;;;;;
940410;HS6;Sommiers;Mattress supports;;;;;;;;
9404101000;HS10;Sommiers - Type 1;Mattress supports - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9404102000;HS10;Sommiers - Type 2;Mattress supports - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9404109000;HS10;Sommiers - Autre;Mattress supports - Other;Ameublement;;15.0;;;15.0;=;30.0
940421;HS6;En caoutchouc alvéolaire ou en matières plastiques alvéolaires;Mattresses;;;;;;;;
9404211000;HS10;En caoutchouc alvéolaire ou en matières plastiques alvéolaires - Type 1;Mattresses - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9404212000;HS10;En caoutchouc alvéolaire ou en matières plastiques alvéolaires - Type 2;Mattresses - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9404219000;HS10;En caoutchouc alvéolaire ou en matières plastiques alvéolaires - Autre;Mattresses - Other;Ameublement;;15.0;;;15.0;=;30.0
940429;HS6;En autres matières;Mattresses;;;;;;;;
9404291000;HS10;En autres matières - Type 1;Mattresses - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9404292000;HS10;En autres matières - Type 2;Mattresses - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9404299000;HS10;En autres matières - Autre;Mattresses - Other;Ameublement;;15.0;;;15.0;=;30.0
940430;HS6;Sacs de couchage;Sleeping bags;;;;;;;;
9404301000;HS10;Sacs de couchage - Type 1;Sleeping bags - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9404302000;HS10;Sacs de couchage - Type 2;Sleeping bags - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9404309000;HS10;Sacs de couchage - Autre;Sleeping bags - Other;Ameublement;;15.0;;;15.0;=;30.0
940440;HS6;Couvre-pieds;Quilts;;;;;;;;
9404401000;HS10;Couvre-pieds - Type 1;Quilts - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9404402000;HS10;Couvre-pieds - Type 2;Quilts - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9404409000;HS10;Couvre-pieds - Autre;Quilts - Other;Ameublement;;15.0;;;15.0;=;30.0
940490;HS6;Autres;Bedding and similar furnishing articles;;;;;;;;
9404901000;HS10;Autres - Type 1;Bedding and similar furnishing articles - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9404902000;HS10;Autres - Type 2;Bedding and similar furnishing articles - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9404909000;HS10;Autres - Autre;Bedding and similar furnishing articles - Other;Ameublement;;15.0;;;15.0;=;30.0
9405;RANGEE 05;"Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included";;;;;;;;;
940511;HS6;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED);Luminaires and light fittings;;;;;;;;
9405111000;HS10;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED) - Type 1;Luminaires and light fittings - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9405112000;HS10;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED) - Type 2;Luminaires and light fittings - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9405119000;HS10;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED) - Autre;Luminaires and light fittings - Other;Ameublement;;15.0;;;15.0;=;30.0
940519;HS6;Autres;Chandeliers and electric ceiling or wall light fittings;;;;;;;;
9405191000;HS10;Autres - Type 1;Chandeliers and electric ceiling or wall light fittings - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9405192000;HS10;Autres - Type 2;Chandeliers and electric ceiling or wall light fittings - Type 2;Ameublement;;15.0;;;15.0;=;30.0
9405199000;HS10;Autres - Autre;Chandeliers and electric ceiling or wall light fittings - Other;Ameublement;;15.0;;;15.0;=;30.0
940521;HS6;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED);Luminaires and light fittings;;;;;;;;
9405211000;HS10;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED) - Type 1;Luminaires and light fittings - Type 1;Ameublement;;15.0;;;15.0;=;30.0
9405212000;HS10;Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED) - Type 2;Luminaires and light fittings - Type 2;Ameublement;;15.0;;;15.0;=;30.0
