Code;Niveau;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%
7210301000;HS10;72;Zingués électrolytiquement - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7210302000;HS10;72;Zingués électrolytiquement - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7210309000;HS10;72;Zingués électrolytiquement - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721041;HS6;72;Produits plats galvanisés ondulés;Corrugated galvanized flat products;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210411000;HS10;72;Produits plats galvanisés ondulés - Type 1;Corrugated galvanized flat products - Type 1;;;20.0;;;;;
7210412000;HS10;72;Produits plats galvanisés ondulés - Type 2;Corrugated galvanized flat products - Type 2;;;20.0;;;;;
7210419000;HS10;72;Produits plats galvanisés ondulés - Autre;Corrugated galvanized flat products - Other;;;20.0;;;;;
721049;HS6;72;Autres produits plats galvanisés;Other galvanized flat products;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210491000;HS10;72;Autres produits plats galvanisés - Type 1;Other galvanized flat products - Type 1;;;20.0;;;;;
7210492000;HS10;72;Autres produits plats galvanisés - Type 2;Other galvanized flat products - Type 2;;;20.0;;;;;
7210499000;HS10;72;Autres produits plats galvanisés - Autre;Other galvanized flat products - Other;;;20.0;;;;;
721050;HS6;72;Revêtus d'oxydes de chrome ou de chrome et oxydes de chrome;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210501000;HS10;72;Revêtus d'oxydes de chrome ou de chrome et oxydes de chrome - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7210502000;HS10;72;Revêtus d'oxydes de chrome ou de chrome et oxydes de chrome - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7210509000;HS10;72;Revêtus d'oxydes de chrome ou de chrome et oxydes de chrome - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721061;HS6;72;Revêtus d'alliages d'aluminium et de zinc;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210611000;HS10;72;Revêtus d'alliages d'aluminium et de zinc - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7210612000;HS10;72;Revêtus d'alliages d'aluminium et de zinc - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7210619000;HS10;72;Revêtus d'alliages d'aluminium et de zinc - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721069;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210691000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7210692000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7210699000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721070;HS6;72;Produits plats peints ou plastifiés;Painted or plastic-coated flat products;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210701000;HS10;72;Produits plats peints ou plastifiés - Type 1;Painted or plastic-coated flat products - Type 1;;;20.0;;;;;
7210702000;HS10;72;Produits plats peints ou plastifiés - Type 2;Painted or plastic-coated flat products - Type 2;;;20.0;;;;;
7210709000;HS10;72;Produits plats peints ou plastifiés - Autre;Painted or plastic-coated flat products - Other;;;20.0;;;;;
721090;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7210901000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7210902000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7210909000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721113;HS6;72;Laminés sur les quatres faces ou en cannelures fermées;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7211131000;HS10;72;Laminés sur les quatres faces ou en cannelures fermées - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7211132000;HS10;72;Laminés sur les quatres faces ou en cannelures fermées - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7211139000;HS10;72;Laminés sur les quatres faces ou en cannelures fermées - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721114;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7211141000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7211142000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7211149000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721119;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7211191000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7211192000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7211199000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721123;HS6;72;Contenant en poids moins de 0;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7211231000;HS10;72;Contenant en poids moins de 0 - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7211232000;HS10;72;Contenant en poids moins de 0 - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7211239000;HS10;72;Contenant en poids moins de 0 - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721129;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7211291000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7211292000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7211299000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721190;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7211901000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7211902000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7211909000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721210;HS6;72;Etamés;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7212101000;HS10;72;Etamés - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7212102000;HS10;72;Etamés - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7212109000;HS10;72;Etamés - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721220;HS6;72;Zingués électrolytiquement;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7212201000;HS10;72;Zingués électrolytiquement - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7212202000;HS10;72;Zingués électrolytiquement - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7212209000;HS10;72;Zingués électrolytiquement - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721230;HS6;72;Autrement zingués;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7212301000;HS10;72;Autrement zingués - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7212302000;HS10;72;Autrement zingués - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7212309000;HS10;72;Autrement zingués - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721240;HS6;72;Peints;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7212401000;HS10;72;Peints - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7212402000;HS10;72;Peints - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7212409000;HS10;72;Peints - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721250;HS6;72;Autrement revêtus;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7212501000;HS10;72;Autrement revêtus - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7212502000;HS10;72;Autrement revêtus - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7212509000;HS10;72;Autrement revêtus - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721260;HS6;72;Plaqués;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7212601000;HS10;72;Plaqués - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7212602000;HS10;72;Plaqués - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7212609000;HS10;72;Plaqués - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721310;HS6;72;Fil machine en fer avec crénelures;Ribbed iron wire rod;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7213101000;HS10;72;Fil machine en fer avec crénelures - Type 1;Ribbed iron wire rod - Type 1;;;20.0;;;;;
7213102000;HS10;72;Fil machine en fer avec crénelures - Type 2;Ribbed iron wire rod - Type 2;;;20.0;;;;;
7213109000;HS10;72;Fil machine en fer avec crénelures - Autre;Ribbed iron wire rod - Other;;;20.0;;;;;
721320;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7213201000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7213202000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7213209000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721391;HS6;72;Fil machine en fer <6mm;Iron wire rod <6mm;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7213911000;HS10;72;Fil machine en fer <6mm - Type 1;Iron wire rod <6mm - Type 1;;;20.0;;;;;
7213912000;HS10;72;Fil machine en fer <6mm - Type 2;Iron wire rod <6mm - Type 2;;;20.0;;;;;
7213919000;HS10;72;Fil machine en fer <6mm - Autre;Iron wire rod <6mm - Other;;;20.0;;;;;
721399;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7213991000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7213992000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7213999000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721410;HS6;72;Barres en fer forgées;Forged iron bars;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7214101000;HS10;72;Barres en fer forgées - Type 1;Forged iron bars - Type 1;;;20.0;;;;;
7214102000;HS10;72;Barres en fer forgées - Type 2;Forged iron bars - Type 2;;;20.0;;;;;
7214109000;HS10;72;Barres en fer forgées - Autre;Forged iron bars - Other;;;20.0;;;;;
721420;HS6;72;Barres en fer avec crénelures;Ribbed iron bars;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7214201000;HS10;72;Barres en fer avec crénelures - Type 1;Ribbed iron bars - Type 1;;;20.0;;;;;
7214202000;HS10;72;Barres en fer avec crénelures - Type 2;Ribbed iron bars - Type 2;;;20.0;;;;;
7214209000;HS10;72;Barres en fer avec crénelures - Autre;Ribbed iron bars - Other;;;20.0;;;;;
721430;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7214301000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7214302000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7214309000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721491;HS6;72;De section transversale rectangulaire;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7214911000;HS10;72;De section transversale rectangulaire - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7214912000;HS10;72;De section transversale rectangulaire - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7214919000;HS10;72;De section transversale rectangulaire - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721499;HS6;72;Autres :;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7214991000;HS10;72;Autres : - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7214992000;HS10;72;Autres : - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7214999000;HS10;72;Autres : - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721510;HS6;72;Barres laminées à froid;Cold-formed bars;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7215101000;HS10;72;Barres laminées à froid - Type 1;Cold-formed bars - Type 1;;;20.0;;;;;
7215102000;HS10;72;Barres laminées à froid - Type 2;Cold-formed bars - Type 2;;;20.0;;;;;
7215109000;HS10;72;Barres laminées à froid - Autre;Cold-formed bars - Other;;;20.0;;;;;
721550;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7215501000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7215502000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7215509000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721590;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7215901000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7215902000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7215909000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721610;HS6;72;Profilés en U en fer;U-section iron profiles;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216101000;HS10;72;Profilés en U en fer - Type 1;U-section iron profiles - Type 1;;;20.0;;;;;
7216102000;HS10;72;Profilés en U en fer - Type 2;U-section iron profiles - Type 2;;;20.0;;;;;
7216109000;HS10;72;Profilés en U en fer - Autre;U-section iron profiles - Other;;;20.0;;;;;
721621;HS6;72;Profilés en L;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216211000;HS10;72;Profilés en L - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216212000;HS10;72;Profilés en L - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216219000;HS10;72;Profilés en L - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721622;HS6;72;Profilés en T;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216221000;HS10;72;Profilés en T - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216222000;HS10;72;Profilés en T - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216229000;HS10;72;Profilés en T - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721631;HS6;72;Profilés en U à ailes parallèles ≥80mm;Parallel-flange U-profiles ≥80mm;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216311000;HS10;72;Profilés en U à ailes parallèles ≥80mm - Type 1;Parallel-flange U-profiles ≥80mm - Type 1;;;20.0;;;;;
7216312000;HS10;72;Profilés en U à ailes parallèles ≥80mm - Type 2;Parallel-flange U-profiles ≥80mm - Type 2;;;20.0;;;;;
7216319000;HS10;72;Profilés en U à ailes parallèles ≥80mm - Autre;Parallel-flange U-profiles ≥80mm - Other;;;20.0;;;;;
721632;HS6;72;Profilés en I;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216321000;HS10;72;Profilés en I - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216322000;HS10;72;Profilés en I - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216329000;HS10;72;Profilés en I - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721633;HS6;72;Profilés en H;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216331000;HS10;72;Profilés en H - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216332000;HS10;72;Profilés en H - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216339000;HS10;72;Profilés en H - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721640;HS6;72;Profilés en L ou en T;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216401000;HS10;72;Profilés en L ou en T - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216402000;HS10;72;Profilés en L ou en T - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216409000;HS10;72;Profilés en L ou en T - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721650;HS6;72;Autres profilés simplement laminés ou filés à chaud;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216501000;HS10;72;Autres profilés simplement laminés ou filés à chaud - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216502000;HS10;72;Autres profilés simplement laminés ou filés à chaud - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216509000;HS10;72;Autres profilés simplement laminés ou filés à chaud - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721661;HS6;72;Obtenus à partir de produits laminés plats;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216611000;HS10;72;Obtenus à partir de produits laminés plats - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216612000;HS10;72;Obtenus à partir de produits laminés plats - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216619000;HS10;72;Obtenus à partir de produits laminés plats - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721669;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216691000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216692000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216699000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721691;HS6;72;Obtenus ou parachevés à froid à partir de produits laminés plats;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216911000;HS10;72;Obtenus ou parachevés à froid à partir de produits laminés plats - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216912000;HS10;72;Obtenus ou parachevés à froid à partir de produits laminés plats - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216919000;HS10;72;Obtenus ou parachevés à froid à partir de produits laminés plats - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721699;HS6;72;Autres;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7216991000;HS10;72;Autres - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7216992000;HS10;72;Autres - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7216999000;HS10;72;Autres - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721710;HS6;72;Fil de fer non revêtu;Uncoated iron wire;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7217101000;HS10;72;Fil de fer non revêtu - Type 1;Uncoated iron wire - Type 1;;;20.0;;;;;
7217102000;HS10;72;Fil de fer non revêtu - Type 2;Uncoated iron wire - Type 2;;;20.0;;;;;
7217109000;HS10;72;Fil de fer non revêtu - Autre;Uncoated iron wire - Other;;;20.0;;;;;
721720;HS6;72;Fil de fer zingué;Zinc-coated iron wire;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7217201000;HS10;72;Fil de fer zingué - Type 1;Zinc-coated iron wire - Type 1;;;20.0;;;;;
7217202000;HS10;72;Fil de fer zingué - Type 2;Zinc-coated iron wire - Type 2;;;20.0;;;;;
7217209000;HS10;72;Fil de fer zingué - Autre;Zinc-coated iron wire - Other;;;20.0;;;;;
721730;HS6;72;Revêtus d'autres métaux communs;Iron or non-alloy steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7217301000;HS10;72;Revêtus d'autres métaux communs - Type 1;Iron or non-alloy steel - Type 1;;;20.0;;;;;
7217302000;HS10;72;Revêtus d'autres métaux communs - Type 2;Iron or non-alloy steel - Type 2;;;20.0;;;;;
7217309000;HS10;72;Revêtus d'autres métaux communs - Autre;Iron or non-alloy steel - Other;;;20.0;;;;;
721790;HS6;72;Autres fils de fer revêtus;Other coated iron wire;steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7217901000;HS10;72;Autres fils de fer revêtus - Type 1;Other coated iron wire - Type 1;;;20.0;;;;;
7217902000;HS10;72;Autres fils de fer revêtus - Type 2;Other coated iron wire - Type 2;;;20.0;;;;;
7217909000;HS10;72;Autres fils de fer revêtus - Autre;Other coated iron wire - Other;;;20.0;;;;;
721810;HS6;72;Lingots et autres formes primaires;Steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7218101000;HS10;72;Lingots et autres formes primaires - Type 1;Steel - Type 1;;;20.0;;;;;
7218102000;HS10;72;Lingots et autres formes primaires - Type 2;Steel - Type 2;;;20.0;;;;;
7218109000;HS10;72;Lingots et autres formes primaires - Autre;Steel - Other;;;20.0;;;;;
721891;HS6;72;De section transversale rectangulaire;Steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7218911000;HS10;72;De section transversale rectangulaire - Type 1;Steel - Type 1;;;20.0;;;;;
7218912000;HS10;72;De section transversale rectangulaire - Type 2;Steel - Type 2;;;20.0;;;;;
7218919000;HS10;72;De section transversale rectangulaire - Autre;Steel - Other;;;20.0;;;;;
721899;HS6;72;Autres;Steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7218991000;HS10;72;Autres - Type 1;Steel - Type 1;;;20.0;;;;;
7218992000;HS10;72;Autres - Type 2;Steel - Type 2;;;20.0;;;;;
7218999000;HS10;72;Autres - Autre;Steel - Other;;;20.0;;;;;
721911;HS6;72;D'une épaisseur excédant 10 mm;Steel;iron_steel;KG;20.0;19.25;0.0;D.D:20.0% | TCI:1.0% | CAC:10.0% | T.V.A:19.25%;910 Déclaration d'Importation du Produit;50.25
7219111000;HS10;72;D'une épaisseur excédant 10 mm - Type 1;Steel - Type 1;;;20.0;;;;;
7219112000;HS10;72;D'une épaisseur excédant 10 mm - Type 2;Steel - Type 2;;;20.0;;;;;
7219119000;HS10;72;D'une épaisseur excédant 10 mm - Autre;Steel - Other;;;20.0;;;;;
