Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
030332;HS6;Plies et carrelets (Pleuronectes platessa);Fish;17.5;20.0;0.0;=;=;37.75
0303321000;HS10;Plies et carrelets (Pleuronectes platessa) - Type 1;Fish - Type 1;17.5;;;;;
0303322000;HS10;Plies et carrelets (Pleuronectes platessa) - Type 2;Fish - Type 2;17.5;;;;;
0303329000;HS10;Plies et carrelets (Pleuronectes platessa) - Autre;Fish - Other;17.5;;;;;
030333;HS6;Soles (Solea spp.);Fish;17.5;20.0;0.0;=;=;37.75
0303331000;HS10;Soles (Solea spp.) - Type 1;Fish - Type 1;17.5;;;;;
0303332000;HS10;Soles (Solea spp.) - Type 2;Fish - Type 2;17.5;;;;;
0303339000;HS10;Soles (Solea spp.) - Autre;Fish - Other;17.5;;;;;
030334;HS6;Turbots (Psetta maxima);Fish;17.5;20.0;0.0;=;=;37.75
0303341000;HS10;Turbots (Psetta maxima) - Type 1;Fish - Type 1;17.5;;;;;
0303342000;HS10;Turbots (Psetta maxima) - Type 2;Fish - Type 2;17.5;;;;;
0303349000;HS10;Turbots (Psetta maxima) - Autre;Fish - Other;17.5;;;;;
030339;HS6;Autres;Fish;17.5;20.0;0.0;=;=;37.75
0303391000;HS10;Autres - Type 1;Fish - Type 1;17.5;;;;;
0303392000;HS10;Autres - Type 2;Fish - Type 2;17.5;;;;;
0303399000;HS10;Autres - Autre;Fish - Other;17.5;;;;;
030341;HS6;Thons albacores congelés;Albacore tuna;17.5;20.0;0.0;=;=;37.75
0303411000;HS10;Thons albacores congelés - Type 1;Albacore tuna - Type 1;17.5;;;;;
0303412000;HS10;Thons albacores congelés - Type 2;Albacore tuna - Type 2;17.5;;;;;
0303419000;HS10;Thons albacores congelés - Autre;Albacore tuna - Other;17.5;;;;;
030342;HS6;Thons à nageoires jaunes congelés;Yellowfin tuna;17.5;20.0;0.0;=;=;37.75
0303421000;HS10;Thons à nageoires jaunes congelés - Type 1;Yellowfin tuna - Type 1;17.5;;;;;
0303422000;HS10;Thons à nageoires jaunes congelés - Type 2;Yellowfin tuna - Type 2;17.5;;;;;
0303429000;HS10;Thons à nageoires jaunes congelés - Autre;Yellowfin tuna - Other;17.5;;;;;
030343;HS6;Listaos (bonites à ventre rayé) (Katsuwonus pelamis);Fish;17.5;20.0;0.0;=;=;37.75
0303431000;HS10;Listaos (bonites à ventre rayé) (Katsuwonus pelamis) - Type 1;Fish - Type 1;17.5;;;;;
0303432000;HS10;Listaos (bonites à ventre rayé) (Katsuwonus pelamis) - Type 2;Fish - Type 2;17.5;;;;;
0303439000;HS10;Listaos (bonites à ventre rayé) (Katsuwonus pelamis) - Autre;Fish - Other;17.5;;;;;
030344;HS6;Thons obèses (Thunnus obesus);Fish;17.5;20.0;0.0;=;=;37.75
0303441000;HS10;Thons obèses (Thunnus obesus) - Type 1;Fish - Type 1;17.5;;;;;
0303442000;HS10;Thons obèses (Thunnus obesus) - Type 2;Fish - Type 2;17.5;;;;;
0303449000;HS10;Thons obèses (Thunnus obesus) - Autre;Fish - Other;17.5;;;;;
030345;HS6;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus;Fish;17.5;20.0;0.0;=;=;37.75
0303451000;HS10;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus - Type 1;Fish - Type 1;17.5;;;;;
0303452000;HS10;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus - Type 2;Fish - Type 2;17.5;;;;;
0303459000;HS10;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus - Autre;Fish - Other;17.5;;;;;
030346;HS6;Thons rouges du sud (Thunnus maccoyii);Fish;17.5;20.0;0.0;=;=;37.75
0303461000;HS10;Thons rouges du sud (Thunnus maccoyii) - Type 1;Fish - Type 1;17.5;;;;;
0303462000;HS10;Thons rouges du sud (Thunnus maccoyii) - Type 2;Fish - Type 2;17.5;;;;;
0303469000;HS10;Thons rouges du sud (Thunnus maccoyii) - Autre;Fish - Other;17.5;;;;;
030349;HS6;Autres;Fish;17.5;20.0;0.0;=;=;37.75
0303491000;HS10;Autres - Type 1;Fish - Type 1;17.5;;;;;
0303492000;HS10;Autres - Type 2;Fish - Type 2;17.5;;;;;
0303499000;HS10;Autres - Autre;Fish - Other;17.5;;;;;
030351;HS6;Harengs congelés;Herrings;17.5;20.0;0.0;=;=;37.75
0303511000;HS10;Harengs congelés - Type 1;Herrings - Type 1;17.5;;;;;
0303512000;HS10;Harengs congelés - Type 2;Herrings - Type 2;17.5;;;;;
0303519000;HS10;Harengs congelés - Autre;Herrings - Other;17.5;;;;;
030353;HS6;Sardines congelées;Sardines;17.5;20.0;0.0;=;=;37.75
0303531000;HS10;Sardines congelées - Type 1;Sardines - Type 1;17.5;;;;;
0303532000;HS10;Sardines congelées - Type 2;Sardines - Type 2;17.5;;;;;
0303539000;HS10;Sardines congelées - Autre;Sardines - Other;17.5;;;;;
030354;HS6;Maquereaux congelés;Mackerel;17.5;20.0;0.0;=;=;37.75
0303541000;HS10;Maquereaux congelés - Type 1;Mackerel - Type 1;17.5;;;;;
0303542000;HS10;Maquereaux congelés - Type 2;Mackerel - Type 2;17.5;;;;;
0303549000;HS10;Maquereaux congelés - Autre;Mackerel - Other;17.5;;;;;
030355;HS6;Chinchards (Trachurus spp.);Fish;17.5;20.0;0.0;=;=;37.75
0303551000;HS10;Chinchards (Trachurus spp.) - Type 1;Fish - Type 1;17.5;;;;;
0303552000;HS10;Chinchards (Trachurus spp.) - Type 2;Fish - Type 2;17.5;;;;;
0303559000;HS10;Chinchards (Trachurus spp.) - Autre;Fish - Other;17.5;;;;;
030356;HS6;Mafous (Rachycentron canadum);Fish;17.5;20.0;0.0;=;=;37.75
0303561000;HS10;Mafous (Rachycentron canadum) - Type 1;Fish - Type 1;17.5;;;;;
0303562000;HS10;Mafous (Rachycentron canadum) - Type 2;Fish - Type 2;17.5;;;;;
0303569000;HS10;Mafous (Rachycentron canadum) - Autre;Fish - Other;17.5;;;;;
030357;HS6;Espadons (Xiphias gladius);Fish;17.5;20.0;0.0;=;=;37.75
0303571000;HS10;Espadons (Xiphias gladius) - Type 1;Fish - Type 1;17.5;;;;;
0303572000;HS10;Espadons (Xiphias gladius) - Type 2;Fish - Type 2;17.5;;;;;
0303579000;HS10;Espadons (Xiphias gladius) - Autre;Fish - Other;17.5;;;;;
030359;HS6;Autres;Fish;17.5;20.0;0.0;=;=;37.75
0303591000;HS10;Autres - Type 1;Fish - Type 1;17.5;;;;;
0303592000;HS10;Autres - Type 2;Fish - Type 2;17.5;;;;;
0303599000;HS10;Autres - Autre;Fish - Other;17.5;;;;;
030363;HS6;Morues congelées;Cod;17.5;20.0;0.0;=;=;37.75
0303631000;HS10;Morues congelées - Type 1;Cod - Type 1;17.5;;;;;
0303632000;HS10;Morues congelées - Type 2;Cod - Type 2;17.5;;;;;
0303639000;HS10;Morues congelées - Autre;Cod - Other;17.5;;;;;
030364;HS6;Eglefins (Melanogrammus aeglefinus);Fish;17.5;20.0;0.0;=;=;37.75
0303641000;HS10;Eglefins (Melanogrammus aeglefinus) - Type 1;Fish - Type 1;17.5;;;;;
0303642000;HS10;Eglefins (Melanogrammus aeglefinus) - Type 2;Fish - Type 2;17.5;;;;;
0303649000;HS10;Eglefins (Melanogrammus aeglefinus) - Autre;Fish - Other;17.5;;;;;
030365;HS6;Lieus noirs (Pollachius virens);Fish;17.5;20.0;0.0;=;=;37.75
0303651000;HS10;Lieus noirs (Pollachius virens) - Type 1;Fish - Type 1;17.5;;;;;
0303652000;HS10;Lieus noirs (Pollachius virens) - Type 2;Fish - Type 2;17.5;;;;;
0303659000;HS10;Lieus noirs (Pollachius virens) - Autre;Fish - Other;17.5;;;;;
030366;HS6;Merlus (Merluccius spp.;Fish;17.5;20.0;0.0;=;=;37.75
0303661000;HS10;Merlus (Merluccius spp. - Type 1;Fish - Type 1;17.5;;;;;
0303662000;HS10;Merlus (Merluccius spp. - Type 2;Fish - Type 2;17.5;;;;;
0303669000;HS10;Merlus (Merluccius spp. - Autre;Fish - Other;17.5;;;;;
030367;HS6;Lieus d'Alaska (Theragra chalcogramma);Fish;17.5;20.0;0.0;=;=;37.75
0303671000;HS10;Lieus d'Alaska (Theragra chalcogramma) - Type 1;Fish - Type 1;17.5;;;;;
0303672000;HS10;Lieus d'Alaska (Theragra chalcogramma) - Type 2;Fish - Type 2;17.5;;;;;
0303679000;HS10;Lieus d'Alaska (Theragra chalcogramma) - Autre;Fish - Other;17.5;;;;;
030368;HS6;Merlans bleus (Micromesistius poutassou;Fish;17.5;20.0;0.0;=;=;37.75
0303681000;HS10;Merlans bleus (Micromesistius poutassou - Type 1;Fish - Type 1;17.5;;;;;
0303682000;HS10;Merlans bleus (Micromesistius poutassou - Type 2;Fish - Type 2;17.5;;;;;
0303689000;HS10;Merlans bleus (Micromesistius poutassou - Autre;Fish - Other;17.5;;;;;
030369;HS6;Autres;Fish;17.5;20.0;0.0;=;=;37.75
0303691000;HS10;Autres - Type 1;Fish - Type 1;17.5;;;;;
0303692000;HS10;Autres - Type 2;Fish - Type 2;17.5;;;;;
0303699000;HS10;Autres - Autre;Fish - Other;17.5;;;;;
030381;HS6;Squales;Fish;17.5;20.0;0.0;=;=;37.75
0303811000;HS10;Squales - Type 1;Fish - Type 1;17.5;;;;;
0303812000;HS10;Squales - Type 2;Fish - Type 2;17.5;;;;;
0303819000;HS10;Squales - Autre;Fish - Other;17.5;;;;;
030382;HS6;Raies (Rajidae);Fish;17.5;20.0;0.0;=;=;37.75
0303821000;HS10;Raies (Rajidae) - Type 1;Fish - Type 1;17.5;;;;;
0303822000;HS10;Raies (Rajidae) - Type 2;Fish - Type 2;17.5;;;;;
0303829000;HS10;Raies (Rajidae) - Autre;Fish - Other;17.5;;;;;
030383;HS6;Légines (Dissostichus spp.);Fish;17.5;20.0;0.0;=;=;37.75
0303831000;HS10;Légines (Dissostichus spp.) - Type 1;Fish - Type 1;17.5;;;;;
0303832000;HS10;Légines (Dissostichus spp.) - Type 2;Fish - Type 2;17.5;;;;;
0303839000;HS10;Légines (Dissostichus spp.) - Autre;Fish - Other;17.5;;;;;
030384;HS6;Bars (Dicentrarchus spp.);Fish;17.5;20.0;0.0;=;=;37.75
0303841000;HS10;Bars (Dicentrarchus spp.) - Type 1;Fish - Type 1;17.5;;;;;
0303842000;HS10;Bars (Dicentrarchus spp.) - Type 2;Fish - Type 2;17.5;;;;;
0303849000;HS10;Bars (Dicentrarchus spp.) - Autre;Fish - Other;17.5;;;;;
030389;HS6;Autres poissons congelés;Other fish;0.0;20.0;0.0;D.D:0.0% | TPI:0.25% | T.V.A:20.0%;=;20.25
0303891000;HS10;Sardines congelées;Frozen sardines;0.0;;;;;
0303892000;HS10;Poulpe congelé;Frozen octopus;0.0;;;;;
0303899000;HS10;Autre poisson congelé;Other frozen fish;0.0;;;;;
030391;HS6;Foies;Fish;17.5;20.0;0.0;D.D:17.5% | TPI:0.25% | T.V.A:20.0%;=;37.75
0303911000;HS10;Foies - Type 1;Fish - Type 1;17.5;;;;;
0303912000;HS10;Foies - Type 2;Fish - Type 2;17.5;;;;;
0303919000;HS10;Foies - Autre;Fish - Other;17.5;;;;;
030392;HS6;Ailerons de requins;Fish;17.5;20.0;0.0;=;=;37.75
0303921000;HS10;Ailerons de requins - Type 1;Fish - Type 1;17.5;;;;;
0303922000;HS10;Ailerons de requins - Type 2;Fish - Type 2;17.5;;;;;
0303929000;HS10;Ailerons de requins - Autre;Fish - Other;17.5;;;;;
030399;HS6;Autres;Fish;17.5;20.0;0.0;=;=;37.75
0303991000;HS10;Autres - Type 1;Fish - Type 1;17.5;;;;;
0303992000;HS10;Autres - Type 2;Fish - Type 2;17.5;;;;;
0303999000;HS10;Autres - Autre;Fish - Other;17.5;;;;;
030410;HS6;Filets de poissons frais;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304101000;HS10;Filets de poissons frais - Type 1;Fish fillets - Type 1;17.5;;;;;
0304102000;HS10;Filets de poissons frais - Type 2;Fish fillets - Type 2;17.5;;;;;
0304109000;HS10;Filets de poissons frais - Autre;Fish fillets - Other;17.5;;;;;
030420;HS6;Filets de poissons congelés;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304201000;HS10;Filets de poissons congelés - Type 1;Fish fillets - Type 1;17.5;;;;;
0304202000;HS10;Filets de poissons congelés - Type 2;Fish fillets - Type 2;17.5;;;;;
0304209000;HS10;Filets de poissons congelés - Autre;Fish fillets - Other;17.5;;;;;
030431;HS6;Tilapias (Oreochromis spp.);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304311000;HS10;Tilapias (Oreochromis spp.) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304312000;HS10;Tilapias (Oreochromis spp.) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304319000;HS10;Tilapias (Oreochromis spp.) - Autre;Fish fillets - Other;17.5;;;;;
030432;HS6;Siluridés (Pangasius spp.;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304321000;HS10;Siluridés (Pangasius spp. - Type 1;Fish fillets - Type 1;17.5;;;;;
0304322000;HS10;Siluridés (Pangasius spp. - Type 2;Fish fillets - Type 2;17.5;;;;;
0304329000;HS10;Siluridés (Pangasius spp. - Autre;Fish fillets - Other;17.5;;;;;
030433;HS6;Perches du Nil (Lates niloticus);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304331000;HS10;Perches du Nil (Lates niloticus) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304332000;HS10;Perches du Nil (Lates niloticus) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304339000;HS10;Perches du Nil (Lates niloticus) - Autre;Fish fillets - Other;17.5;;;;;
030439;HS6;Autres;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304391000;HS10;Autres - Type 1;Fish fillets - Type 1;17.5;;;;;
0304392000;HS10;Autres - Type 2;Fish fillets - Type 2;17.5;;;;;
0304399000;HS10;Autres - Autre;Fish fillets - Other;17.5;;;;;
030441;HS6;Saumons du Pacifique (Oncorhynchus nerka;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304411000;HS10;Saumons du Pacifique (Oncorhynchus nerka - Type 1;Fish fillets - Type 1;17.5;;;;;
0304412000;HS10;Saumons du Pacifique (Oncorhynchus nerka - Type 2;Fish fillets - Type 2;17.5;;;;;
0304419000;HS10;Saumons du Pacifique (Oncorhynchus nerka - Autre;Fish fillets - Other;17.5;;;;;
030442;HS6;Truites (Salmo trutta;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304421000;HS10;Truites (Salmo trutta - Type 1;Fish fillets - Type 1;17.5;;;;;
0304422000;HS10;Truites (Salmo trutta - Type 2;Fish fillets - Type 2;17.5;;;;;
0304429000;HS10;Truites (Salmo trutta - Autre;Fish fillets - Other;17.5;;;;;
030443;HS6;Poissons plats (Pleuronectidae;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304431000;HS10;Poissons plats (Pleuronectidae - Type 1;Fish fillets - Type 1;17.5;;;;;
0304432000;HS10;Poissons plats (Pleuronectidae - Type 2;Fish fillets - Type 2;17.5;;;;;
0304439000;HS10;Poissons plats (Pleuronectidae - Autre;Fish fillets - Other;17.5;;;;;
030444;HS6;Poissons des familles Bregmacerotidae;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304441000;HS10;Poissons des familles Bregmacerotidae - Type 1;Fish fillets - Type 1;17.5;;;;;
0304442000;HS10;Poissons des familles Bregmacerotidae - Type 2;Fish fillets - Type 2;17.5;;;;;
0304449000;HS10;Poissons des familles Bregmacerotidae - Autre;Fish fillets - Other;17.5;;;;;
030445;HS6;Espadons (Xiphias gladius);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304451000;HS10;Espadons (Xiphias gladius) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304452000;HS10;Espadons (Xiphias gladius) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304459000;HS10;Espadons (Xiphias gladius) - Autre;Fish fillets - Other;17.5;;;;;
030446;HS6;Légines (Dissostichus spp.);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304461000;HS10;Légines (Dissostichus spp.) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304462000;HS10;Légines (Dissostichus spp.) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304469000;HS10;Légines (Dissostichus spp.) - Autre;Fish fillets - Other;17.5;;;;;
030447;HS6;Squales;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304471000;HS10;Squales - Type 1;Fish fillets - Type 1;17.5;;;;;
0304472000;HS10;Squales - Type 2;Fish fillets - Type 2;17.5;;;;;
0304479000;HS10;Squales - Autre;Fish fillets - Other;17.5;;;;;
030448;HS6;Raies (Rajidae);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304481000;HS10;Raies (Rajidae) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304482000;HS10;Raies (Rajidae) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304489000;HS10;Raies (Rajidae) - Autre;Fish fillets - Other;17.5;;;;;
030449;HS6;Autres;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304491000;HS10;Autres - Type 1;Fish fillets - Type 1;17.5;;;;;
0304492000;HS10;Autres - Type 2;Fish fillets - Type 2;17.5;;;;;
0304499000;HS10;Autres - Autre;Fish fillets - Other;17.5;;;;;
030451;HS6;Tilapias (Oreochromis spp.);Fish meat;17.5;20.0;0.0;=;=;37.75
0304511000;HS10;Tilapias (Oreochromis spp.) - Type 1;Fish meat - Type 1;17.5;;;;;
0304512000;HS10;Tilapias (Oreochromis spp.) - Type 2;Fish meat - Type 2;17.5;;;;;
0304519000;HS10;Tilapias (Oreochromis spp.) - Autre;Fish meat - Other;17.5;;;;;
030452;HS6;Salmonidés;Fish meat;17.5;20.0;0.0;=;=;37.75
0304521000;HS10;Salmonidés - Type 1;Fish meat - Type 1;17.5;;;;;
0304522000;HS10;Salmonidés - Type 2;Fish meat - Type 2;17.5;;;;;
0304529000;HS10;Salmonidés - Autre;Fish meat - Other;17.5;;;;;
030453;HS6;Poissons des familles Bregmacerotidae;Fish meat;17.5;20.0;0.0;=;=;37.75
0304531000;HS10;Poissons des familles Bregmacerotidae - Type 1;Fish meat - Type 1;17.5;;;;;
0304532000;HS10;Poissons des familles Bregmacerotidae - Type 2;Fish meat - Type 2;17.5;;;;;
0304539000;HS10;Poissons des familles Bregmacerotidae - Autre;Fish meat - Other;17.5;;;;;
030454;HS6;Espadons (Xiphias gladius);Fish meat;17.5;20.0;0.0;=;=;37.75
0304541000;HS10;Espadons (Xiphias gladius) - Type 1;Fish meat - Type 1;17.5;;;;;
0304542000;HS10;Espadons (Xiphias gladius) - Type 2;Fish meat - Type 2;17.5;;;;;
0304549000;HS10;Espadons (Xiphias gladius) - Autre;Fish meat - Other;17.5;;;;;
030455;HS6;Légines (Dissostichus spp.);Fish meat;17.5;20.0;0.0;=;=;37.75
0304551000;HS10;Légines (Dissostichus spp.) - Type 1;Fish meat - Type 1;17.5;;;;;
0304552000;HS10;Légines (Dissostichus spp.) - Type 2;Fish meat - Type 2;17.5;;;;;
0304559000;HS10;Légines (Dissostichus spp.) - Autre;Fish meat - Other;17.5;;;;;
030456;HS6;Squales;Fish meat;17.5;20.0;0.0;=;=;37.75
0304561000;HS10;Squales - Type 1;Fish meat - Type 1;17.5;;;;;
0304562000;HS10;Squales - Type 2;Fish meat - Type 2;17.5;;;;;
0304569000;HS10;Squales - Autre;Fish meat - Other;17.5;;;;;
030457;HS6;Raies (Rajidae);Fish meat;17.5;20.0;0.0;=;=;37.75
0304571000;HS10;Raies (Rajidae) - Type 1;Fish meat - Type 1;17.5;;;;;
0304572000;HS10;Raies (Rajidae) - Type 2;Fish meat - Type 2;17.5;;;;;
0304579000;HS10;Raies (Rajidae) - Autre;Fish meat - Other;17.5;;;;;
030459;HS6;Autres;Fish meat;17.5;20.0;0.0;=;=;37.75
0304591000;HS10;Autres - Type 1;Fish meat - Type 1;17.5;;;;;
0304592000;HS10;Autres - Type 2;Fish meat - Type 2;17.5;;;;;
0304599000;HS10;Autres - Autre;Fish meat - Other;17.5;;;;;
030461;HS6;Tilapias (Oreochromis spp.);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304611000;HS10;Tilapias (Oreochromis spp.) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304612000;HS10;Tilapias (Oreochromis spp.) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304619000;HS10;Tilapias (Oreochromis spp.) - Autre;Fish fillets - Other;17.5;;;;;
030462;HS6;Siluridés (Pangasius spp.;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304621000;HS10;Siluridés (Pangasius spp. - Type 1;Fish fillets - Type 1;17.5;;;;;
0304622000;HS10;Siluridés (Pangasius spp. - Type 2;Fish fillets - Type 2;17.5;;;;;
0304629000;HS10;Siluridés (Pangasius spp. - Autre;Fish fillets - Other;17.5;;;;;
030463;HS6;Perches du Nil (Lates niloticus);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304631000;HS10;Perches du Nil (Lates niloticus) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304632000;HS10;Perches du Nil (Lates niloticus) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304639000;HS10;Perches du Nil (Lates niloticus) - Autre;Fish fillets - Other;17.5;;;;;
030469;HS6;Autres;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304691000;HS10;Autres - Type 1;Fish fillets - Type 1;17.5;;;;;
0304692000;HS10;Autres - Type 2;Fish fillets - Type 2;17.5;;;;;
0304699000;HS10;Autres - Autre;Fish fillets - Other;17.5;;;;;
030471;HS6;Morues (Gadus morhua;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304711000;HS10;Morues (Gadus morhua - Type 1;Fish fillets - Type 1;17.5;;;;;
0304712000;HS10;Morues (Gadus morhua - Type 2;Fish fillets - Type 2;17.5;;;;;
0304719000;HS10;Morues (Gadus morhua - Autre;Fish fillets - Other;17.5;;;;;
030472;HS6;Eglefins (Melanogrammus aeglefinus);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304721000;HS10;Eglefins (Melanogrammus aeglefinus) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304722000;HS10;Eglefins (Melanogrammus aeglefinus) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304729000;HS10;Eglefins (Melanogrammus aeglefinus) - Autre;Fish fillets - Other;17.5;;;;;
030473;HS6;Lieus noirs (Pollachius virens);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304731000;HS10;Lieus noirs (Pollachius virens) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304732000;HS10;Lieus noirs (Pollachius virens) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304739000;HS10;Lieus noirs (Pollachius virens) - Autre;Fish fillets - Other;17.5;;;;;
030474;HS6;Merlus (Merluccius spp.;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304741000;HS10;Merlus (Merluccius spp. - Type 1;Fish fillets - Type 1;17.5;;;;;
0304742000;HS10;Merlus (Merluccius spp. - Type 2;Fish fillets - Type 2;17.5;;;;;
0304749000;HS10;Merlus (Merluccius spp. - Autre;Fish fillets - Other;17.5;;;;;
030475;HS6;Lieus d'Alaska (Theragra chalcogramma);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304751000;HS10;Lieus d'Alaska (Theragra chalcogramma) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304752000;HS10;Lieus d'Alaska (Theragra chalcogramma) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304759000;HS10;Lieus d'Alaska (Theragra chalcogramma) - Autre;Fish fillets - Other;17.5;;;;;
030479;HS6;Autres;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304791000;HS10;Autres - Type 1;Fish fillets - Type 1;17.5;;;;;
0304792000;HS10;Autres - Type 2;Fish fillets - Type 2;17.5;;;;;
0304799000;HS10;Autres - Autre;Fish fillets - Other;17.5;;;;;
030481;HS6;Saumons du Pacifique (Oncorhynchus nerka;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304811000;HS10;Saumons du Pacifique (Oncorhynchus nerka - Type 1;Fish fillets - Type 1;17.5;;;;;
0304812000;HS10;Saumons du Pacifique (Oncorhynchus nerka - Type 2;Fish fillets - Type 2;17.5;;;;;
0304819000;HS10;Saumons du Pacifique (Oncorhynchus nerka - Autre;Fish fillets - Other;17.5;;;;;
030482;HS6;Truites (Salmo trutta;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304821000;HS10;Truites (Salmo trutta - Type 1;Fish fillets - Type 1;17.5;;;;;
0304822000;HS10;Truites (Salmo trutta - Type 2;Fish fillets - Type 2;17.5;;;;;
0304829000;HS10;Truites (Salmo trutta - Autre;Fish fillets - Other;17.5;;;;;
030483;HS6;Poissons plats (Pleuronectidae;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304831000;HS10;Poissons plats (Pleuronectidae - Type 1;Fish fillets - Type 1;17.5;;;;;
0304832000;HS10;Poissons plats (Pleuronectidae - Type 2;Fish fillets - Type 2;17.5;;;;;
0304839000;HS10;Poissons plats (Pleuronectidae - Autre;Fish fillets - Other;17.5;;;;;
030484;HS6;Espadons (Xiphias gladius);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304841000;HS10;Espadons (Xiphias gladius) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304842000;HS10;Espadons (Xiphias gladius) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304849000;HS10;Espadons (Xiphias gladius) - Autre;Fish fillets - Other;17.5;;;;;
030485;HS6;Légines (Dissostichus spp.);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304851000;HS10;Légines (Dissostichus spp.) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304852000;HS10;Légines (Dissostichus spp.) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304859000;HS10;Légines (Dissostichus spp.) - Autre;Fish fillets - Other;17.5;;;;;
030486;HS6;Harengs (Clupea harengus;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304861000;HS10;Harengs (Clupea harengus - Type 1;Fish fillets - Type 1;17.5;;;;;
0304862000;HS10;Harengs (Clupea harengus - Type 2;Fish fillets - Type 2;17.5;;;;;
0304869000;HS10;Harengs (Clupea harengus - Autre;Fish fillets - Other;17.5;;;;;
030487;HS6;Thons (du genre Thunnus);Fish fillets;17.5;20.0;0.0;=;=;37.75
0304871000;HS10;Thons (du genre Thunnus) - Type 1;Fish fillets - Type 1;17.5;;;;;
0304872000;HS10;Thons (du genre Thunnus) - Type 2;Fish fillets - Type 2;17.5;;;;;
0304879000;HS10;Thons (du genre Thunnus) - Autre;Fish fillets - Other;17.5;;;;;
030488;HS6;Squales;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304881000;HS10;Squales - Type 1;Fish fillets - Type 1;17.5;;;;;
0304882000;HS10;Squales - Type 2;Fish fillets - Type 2;17.5;;;;;
0304889000;HS10;Squales - Autre;Fish fillets - Other;17.5;;;;;
030489;HS6;Autres;Fish fillets;17.5;20.0;0.0;=;=;37.75
0304891000;HS10;Autres - Type 1;Fish fillets - Type 1;17.5;;;;;
0304892000;HS10;Autres - Type 2;Fish fillets - Type 2;17.5;;;;;
0304899000;HS10;Autres - Autre;Fish fillets - Other;17.5;;;;;
030491;HS6;Espadons (Xiphias Gladius);Fish meat;17.5;20.0;0.0;=;=;37.75
0304911000;HS10;Espadons (Xiphias Gladius) - Type 1;Fish meat - Type 1;17.5;;;;;
0304912000;HS10;Espadons (Xiphias Gladius) - Type 2;Fish meat - Type 2;17.5;;;;;
