Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
2520;RANGEE 20;"Gypsum; anhydrite; plasters (consisting of calcined gypsum or calcium sulphate), coloured or not, with or without small quantities of accelerators or retarders";;;;;;;;;
252010;HS6;Gypse et anhydrite;Gypsum and anhydrite;;;;;;;;
2520101000;HS10;Gypse anhydrite gypse;Gypse anhydrite gypse;Industrie;5.0;2.0;;19.0;;=;26.0
2520102000;HS10;Gypse anhydrite anhydrite;Gypse anhydrite anhydrite;Industrie;5.0;2.0;;19.0;;=;26.0
2520109000;HS10;Gypse et anhydrite - Autre;Gypsum and anhydrite - Other;Industrie;5.0;2.0;;19.0;;=;26.0
252020;HS6;Plâtres;Plasters;;;;;;;;
2520201000;HS10;Plâtres;Plasters;Industrie;5.0;2.0;;19.0;;=;26.0
2520202000;HS10;Plâtres;Plasters;Industrie;5.0;2.0;;19.0;;=;26.0
2520209000;HS10;Plâtres - Autre;Plasters - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2521;RANGEE 21;"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement";;;;;;;;;
252100;HS6;Castines et pierres à chaux;Limestone flux and limestone;;;;;;;;
2521000010;HS10;Castines et pierres à chaux - Usage spécifique;Limestone flux and limestone - Specific use;Industrie;5.0;2.0;;19.0;;=;26.0
2521000090;HS10;Castines et pierres à chaux - Autre usage;Limestone flux and limestone - Other use;Industrie;5.0;2.0;;19.0;;=;26.0
2522;RANGEE 22;"Quicklime, slaked lime and hydraulic lime; other than calcium oxide and hydroxide of heading no. 2825";;;;;;;;;
252210;HS6;Chaux vive;Quicklime;;;;;;;;
252210;HS6-DIRECT;Chaux vive;Quicklime;Industrie;5.0;2.0;;19.0;;=;26.0
252220;HS6;Chaux éteinte;Slaked lime;;;;;;;;
252220;HS6-DIRECT;Chaux éteinte;Slaked lime;Industrie;5.0;2.0;;19.0;;=;26.0
252230;HS6;Chaux hydraulique;Hydraulic lime;;;;;;;;
2522301000;HS10;Chaux hydraulique;Hydraulic lime;Industrie;5.0;2.0;;19.0;;=;26.0
2522302000;HS10;Chaux hydraulique;Hydraulic lime;Industrie;5.0;2.0;;19.0;;=;26.0
2522309000;HS10;Chaux hydraulique - Autre;Hydraulic lime - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2523;RANGEE 23;Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers;;;;;;;;;
252310;HS6;Ciments non pulvérisés (clinkers);Cement clinkers;;;;;;;;
252310;HS6-DIRECT;Ciments non pulvérisés (clinkers);Cement clinkers;Industrie;5.0;2.0;;19.0;;=;26.0
252321;HS6;Ciment Portland blanc;White Portland cement;;;;;;;;
2523211000;HS10;Ciment Portland blanc - Production locale;White Portland cement - Local production;Industrie;5.0;2.0;;19.0;;=;26.0
2523219000;HS10;Ciment Portland blanc - Importé;White Portland cement - Imported;Industrie;5.0;2.0;;19.0;;=;26.0
252329;HS6;Autres;Cement;;;;;;;;
2523291000;HS10;Ciment GICA local;Local GICA cement;Industrie;15.0;2.0;;19.0;;=;36.0
2523299000;HS10;Ciment importé;Imported cement;Industrie;30.0;2.0;;19.0;;=;51.0
252330;HS6;Ciments alumineux;Cement;;;;;;;;
2523301000;HS10;Ciments alumineux;Cement;Industrie;5.0;2.0;;19.0;;=;26.0
2523302000;HS10;Ciments alumineux;Cement;Industrie;5.0;2.0;;19.0;;=;26.0
2523309000;HS10;Ciments alumineux - Autre;Cement - Other;Industrie;5.0;2.0;;19.0;;=;26.0
252390;HS6;Autres ciments hydrauliques;Other hydraulic cements;;;;;;;;
2523901000;HS10;Ciment hydraulique à prise rapide dit prompt;Ciment hydraulique à prise rapide dit prompt;Industrie;5.0;2.0;;19.0;;=;26.0
2523902000;HS10;Autres ciments hydrauliques;Other hydraulic cements;Industrie;5.0;2.0;;19.0;;=;26.0
2523909000;HS10;Autres ciments hydrauliques - Autre;Other hydraulic cements - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2524;RANGEE 24;Asbestos;;;;;;;;;
252410;HS6;Amiante crocidolite;Crocidolite asbestos;;;;;;;;
252410;HS6-DIRECT;Amiante crocidolite;Crocidolite asbestos;Industrie;5.0;2.0;;19.0;;=;26.0
252490;HS6;Autres amiantes;Other asbestos;;;;;;;;
2524901000;HS10;Autres amiante asbeste en fibres;Autres amiante asbeste en fibres;Industrie;5.0;2.0;;19.0;;=;26.0
2524902000;HS10;Autres amiante asbeste en flocons;Autres amiante asbeste en flocons;Industrie;5.0;2.0;;19.0;;=;26.0
2524909000;HS10;Autres amiantes - Autre;Other asbestos - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2525;RANGEE 25;"Mica, including splittings; mica waste";;;;;;;;;
252510;HS6;Mica brut ou clivé;Crude or rifted mica;;;;;;;;
2525101000;HS10;Mica brut ou clive en feuilles ou lamelles irregulieres mica brut;Mica brut ou clive en feuilles ou lamelles irregulieres mica brut;Industrie;5.0;2.0;;19.0;;=;26.0
2525102000;HS10;Mica brut ou clive en feuilles ou lamelles irregulieres mica en feuilles;Mica brut ou clive en feuilles ou lamelles irregulieres mica en feuilles;Industrie;5.0;2.0;;19.0;;=;26.0
2525109000;HS10;Mica brut ou clivé - Autre;Crude or rifted mica - Other;Industrie;5.0;2.0;;19.0;;=;26.0
252520;HS6;Mica en poudre;Mica;;;;;;;;
2525201000;HS10;Mica en poudre;Mica;Industrie;5.0;2.0;;19.0;;=;26.0
2525202000;HS10;Mica en poudre;Mica;Industrie;5.0;2.0;;19.0;;=;26.0
2525209000;HS10;Mica en poudre - Autre;Mica - Other;Industrie;5.0;2.0;;19.0;;=;26.0
252530;HS6;Déchets de mica;Mica;;;;;;;;
2525301000;HS10;Déchets de mica;Mica;Industrie;5.0;2.0;;19.0;;=;26.0
2525302000;HS10;Déchets de mica;Mica;Industrie;5.0;2.0;;19.0;;=;26.0
2525309000;HS10;Déchets de mica - Autre;Mica - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2526;RANGEE 26;"Natural steatite; whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc";;;;;;;;;
252610;HS6;Stéatite naturelle non broyée;Natural steatite, not crushed;;;;;;;;
252610;HS6-DIRECT;Stéatite naturelle non broyée;Natural steatite, not crushed;Industrie;5.0;2.0;;19.0;;=;26.0
252620;HS6;Stéatite broyée ou pulvérisée;Crushed or powdered steatite;;;;;;;;
252620;HS6-DIRECT;Stéatite broyée ou pulvérisée;Crushed or powdered steatite;Industrie;5.0;2.0;;19.0;;=;26.0
2528;RANGEE 28;"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight";;;;;;;;;
252800;HS6;Borates naturels et leurs concentrés (même calcinés);acide borique naturel titrant au maximum 85% de H3BO3 sur produit sec;;;;;;;;
2528001000;HS10;Borates naturels et leurs concentrés meme calcines;Borates naturels et leurs concentres meme calcines;Industrie;5.0;2.0;;19.0;;=;26.0
2528002000;HS10;Acide borique naturel titrant au maximum 85 de h3bo3 sur produit sec;Acide borique naturel titrant au maximum 85 de h3bo3 sur produit sec;Industrie;5.0;2.0;;19.0;;=;26.0
2528009000;HS10;Borates naturels et leurs concentrés (même calcinés) - Autre;acide borique naturel titrant au maximum 85% de H3BO3 sur produit sec - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2529;RANGEE 29;"Feldspar; leucite; nepheline and nepheline syenite; fluorspar";;;;;;;;;
252910;HS6;Feldspath;Feldspar;;;;;;;;
2529101000;HS10;Feldspath;Feldspar;Industrie;5.0;2.0;;19.0;;=;26.0
2529102000;HS10;Feldspath;Feldspar;Industrie;5.0;2.0;;19.0;;=;26.0
2529109000;HS10;Feldspath - Autre;Feldspar - Other;Industrie;5.0;2.0;;19.0;;=;26.0
252921;HS6;Spath fluor;Fluorspar;;;;;;;;
252921;HS6-DIRECT;Spath fluor;Fluorspar;Industrie;5.0;2.0;;19.0;;=;26.0
252922;HS6;Contenant en poids plus de 97% de fluorure de calcium;Fluorspar;;;;;;;;
2529221000;HS10;Contenant en poids plus de 97% de fluorure de calcium;Fluorspar;Industrie;5.0;2.0;;19.0;;=;26.0
2529222000;HS10;Contenant en poids plus de 97% de fluorure de calcium;Fluorspar;Industrie;5.0;2.0;;19.0;;=;26.0
2529229000;HS10;Contenant en poids plus de 97% de fluorure de calcium - Autre;Fluorspar - Other;Industrie;5.0;2.0;;19.0;;=;26.0
252930;HS6;Leucite;néphéline et néphéline syénite;;;;;;;;
2529301000;HS10;Leucite nepheline et nepheline syenite leucite;Leucite nepheline et nepheline syenite leucite;Industrie;5.0;2.0;;19.0;;=;26.0
2529302000;HS10;Leucite nepheline et nepheline syenite nepheline;Leucite nepheline et nepheline syenite nepheline;Industrie;5.0;2.0;;19.0;;=;26.0
2529309000;HS10;Leucite - Autre;néphéline et néphéline syénite - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2530;RANGEE 30;Mineral substances not elsewhere specified or included;;;;;;;;;
253010;HS6;Vermiculite, perlite et chlorites;Vermiculite, perlite and chlorites;;;;;;;;
2530101000;HS10;Vermiculite, perlite et chlorites;Vermiculite, perlite and chlorites;Industrie;5.0;2.0;;19.0;;=;26.0
2530102000;HS10;Vermiculite, perlite et chlorites;Vermiculite, perlite and chlorites;Industrie;5.0;2.0;;19.0;;=;26.0
2530109000;HS10;Vermiculite, perlite et chlorites - Autre;Vermiculite, perlite and chlorites - Other;Industrie;5.0;2.0;;19.0;;=;26.0
253020;HS6;Kiésérite;Kieserite;;;;;;;;
2530201000;HS10;Kiésérite;Kieserite;Industrie;5.0;2.0;;19.0;;=;26.0
2530202000;HS10;Kiésérite;Kieserite;Industrie;5.0;2.0;;19.0;;=;26.0
2530209000;HS10;Kiésérite - Autre;Kieserite - Other;Industrie;5.0;2.0;;19.0;;=;26.0
253090;HS6;Autres;Mineral substances;;;;;;;;
2530901000;HS10;Autres;Mineral substances;Industrie;5.0;2.0;;19.0;;=;26.0
2530902000;HS10;Autres ecume de mer naturelle et reconstituee;Autres ecume de mer naturelle et reconstituee;Industrie;5.0;2.0;;19.0;;=;26.0
2530909000;HS10;Autres - Autre;Mineral substances - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2531;RANGEE 31;;;;;;;;;;
253110;HS6;Phosphates de calcium naturels;Natural calcium phosphates;;;;;;;;
2531101000;HS10;Phosphate Djebel Onk;Djebel Onk phosphate;Industrie;0.0;2.0;;19.0;;=;21.0
2531109000;HS10;Autre phosphate;Other phosphate;Industrie;0.0;2.0;;19.0;;=;21.0
CHAPITRE 26;CHAPITRE;Minerais, scories, cendres;;;;;;;;;
2601;RANGEE 01;"Iron ores and concentrates; including roasted iron pyrites";;;;;;;;;
260111;HS6;Non agglomérés;Iron ores and concentrates;;;;;;;;
2601111000;HS10;Non agglomérés;Iron ores and concentrates;Industrie;5.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;26.0
2601112000;HS10;Non agglomérés;Iron ores and concentrates;Industrie;5.0;2.0;;19.0;;=;26.0
2601119000;HS10;Non agglomérés - Autre;Iron ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
260112;HS6;Minerais de fer agglomérés;Agglomerated iron ores;;;;;;;;
260112;HS6-DIRECT;Minerais de fer agglomérés;Agglomerated iron ores;Industrie;5.0;2.0;;19.0;;=;26.0
260120;HS6;Pyrites de fer grillées (cendres de pyrites);Iron pyrites;;;;;;;;
2601201000;HS10;Pyrites de fer grillees cendres de pyrites non agglomeres;Pyrites de fer grillees cendres de pyrites non agglomeres;Industrie;5.0;2.0;;19.0;;=;26.0
2601202000;HS10;Pyrites de fer grillees cendres de pyrites agglomeres;Pyrites de fer grillees cendres de pyrites agglomeres;Industrie;5.0;2.0;;19.0;;=;26.0
2601209000;HS10;Pyrites de fer grillées (cendres de pyrites) - Autre;Iron pyrites - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2602;RANGEE 02;Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight;;;;;;;;;
260200;HS6;Minerais de manganèse et leurs concentrés;Manganese ores and concentrates;;;;;;;;
2602001000;HS10;Braunite;Braunite;Industrie;5.0;2.0;;19.0;;=;26.0
2602002000;HS10;Dialogite rhodochrosite;Dialogite rhodochrosite;Industrie;5.0;2.0;;19.0;;=;26.0
2602009000;HS10;Minerais de manganèse et leurs concentrés - Autre;Manganese ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2603;RANGEE 03;Copper ores and concentrates;;;;;;;;;
260300;HS6;Minerais de cuivre et leurs concentrés;Copper ores and concentrates;;;;;;;;
2603001000;HS10;Atacamite;Atacamite;Industrie;5.0;2.0;;19.0;;=;26.0
2603002000;HS10;Azurite;Azurite;Industrie;5.0;2.0;;19.0;;=;26.0
2603009000;HS10;Minerais de cuivre et leurs concentrés - Autre;Copper ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2604;RANGEE 04;Nickel ores and concentrates;;;;;;;;;
260400;HS6;Minerais de nickel;Nickel ores;;;;;;;;
260400;HS6-DIRECT;Minerais de nickel;Nickel ores;Industrie;5.0;2.0;;19.0;;=;26.0
2605;RANGEE 05;Cobalt ores and concentrates;;;;;;;;;
260500;HS6;Minerais de cobalt;Cobalt ores;;;;;;;;
2605001000;HS10;Minerais de cobalt - Certifié;Cobalt ores - Certified;Industrie;5.0;2.0;;19.0;;=;26.0
2605009000;HS10;Minerais de cobalt - Non certifié;Cobalt ores - Not certified;Industrie;5.0;2.0;;19.0;;=;26.0
2606;RANGEE 06;Aluminium ores and concentrates;;;;;;;;;
260600;HS6;Minerais d'aluminium et leurs concentrés;Aluminium ores and concentrates;;;;;;;;
2606001000;HS10;Bauxite;Bauxite;Industrie;5.0;2.0;;19.0;;=;26.0
2606002000;HS10;Minerais d'aluminium et leurs concentrés;Aluminium ores and concentrates;Industrie;5.0;2.0;;19.0;;=;26.0
2606009000;HS10;Minerais d'aluminium et leurs concentrés - Autre;Aluminium ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2607;RANGEE 07;Lead ores and concentrates;;;;;;;;;
260700;HS6;Minerais de plomb;Lead ores;;;;;;;;
260700;HS6-DIRECT;Minerais de plomb;Lead ores;Industrie;5.0;2.0;;19.0;;=;26.0
2608;RANGEE 08;Zinc ores and concentrates;;;;;;;;;
260800;HS6;Minerais de zinc et leurs concentrés;Zinc ores and concentrates;;;;;;;;
2608001000;HS10;Blende sphalerite;Blende sphalerite;Industrie;5.0;2.0;;19.0;;=;26.0
2608002000;HS10;Calamine hemimorphite;Calamine hemimorphite;Industrie;5.0;2.0;;19.0;;=;26.0
2608009000;HS10;Minerais de zinc et leurs concentrés - Autre;Zinc ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2609;RANGEE 09;Tin ores and concentrates;;;;;;;;;
260900;HS6;Minerais d'étain;Tin ores;;;;;;;;
2609001000;HS10;Minerais d'étain - Certifié;Tin ores - Certified;Industrie;5.0;2.0;;19.0;;=;26.0
2609009000;HS10;Minerais d'étain - Non certifié;Tin ores - Not certified;Industrie;5.0;2.0;;19.0;;=;26.0
2610;RANGEE 10;Chromium ores and concentrates;;;;;;;;;
261000;HS6;Minerais de chrome et leurs concentrés;Chromium ores and concentrates;;;;;;;;
2610001000;HS10;Chromite;Chromite;Industrie;5.0;2.0;;19.0;;=;26.0
2610002000;HS10;Minerais de chrome et leurs concentrés;Chromium ores and concentrates;Industrie;5.0;2.0;;19.0;;=;26.0
2610009000;HS10;Minerais de chrome et leurs concentrés - Autre;Chromium ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2611;RANGEE 11;Tungsten ores and concentrates;;;;;;;;;
261100;HS6;Minerais de tungstène et leurs concentrés;Tungsten ores and concentrates;;;;;;;;
2611001000;HS10;Ferberite;Ferberite;Industrie;5.0;2.0;;19.0;;=;26.0
2611002000;HS10;Hubnerite;Hubnerite;Industrie;5.0;2.0;;19.0;;=;26.0
2611009000;HS10;Minerais de tungstène et leurs concentrés - Autre;Tungsten ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2612;RANGEE 12;Uranium or thorium ores and concentrates;;;;;;;;;
261210;HS6;Minerais d'uranium et leurs concentrés;Uranium ores and concentrates;;;;;;;;
2612101000;HS10;Minerais duranium et leurs concentrés autunite;Minerais duranium et leurs concentres autunite;Industrie;5.0;2.0;;19.0;;=;26.0
2612102000;HS10;Minerais duranium et leurs concentrés brannerite;Minerais duranium et leurs concentres brannerite;Industrie;5.0;2.0;;19.0;;=;26.0
2612109000;HS10;Minerais d'uranium et leurs concentrés - Autre;Uranium ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
261220;HS6;Minerais de thorium et leurs concentrés;Thorium ores and concentrates;;;;;;;;
2612201000;HS10;Minerais de thorium et leurs concentrés monazite;Minerais de thorium et leurs concentres monazite;Industrie;5.0;2.0;;19.0;;=;26.0
2612202000;HS10;Minerais de thorium et leurs concentrés thorite;Minerais de thorium et leurs concentres thorite;Industrie;5.0;2.0;;19.0;;=;26.0
2612209000;HS10;Minerais de thorium et leurs concentrés - Autre;Thorium ores and concentrates - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2613;RANGEE 13;Molybdenum ores and concentrates;;;;;;;;;
261310;HS6;Minerais de molybdène grillés;Roasted molybdenum ores;;;;;;;;
261310;HS6-DIRECT;Minerais de molybdène grillés;Roasted molybdenum ores;Industrie;5.0;2.0;;19.0;;=;26.0
261390;HS6;Minerais de molybdène autres;Other molybdenum ores;;;;;;;;
261390;HS6-DIRECT;Minerais de molybdène autres;Other molybdenum ores;Industrie;5.0;2.0;;19.0;;=;26.0
2614;RANGEE 14;Titanium ores and concentrates;;;;;;;;;
261400;HS6;Minerais de titane;Titanium ores;;;;;;;;
2614001000;HS10;Ilmenite;Ilmenite;Industrie;5.0;2.0;;19.0;;=;26.0
2614002000;HS10;Rutile anatase et brookite;Rutile anatase et brookite;Industrie;5.0;2.0;;19.0;;=;26.0
2614009000;HS10;Minerais de titane - Autre;Titanium ores - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2615;RANGEE 15;Niobium, tantalum, vanadium or zirconium ores and concentrates;;;;;;;;;
261510;HS6;Minerais de zirconium;Zirconium ores;;;;;;;;
261510;HS6-DIRECT;Minerais de zirconium;Zirconium ores;Industrie;5.0;2.0;;19.0;;=;26.0
261590;HS6;Autres;Niobium;;;;;;;;
2615901000;HS10;Autres;Niobium;Industrie;5.0;2.0;;19.0;;=;26.0
2615902000;HS10;Autres;Niobium;Industrie;5.0;2.0;;19.0;;=;26.0
2615909000;HS10;Autres - Autre;Niobium - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2616;RANGEE 16;Precious metal ores and concentrates;;;;;;;;;
261610;HS6;Minerais d'argent;Silver ores;;;;;;;;
261610;HS6-DIRECT;Minerais d'argent;Silver ores;Industrie;5.0;2.0;;19.0;;=;26.0
261690;HS6;Minerais de métaux précieux autres;Other precious metal ores;;;;;;;;
2616901000;HS10;Autres minerais dor et leurs concentrés;Autres minerais dor et leurs concentres;Industrie;5.0;2.0;;19.0;;=;26.0
2616902000;HS10;Minerais de métaux précieux autres;Other precious metal ores;Industrie;5.0;2.0;;19.0;;=;26.0
2616909000;HS10;Minerais de métaux précieux autres - Autre;Other precious metal ores - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2617;RANGEE 17;"Ores and concentrates; n.e.c. in heading no. 2601";;;;;;;;;
261710;HS6;Minerais d'antimoine;Antimony ores;;;;;;;;
261710;HS6-DIRECT;Minerais d'antimoine;Antimony ores;Industrie;5.0;2.0;;19.0;;=;26.0
261790;HS6;Autres;Ores and concentrates n.e.c. in chapter 26;;;;;;;;
2617901000;HS10;Autres;Ores and concentrates n.e.c. in chapter 26;Industrie;5.0;2.0;;19.0;;=;26.0
2617902000;HS10;Autres;Ores and concentrates n.e.c. in chapter 26;Industrie;5.0;2.0;;19.0;;=;26.0
2617909000;HS10;Autres - Autre;Ores and concentrates n.e.c. in chapter 26 - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2618;RANGEE 18;Granulated slag (slag sand) from the manufacture of iron or steel;;;;;;;;;
261800;HS6;Scories granulées;Granulated slag;;;;;;;;
2618001000;HS10;Scories granulées;Granulated slag;Industrie;5.0;2.0;;19.0;;=;26.0
2618002000;HS10;Scories granulées;Granulated slag;Industrie;5.0;2.0;;19.0;;=;26.0
2618009000;HS10;Scories granulées - Autre;Granulated slag - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2619;RANGEE 19;"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel";;;;;;;;;
261900;HS6;Scories, laitiers et déchets de fer/acier;Slag, dross and iron/steel waste;;;;;;;;
2619001000;HS10;Déchets propres à la récupération du fer ou du manganèse;Déchets propres à la récupération du fer ou du manganèse;Industrie;5.0;2.0;;19.0;;=;26.0
2619002000;HS10;Scories, laitiers et déchets de fer/acier;Slag, dross and iron/steel waste;Industrie;5.0;2.0;;19.0;;=;26.0
2619009000;HS10;Scories, laitiers et déchets de fer/acier - Autre;Slag, dross and iron/steel waste - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2620;RANGEE 20;"Slag, ash and residues; (not from the manufacture of iron or steel) containing metals, arsenic or their compounds";;;;;;;;;
262011;HS6;Cendres de zinc (hard zinc spelter);Hard zinc spelter;;;;;;;;
262011;HS6-DIRECT;Cendres de zinc (hard zinc spelter);Hard zinc spelter;Industrie;5.0;2.0;;19.0;;=;26.0
262019;HS6;Autres cendres de zinc;Other zinc ash;;;;;;;;
2620191000;HS10;Contenant moins de 80 de zinc;Contenant moins de 80 de zinc;Industrie;5.0;2.0;;19.0;;=;26.0
2620192000;HS10;Contenant 80 ou plus de zinc;Contenant 80 ou plus de zinc;Industrie;5.0;2.0;;19.0;;=;26.0
2620199000;HS10;Autres cendres de zinc - Autre;Other zinc ash - Other;Industrie;5.0;2.0;;19.0;;=;26.0
262021;HS6;Boues d'essence au plomb;Leaded gasoline sludges;;;;;;;;
262021;HS6-DIRECT;Boues d'essence au plomb;Leaded gasoline sludges;Industrie;5.0;2.0;;19.0;;=;26.0
262029;HS6;Autres cendres de plomb;Other lead ash;;;;;;;;
2620291000;HS10;Boues daccumulateurs;Boues daccumulateurs;Industrie;5.0;2.0;;19.0;;=;26.0
2620292000;HS10;Autres cendres de plomb;Other lead ash;Industrie;5.0;2.0;;19.0;;=;26.0
2620299000;HS10;Autres cendres de plomb - Autre;Other lead ash - Other;Industrie;5.0;2.0;;19.0;;=;26.0
262030;HS6;Cendres de cuivre;Copper ash and residues;;;;;;;;
2620301000;HS10;Scories crasses et écumes de cuivre boues délectrolyse battitudes et autres résidus de cuivre;Scories crasses et écumes de cuivre boues délectrolyse battitudes et autres résidus de cuivre;Industrie;5.0;2.0;;19.0;;=;26.0
2620302000;HS10;Cendres de cuivre;Copper ash and residues;Industrie;5.0;2.0;;19.0;;=;26.0
2620309000;HS10;Cendres de cuivre - Autre;Copper ash and residues - Other;Industrie;5.0;2.0;;19.0;;=;26.0
262040;HS6;Cendres d'aluminium;Aluminum ash and residues;;;;;;;;
2620401000;HS10;Cendres d'aluminium;Aluminum ash and residues;Industrie;5.0;2.0;;19.0;;=;26.0
2620402000;HS10;Cendres d'aluminium;Aluminum ash and residues;Industrie;5.0;2.0;;19.0;;=;26.0
2620409000;HS10;Cendres d'aluminium - Autre;Aluminum ash and residues - Other;Industrie;5.0;2.0;;19.0;;=;26.0
262060;HS6;Contenant de l'arsenic;Slag;;;;;;;;
2620601000;HS10;Contenant de l'arsenic;Slag;Industrie;5.0;2.0;;19.0;;=;26.0
2620602000;HS10;Contenant de l'arsenic;Slag;Industrie;5.0;2.0;;19.0;;=;26.0
2620609000;HS10;Contenant de l'arsenic - Autre;Slag - Other;Industrie;5.0;2.0;;19.0;;=;26.0
262091;HS6;Cendres d'antimoine;Antimony ash;;;;;;;;
262091;HS6-DIRECT;Cendres d'antimoine;Antimony ash;Industrie;5.0;2.0;;19.0;;=;26.0
262099;HS6;Cendres de métaux autres;Other metal ash and residues;;;;;;;;
2620991000;HS10;Contenant principalement de nickel;Contenant principalement de nickel;Industrie;5.0;2.0;;19.0;;=;26.0
2620992000;HS10;Contenant principalement du niobium ou du tantale;Contenant principalement du niobium ou du tantale;Industrie;5.0;2.0;;19.0;;=;26.0
2620999000;HS10;Cendres de métaux autres - Autre;Other metal ash and residues - Other;Industrie;5.0;2.0;;19.0;;=;26.0
2621;RANGEE 21;"Slag and ash n.e.c. in chapter 26; including seaweed ash (kelp) and ash and residues from the incineration of municipal waste";;;;;;;;;
262110;HS6;Cendres de déchets municipaux;Municipal waste ash;;;;;;;;
262110;HS6-DIRECT;Cendres de déchets municipaux;Municipal waste ash;Industrie;5.0;2.0;;19.0;;=;26.0
262190;HS6;Autres;Slag and ash n.e.c. in chapter 26;;;;;;;;
2621901000;HS10;Cendres et scories proviennent principalement de la combustion du charbon de la lignite de la tourbe ou du pétrole dans les chaudières de centrales électriques;Cendres et scories proviennent principalement de la combustion du charbon de la lignite de la tourbe ou du pétrole dans les chaudières de centrales électriques;Industrie;5.0;2.0;;19.0;;=;26.0
2621902000;HS10;Cendres de varech et autres cendres végétales;Cendres de varech et autres cendres végétales;Industrie;5.0;2.0;;19.0;;=;26.0
2621909000;HS10;Autres - Autre;Slag and ash n.e.c. in chapter 26 - Other;Industrie;5.0;2.0;;19.0;;=;26.0
CHAPITRE 27;CHAPITRE;Combustibles minéraux, huiles;;;;;;;;;
2701;RANGEE 01;"Coal; briquettes, ovoids and similar solid fuels manufactured from coal";;;;;;;;;
270111;HS6;Anthracite;Anthracite;;;;;;;;
270111;HS6-DIRECT;Anthracite;Anthracite;Énergie;5.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;26.0
270112;HS6;Houille bitumineuse;Bituminous coal;;;;;;;;
2701121000;HS10;Houille à coke;Houille à coke;Énergie;5.0;2.0;;19.0;;=;26.0
2701122000;HS10;Houille bitumineuse;Bituminous coal;Énergie;5.0;2.0;;19.0;;=;26.0
2701129000;HS10;Houille bitumineuse - Autre;Bituminous coal - Other;Énergie;5.0;2.0;;19.0;;=;26.0
270119;HS6;Autres houilles;Other coal;;;;;;;;
270119;HS6-DIRECT;Autres houilles;Other coal;Énergie;5.0;2.0;;19.0;;=;26.0
270120;HS6;Briquettes de houille;Coal briquettes;;;;;;;;
270120;HS6-DIRECT;Briquettes de houille;Coal briquettes;Énergie;5.0;2.0;;19.0;;=;26.0
2702;RANGEE 02;"Lignite; whether or not agglomerated, excluding jet";;;;;;;;;
270210;HS6;Lignite non aggloméré;Lignite, not agglomerated;;;;;;;;
270210;HS6-DIRECT;Lignite non aggloméré;Lignite, not agglomerated;Énergie;5.0;2.0;;19.0;;=;26.0
270220;HS6;Lignites agglomérés;Agglomerated lignite;;;;;;;;
2702201000;HS10;Lignites agglomérés;Agglomerated lignite;Énergie;5.0;2.0;;19.0;;=;26.0
2702202000;HS10;Lignites agglomérés;Agglomerated lignite;Énergie;5.0;2.0;;19.0;;=;26.0
2702209000;HS10;Lignites agglomérés - Autre;Agglomerated lignite - Other;Énergie;5.0;2.0;;19.0;;=;26.0
2703;RANGEE 03;"Peat; (including peat litter), whether or not agglomerated";;;;;;;;;
270300;HS6;Tourbe;Peat;;;;;;;;
