Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
0302739000;HS10;Carpes (Cyprinus spp. - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030274;HS6;Anguilles (Anguilla spp.);Fish;;;;;;;;
0302741000;HS10;Poissons des familles bregmacerotidae euclichthyidae gadidae macrouridae melanonidae merlucciidae moridae et muraenolepididae a lexclusion des abats de poissons comestibles des ns 030291 a 030299 anguilles anguilla spp civelles;Poissons des familles bregmacerotidae euclichthyidae gadidae macrouridae melanonidae merlucciidae moridae et muraenolepididae a lexclusion des abats de poissons comestibles des ns 030291 a 030299 anguilles anguilla spp civelles;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302742000;HS10;Anguilles (Anguilla spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302749000;HS10;Anguilles (Anguilla spp.) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030279;HS6;Autres;Fish;;;;;;;;
0302791000;HS10;Poissons des familles bregmacerotidae euclichthyidae gadidae macrouridae melanonidae merlucciidae moridae et muraenolepididae a lexclusion des abats de poissons comestibles des ns 030291 a 030299 autres perches du nil lates niloticus;Poissons des familles bregmacerotidae euclichthyidae gadidae macrouridae melanonidae merlucciidae moridae et muraenolepididae a lexclusion des abats de poissons comestibles des ns 030291 a 030299 autres perches du nil lates niloticus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302792000;HS10;Poissons des familles bregmacerotidae euclichthyidae gadidae macrouridae melanonidae merlucciidae moridae et muraenolepididae a lexclusion des abats de poissons comestibles des ns 030291 a 030299 autres poissons tete de serpent channa spp;Poissons des familles bregmacerotidae euclichthyidae gadidae macrouridae melanonidae merlucciidae moridae et muraenolepididae a lexclusion des abats de poissons comestibles des ns 030291 a 030299 autres poissons tete de serpent channa spp;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302799000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030281;HS6;Requins frais;Sharks;;;;;;;;
0302811000;HS10;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 squales aiguillats squalus acanthias;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 squales aiguillats squalus acanthias;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302812000;HS10;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 squales roussettes scyliorhinus spp;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 squales roussettes scyliorhinus spp;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302819000;HS10;Requins frais - Autre;Sharks - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030282;HS6;Raies (Rajidae);Fish;;;;;;;;
0302821000;HS10;Raies (Rajidae);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302822000;HS10;Raies (Rajidae);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302829000;HS10;Raies (Rajidae) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030283;HS6;Légines (Dissostichus spp.);Fish;;;;;;;;
0302831000;HS10;Légines (Dissostichus spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302832000;HS10;Légines (Dissostichus spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302839000;HS10;Légines (Dissostichus spp.) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030284;HS6;Bars (Dicentrarchus spp.);Fish;;;;;;;;
0302841000;HS10;Bars (Dicentrarchus spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302842000;HS10;Bars (Dicentrarchus spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302849000;HS10;Bars (Dicentrarchus spp.) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030285;HS6;Dorades (Sparidés) (Sparidae);Fish;;;;;;;;
0302851000;HS10;Dorades (Sparidés) (Sparidae);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302852000;HS10;Dorades (Sparidés) (Sparidae);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302859000;HS10;Dorades (Sparidés) (Sparidae) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030289;HS6;Autres;Fish;;;;;;;;
0302891000;HS10;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 autres sebastes perca;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 autres sebastes perca;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302892000;HS10;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 autres morues lingues ophiodon elongatus;Autres poissons a lexclusion des abats de poissons comestiblesdes ns 030291 a 030299 autres morues lingues ophiodon elongatus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302899000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030291;HS6;Foies;Fish;;;;;;;;
0302911000;HS10;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles foies oeufs et laitances foies;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles foies oeufs et laitances foies;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302912000;HS10;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles foies oeufs et laitances oeufs et laitances;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles foies oeufs et laitances oeufs et laitances;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302919000;HS10;Foies - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030292;HS6;Ailerons de requins;Fish;;;;;;;;
0302921000;HS10;Ailerons de requins;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302922000;HS10;Ailerons de requins;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302929000;HS10;Ailerons de requins - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030299;HS6;Autres;Fish;;;;;;;;
0302991000;HS10;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles autres de salmonides;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles autres de salmonides;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302992000;HS10;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles autres de poissons plats;Foies oeufs laitances nageoires tetes queues vessies natatoires et autres abats de poissons comestibles autres de poissons plats;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0302999000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303;RANGEE 03;"Fish; frozen, excluding fish fillets and other fish meat of heading 0304";;;;;;;;;
030311;HS6;Saumons du Pacifique congelés;Pacific salmon;;;;;;;;
0303111000;HS10;Saumons du Pacifique congelés;Pacific salmon;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303112000;HS10;Saumons du Pacifique congelés;Pacific salmon;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303119000;HS10;Saumons du Pacifique congelés - Autre;Pacific salmon - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030312;HS6;Autres salmonidés congelés;Other salmonidae;;;;;;;;
0303121000;HS10;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 autres saumons du pacifique oncorhynchus gorbuscha oncorhynchus keta oncorhynchus tschawytscha oncorhynchus kisutch oncorhynchus masou et oncorhynchus rhodurus saumons keta oncorhynchus keta;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 autres saumons du pacifique oncorhynchus gorbuscha oncorhynchus keta oncorhynchus tschawytscha oncorhynchus kisutch oncorhynchus masou et oncorhynchus rhodurus saumons keta oncorhynchus keta;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303122000;HS10;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 autres saumons du pacifique oncorhynchus gorbuscha oncorhynchus keta oncorhynchus tschawytscha oncorhynchus kisutch oncorhynchus masou et oncorhynchus rhodurus saumons coho oncorhynchus kisutch;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 autres saumons du pacifique oncorhynchus gorbuscha oncorhynchus keta oncorhynchus tschawytscha oncorhynchus kisutch oncorhynchus masou et oncorhynchus rhodurus saumons coho oncorhynchus kisutch;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303129000;HS10;Autres salmonidés congelés - Autre;Other salmonidae - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030313;HS6;Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho);Fish;;;;;;;;
0303131000;HS10;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 saumons de latlantique salmo salar et saumons du danube hucho hucho saumons de latlantique salmo salar;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 saumons de latlantique salmo salar et saumons du danube hucho hucho saumons de latlantique salmo salar;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303132000;HS10;Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303139000;HS10;Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030314;HS6;Truites congelées;Trout;;;;;;;;
0303141000;HS10;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 truites salmo trutta oncorhynchus mykiss oncorhynchus clarki oncorhynchus aguabonita oncorhynchus gilae oncorhynchus apache et oncorhynchus chrysogaster des especes oncorhynchus apache et oncorhynchus chrysogaster;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 truites salmo trutta oncorhynchus mykiss oncorhynchus clarki oncorhynchus aguabonita oncorhynchus gilae oncorhynchus apache et oncorhynchus chrysogaster des especes oncorhynchus apache et oncorhynchus chrysogaster;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303142000;HS10;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 truites salmo trutta oncorhynchus mykiss oncorhynchus clarki oncorhynchus aguabonita oncorhynchus gilae oncorhynchus apache et oncorhynchus chrysogaster de lespece oncorhynchus mykiss avec tete et branchies videes pesant plusde12 kg piece ou etetees et sans branchies videes pesant plus de 1 kg piece;Salmonides a lexclusion des abats de poissons comestiblesdes ns 030391 a 030399 truites salmo trutta oncorhynchus mykiss oncorhynchus clarki oncorhynchus aguabonita oncorhynchus gilae oncorhynchus apache et oncorhynchus chrysogaster de lespece oncorhynchus mykiss avec tete et branchies videes pesant plusde12 kg piece ou etetees et sans branchies videes pesant plus de 1 kg piece;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303149000;HS10;Truites congelées - Autre;Trout - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030319;HS6;Autres;Fish;;;;;;;;
0303191000;HS10;Coregones poissons blancs;Coregones poissons blancs;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303192000;HS10;Autres;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303199000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030323;HS6;Tilapias congelés;Tilapia;;;;;;;;
0303231000;HS10;Tilapias congelés;Tilapia;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303232000;HS10;Tilapias congelés;Tilapia;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303239000;HS10;Tilapias congelés - Autre;Tilapia - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030324;HS6;Poissons-chats congelés;Catfish;;;;;;;;
0303241000;HS10;Poissons-chats congelés;Catfish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303242000;HS10;Poissons-chats congelés;Catfish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303249000;HS10;Poissons-chats congelés - Autre;Catfish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030325;HS6;Carpes (Cyprinus spp.;Fish;;;;;;;;
0303251000;HS10;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp carpes des especes cyprinus carpio carassius carassius ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp carpes des especes cyprinus carpio carassius carassius ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303252000;HS10;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp carpes des especes catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp carpes des especes catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303259000;HS10;Carpes (Cyprinus spp. - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030326;HS6;Anguilles (Anguilla spp.);Fish;;;;;;;;
0303261000;HS10;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de anguilles anguilla spp civelles;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de anguilles anguilla spp civelles;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303262000;HS10;Anguilles (Anguilla spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303269000;HS10;Anguilles (Anguilla spp.) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030329;HS6;Autres;Fish;;;;;;;;
0303291000;HS10;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de autres perches du nil lates niloticus;Tilapias oreochromis spp silurides pangasius spp silurus spp clarias spp ictalurus spp carpes cyprinus spp carassius spp ctenopharyngodon idellus hypophthalmichthys spp cirrhinus spp mylopharyngodon piceus catla catla labeo spp osteochilus hasselti leptobarbus hoeveni megalobrama spp anguilles anguilla spp perches du nillates niloticus et poissons tete de autres perches du nil lates niloticus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303292000;HS10;Autres;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303299000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030331;HS6;Flétans congelés;Halibut;;;;;;;;
0303311000;HS10;Fletans noirs reinhardtius hippoglossoides;Fletans noirs reinhardtius hippoglossoides;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303312000;HS10;Fletans atlantiques hippoglossus hippoglossus;Fletans atlantiques hippoglossus hippoglossus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303319000;HS10;Flétans congelés - Autre;Halibut - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030332;HS6;Plies et carrelets (Pleuronectes platessa);Fish;;;;;;;;
0303321000;HS10;Plies et carrelets (Pleuronectes platessa);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303322000;HS10;Plies et carrelets (Pleuronectes platessa);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303329000;HS10;Plies et carrelets (Pleuronectes platessa) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030333;HS6;Soles (Solea spp.);Fish;;;;;;;;
0303331000;HS10;Soles (Solea spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303332000;HS10;Soles (Solea spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303339000;HS10;Soles (Solea spp.) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030334;HS6;Turbots (Psetta maxima);Fish;;;;;;;;
0303341000;HS10;Turbots (Psetta maxima);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303342000;HS10;Turbots (Psetta maxima);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303349000;HS10;Turbots (Psetta maxima) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030339;HS6;Autres;Fish;;;;;;;;
0303391000;HS10;Flets communs platichthys flesus;Flets communs platichthys flesus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303392000;HS10;Poisson du genre rhombosolea;Poisson du genre rhombosolea;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303399000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030341;HS6;Thons albacores congelés;Albacore tuna;;;;;;;;
0303411000;HS10;Thons blancs ou germons thunnus alalunga destinés à la transformation;Thons blancs ou germons thunnus alalunga destinés à la transformation;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303412000;HS10;Thons albacores congelés;Albacore tuna;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303419000;HS10;Thons albacores congelés - Autre;Albacore tuna - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030342;HS6;Thons à nageoires jaunes congelés;Yellowfin tuna;;;;;;;;
0303421000;HS10;Thons à nageoires jaunes thunnus albacares destinés à la fabrication industrielle n 1604;Thons à nageoires jaunes thunnus albacares destinés à la fabrication industrielle n 1604;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303422000;HS10;Thons à nageoires jaunes congelés;Yellowfin tuna;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303429000;HS10;Thons à nageoires jaunes congelés - Autre;Yellowfin tuna - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030343;HS6;Listaos (bonites à ventre rayé) (Katsuwonus pelamis);Fish;;;;;;;;
0303431000;HS10;Listaos bonites à ventre rayé katsuwonus pelamis destinés à la fabrication industrielle n 1604;Listaos bonites à ventre rayé katsuwonus pelamis destinés à la fabrication industrielle n 1604;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303432000;HS10;Listaos (bonites à ventre rayé) (Katsuwonus pelamis);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303439000;HS10;Listaos (bonites à ventre rayé) (Katsuwonus pelamis) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030344;HS6;Thons obèses (Thunnus obesus);Fish;;;;;;;;
0303441000;HS10;Thons obèses thunnus obesus destinés à la fabrication industrielle n 1604;Thons obèses thunnus obesus destinés à la fabrication industrielle n 1604;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303442000;HS10;Thons obèses (Thunnus obesus);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303449000;HS10;Thons obèses (Thunnus obesus) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030345;HS6;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus;Fish;;;;;;;;
0303451000;HS10;Thons rouges de latlantique et du pacifique thunnus thynnus thunnus orientalis destinés à la fabrication industrielle n 1604;Thons rouges de latlantique et du pacifique thunnus thynnus thunnus orientalis destinés à la fabrication industrielle n 1604;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303452000;HS10;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303459000;HS10;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030346;HS6;Thons rouges du sud (Thunnus maccoyii);Fish;;;;;;;;
0303461000;HS10;Thons rouges du sud thunnus accoyii destinés à la fabrication industrielle n 1604;Thons rouges du sud thunnus accoyii destinés à la fabrication industrielle n 1604;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303462000;HS10;Thons rouges du sud (Thunnus maccoyii);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303469000;HS10;Thons rouges du sud (Thunnus maccoyii) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030349;HS6;Autres;Fish;;;;;;;;
0303491000;HS10;Autres thons et listaos congelés destinés à la fabrication industrielle n 1604;Autres thons et listaos congelés destinés à la fabrication industrielle n 1604;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303492000;HS10;Autres;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303499000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030351;HS6;Harengs congelés;Herrings;;;;;;;;
0303511000;HS10;Harengs congelés;Herrings;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303512000;HS10;Harengs congelés;Herrings;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303519000;HS10;Harengs congelés - Autre;Herrings - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030353;HS6;Sardines congelées;Sardines;;;;;;;;
0303531000;HS10;Sardines sardina pilchardus sardinops spp;Sardines sardina pilchardus sardinops spp;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303532000;HS10;Sardinelles sardinella spp;Sardinelles sardinella spp;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303539000;HS10;Sardines congelées - Autre;Sardines - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030354;HS6;Maquereaux congelés;Mackerel;;;;;;;;
0303541000;HS10;Maquereaux des espèces scomber scombrus et scomber japonicus;Maquereaux des espèces scomber scombrus et scomber japonicus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303542000;HS10;Maquereaux des espèces scomber australasicus;Maquereaux des espèces scomber australasicus;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303549000;HS10;Maquereaux congelés - Autre;Mackerel - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030355;HS6;Chinchards (Trachurus spp.);Fish;;;;;;;;
0303551000;HS10;Chinchards (Trachurus spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303552000;HS10;Chinchards (Trachurus spp.);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303559000;HS10;Chinchards (Trachurus spp.) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030356;HS6;Mafous (Rachycentron canadum);Fish;;;;;;;;
0303561000;HS10;Mafous (Rachycentron canadum);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303562000;HS10;Mafous (Rachycentron canadum);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303569000;HS10;Mafous (Rachycentron canadum) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030357;HS6;Espadons (Xiphias gladius);Fish;;;;;;;;
0303571000;HS10;Espadons (Xiphias gladius);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303572000;HS10;Espadons (Xiphias gladius);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303579000;HS10;Espadons (Xiphias gladius) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030359;HS6;Autres;Fish;;;;;;;;
0303591000;HS10;Autres;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303592000;HS10;Autres;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303599000;HS10;Autres - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030363;HS6;Morues congelées;Cod;;;;;;;;
0303631000;HS10;Morues congelées;Cod;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303632000;HS10;Morues congelées;Cod;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303639000;HS10;Morues congelées - Autre;Cod - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030364;HS6;Eglefins (Melanogrammus aeglefinus);Fish;;;;;;;;
0303641000;HS10;Eglefins (Melanogrammus aeglefinus);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303642000;HS10;Eglefins (Melanogrammus aeglefinus);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303649000;HS10;Eglefins (Melanogrammus aeglefinus) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030365;HS6;Lieus noirs (Pollachius virens);Fish;;;;;;;;
0303651000;HS10;Lieus noirs (Pollachius virens);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303652000;HS10;Lieus noirs (Pollachius virens);Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
0303659000;HS10;Lieus noirs (Pollachius virens) - Autre;Fish - Other;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
030366;HS6;Merlus (Merluccius spp.;Fish;;;;;;;;
0303661000;HS10;Merlus (Merluccius spp.;Fish;Alimentation;15.0;2.0;3.0;19.0;;=;39.0
